ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2009,2009-10-04,4,22.315,JAX,,TEN,W 37-17,,0.0,0,0,0,0,0
2,2009,2009-10-11,5,22.322,JAX,@,SEA,L 0-41,,0.0,0,0,0,0,0
3,2009,2009-10-18,6,22.329,JAX,,STL,W 23-20,,,,,,,
4,2009,2009-11-01,7,22.343,JAX,@,TEN,L 13-30,,,,,,,
5,2009,2009-11-08,8,22.350,JAX,,KAN,W 24-21,,,,,,,
6,2009,2009-11-22,10,22.364,JAX,,BUF,W 18-15,,0.0,0,0,0,0,0
7,2009,2009-11-29,11,23.006,JAX,@,SFO,L 3-20,,,,,,,
8,2009,2009-12-06,12,23.013,JAX,,HOU,W 23-18,,,,,,,
9,2009,2010-01-03,16,23.041,JAX,@,CLE,L 17-23,,0.0,0,1,0,0,0
10,2010,2010-09-12,1,23.293,JAX,,DEN,W 24-17,,0.0,1,0,0,0,0
11,2010,2010-09-19,2,23.300,JAX,@,SDG,L 13-38,*,0.0,8,3,1,8,0
12,2010,2010-09-26,3,23.307,JAX,,PHI,L 3-28,*,0.0,2,0,0,0,0
13,2010,2010-10-03,4,23.314,JAX,,IND,W 31-28,,,,,,,
14,2010,2010-10-10,5,23.321,JAX,@,BUF,W 36-26,,0.0,0,0,0,0,0
15,2010,2010-10-18,6,23.329,JAX,,TEN,L 3-30,*,0.0,4,0,0,0,0
16,2010,2010-10-24,7,23.335,JAX,@,KAN,L 20-42,*,0.0,6,6,0,0,0
17,2010,2010-10-31,8,23.342,JAX,@,DAL,W 35-17,*,0.0,8,0,0,0,0
18,2010,2010-11-14,9,23.356,JAX,,HOU,W 31-24,*,0.0,7,0,0,0,0
19,2010,2010-11-21,10,23.363,JAX,,CLE,W 24-20,*,0.0,3,1,0,0,0
20,2010,2010-11-28,11,24.005,JAX,@,NYG,L 20-24,*,0.0,7,4,0,0,0
21,2010,2010-12-05,12,24.012,JAX,@,TEN,W 17-6,*,0.0,1,1,0,0,0
22,2010,2010-12-26,15,24.033,JAX,,WAS,L 17-20,*,0.0,3,2,0,0,0
23,2010,2011-01-02,16,24.040,JAX,@,HOU,L 17-34,*,0.0,6,3,0,0,0
24,2011,2011-09-11,1,24.292,JAX,,TEN,W 16-14,*,0.0,3,1,0,0,0
25,2011,2011-09-18,2,24.299,JAX,@,NYJ,L 3-32,*,0.0,1,1,0,0,0
26,2011,2011-09-25,3,24.306,JAX,@,CAR,L 10-16,,0.0,0,0,0,0,0
27,2011,2011-10-16,6,24.327,JAX,@,PIT,L 13-17,,,,,,,
28,2011,2011-11-13,9,24.355,JAX,@,IND,W 17-3,,,,,,,
29,2011,2011-11-20,10,24.362,JAX,@,CLE,L 10-14,,0.0,0,0,0,0,0
30,2011,2011-11-27,11,25.004,JAX,,HOU,L 13-20,,0.0,0,0,0,0,0
