ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1995,1995-11-12,10,22.031,GNB,,CHI,W 35-28,
2,1996,1996-09-15,3,22.339,GNB,,SDG,W 42-10,0.5
3,1996,1996-09-22,4,22.346,GNB,@,MIN,L 21-30,
4,1996,1996-10-14,7,23.002,GNB,,SFO,W 23-20,
5,1996,1996-10-27,8,23.015,GNB,,TAM,W 13-7,
6,1996,1996-11-10,10,23.029,GNB,@,KAN,L 20-27,
7,1996,1996-11-18,11,23.037,GNB,@,DAL,L 6-21,
8,1996,1996-11-24,12,23.043,GNB,@,STL,W 24-9,
9,1996,1996-12-01,13,23.050,GNB,,CHI,W 28-17,
10,1997,1997-09-01,1,23.324,GNB,,CHI,W 38-24,
11,1997,1997-09-07,2,23.330,GNB,@,PHI,L 9-10,
12,1997,1997-09-14,3,23.337,GNB,,MIA,W 23-18,
13,1997,1997-09-21,4,23.344,GNB,,MIN,W 38-32,
14,1997,1997-09-28,5,23.351,GNB,@,DET,L 15-26,
15,1997,1997-10-05,6,23.358,GNB,,TAM,W 21-16,
16,1997,1997-11-30,13,24.049,KAN,,SFO,W 44-9,
