ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
1,1975,1975-09-21,1,22.298,STL,,ATL,W 23-20,,,,,,,,,,,,,,,,,,,,,
2,1975,1975-09-28,2,22.305,STL,@,DAL,L 31-37,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
3,1975,1975-10-05,3,22.312,STL,,NYG,W 26-14,,,,,,,,,,,,,,,,,,,,,
4,1975,1975-10-13,4,22.320,STL,@,WAS,L 17-27,,,,,,,,,,,,,,,,,,,,,
5,1975,1975-10-19,5,22.326,STL,,PHI,W 31-20,,,,,,,,,,,,,,,,,,,,,
6,1975,1975-10-25,6,22.332,STL,@,NYG,W 20-13,,,,,,,,,,,,,,,,,,,,,
7,1975,1975-11-02,7,22.340,STL,,NWE,W 24-17,,,,,,,,,,,,,,,,,,,,,
8,1975,1975-11-09,8,22.347,STL,@,PHI,W 24-23,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
9,1975,1975-11-16,9,22.354,STL,,WAS,W 20-17,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
10,1975,1975-11-23,10,22.361,STL,@,NYJ,W 37-6,4,79,19.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
11,1975,1975-11-27,11,23.000,STL,,BUF,L 14-32,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
12,1975,1975-12-07,12,23.010,STL,,DAL,W 31-17,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
13,1975,1975-12-14,13,23.017,STL,@,CHI,W 34-20,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
14,1975,1975-12-21,14,23.024,STL,@,DET,W 24-13,,,,,,,,,,,,,,,,,,,,,
15,1976,1976-09-12,1,23.290,STL,@,SEA,W 30-24,2,19,9.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
16,1976,1976-09-19,2,23.297,STL,,GNB,W 29-0,6,89,14.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
