ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2000,2000-09-03,1,24.135,DAL,,PHI,L 14-41,*,,,,
2,2000,2000-09-10,2,24.142,DAL,@,ARI,L 31-32,*,,,,
3,2000,2000-09-18,3,24.150,DAL,@,WAS,W 27-21,*,,,,
4,2000,2000-09-24,4,24.156,DAL,,SFO,L 24-41,*,,,,
5,2000,2000-10-01,5,24.163,DAL,@,CAR,W 16-13,,,,,
6,2000,2000-10-15,6,24.177,DAL,@,NYG,L 14-19,,,,,
7,2000,2000-10-29,8,24.191,DAL,,JAX,L 17-23,,,,,
8,2000,2000-11-05,9,24.198,DAL,@,PHI,L 13-16,,,,,
9,2000,2000-11-12,10,24.205,DAL,,CIN,W 23-6,,,,,
10,2000,2000-11-19,11,24.212,DAL,@,BAL,L 0-27,,,,,
11,2000,2000-11-23,12,24.216,DAL,,MIN,L 15-27,,,,,
12,2000,2000-12-03,13,24.226,DAL,@,TAM,L 7-27,,,,,
13,2000,2000-12-10,14,24.233,DAL,,WAS,W 32-13,,,,,
14,2000,2000-12-17,15,24.240,DAL,,NYG,L 13-17,,,,,
15,2000,2000-12-25,16,24.248,DAL,@,TEN,L 0-31,,,,,
16,2001,2001-09-23,2,25.155,DAL,,SDG,L 21-32,,,,,
17,2001,2001-09-30,3,25.162,DAL,@,PHI,L 18-40,,,,,
18,2001,2001-10-07,4,25.169,DAL,@,OAK,L 21-28,*,,,,
19,2001,2001-10-15,5,25.177,DAL,,WAS,W 9-7,*,1,22,22.00,0
