ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2002,2002-09-08,1,23.271,TEN,,PHI,W 27-24,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,3,57,19.00,0,1,0,0.00,0,0,0
2,2002,2002-09-15,2,23.278,TEN,@,DAL,L 13-21,,0,0,0,,0,0.0%,,0,0,,0,3,65,21.67,0,0,0,,0,0,0
3,2002,2002-09-22,3,23.285,TEN,,CLE,L 28-31,,2,2,15,7.50,1,100.0%,7.50,1,1,1.00,0,1,16,16.00,0,1,30,30.00,0,1,6
4,2002,2002-09-29,4,23.292,TEN,@,OAK,L 25-52,,4,4,50,12.50,0,100.0%,12.50,4,11,2.75,1,1,16,16.00,0,1,14,14.00,0,1,6
5,2002,2002-10-06,5,23.299,TEN,,WAS,L 14-31,,2,2,15,7.50,1,100.0%,7.50,2,7,3.50,0,3,49,16.33,0,3,27,9.00,0,1,6
6,2002,2002-10-13,6,23.306,TEN,,JAX,W 23-14,,3,3,-1,-0.33,0,100.0%,-0.33,0,0,,0,1,23,23.00,0,2,9,4.50,0,0,0
7,2002,2002-11-03,8,23.327,TEN,@,IND,W 23-15,,,,,,,0.0%,,,,,,,,,,,,,,,
8,2002,2002-11-10,9,23.334,TEN,,HOU,W 17-10,,1,1,-4,-4.00,0,100.0%,-4.00,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
9,2002,2002-12-01,12,23.355,TEN,@,NYG,W 32-29,,3,2,44,22.00,0,66.7%,14.67,0,0,,0,1,19,19.00,0,0,0,,0,0,0
10,2002,2002-12-08,13,23.362,TEN,,IND,W 27-17,,1,1,42,42.00,1,100.0%,42.00,0,0,,0,3,55,18.33,0,1,10,10.00,0,1,6
11,2002,2002-12-16,14,24.005,TEN,,NWE,W 24-7,,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,0,0,,0,0,0
12,2002,2002-12-22,15,24.011,TEN,@,JAX,W 28-10,,0,0,0,,0,0.0%,,1,1,1.00,0,2,40,20.00,0,4,23,5.75,0,0,0
13,2003,2003-11-09,9,24.333,WAS,,SEA,W 27-20,,0,0,0,,0,0.0%,,2,9,4.50,0,1,21,21.00,0,0,0,,0,0,0
14,2003,2003-11-23,11,24.347,WAS,@,MIA,L 23-24,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
15,2003,2003-12-21,15,25.010,WAS,@,CHI,L 24-27,,0,,,,,0.0%,,,,,,,,,,,,,,,
16,2003,2003-12-27,16,25.016,WAS,,PHI,L 7-31,,1,1,5,5.00,0,100.0%,5.00,1,0,0.00,0,0,0,,0,0,0,,0,0,0
