ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2008,2008-09-07,1,23.360,BUF,,SEA,W 34-10,,0,0,,0,0.0,0,0
2,2008,2008-09-14,2,24.001,BUF,@,JAX,W 20-16,,,,,,,,
3,2008,2008-09-21,3,24.008,BUF,,OAK,W 24-23,,0,0,,0,0.0,0,0
4,2008,2008-09-28,4,24.015,BUF,@,STL,W 31-14,,,,,,,,
5,2008,2008-10-05,5,24.022,BUF,@,ARI,L 17-41,,0,0,,0,0.0,0,0
6,2008,2008-10-19,6,24.036,BUF,,SDG,W 23-14,,0,0,,0,0.0,0,0
7,2008,2008-10-26,7,24.043,BUF,@,MIA,L 16-25,,0,0,,0,0.0,0,0
8,2008,2008-11-02,8,24.050,BUF,,NYJ,L 17-26,,,,,,,,
9,2008,2008-11-09,9,24.057,BUF,@,NWE,L 10-20,,0,0,,0,0.0,0,0
10,2008,2008-11-17,10,24.065,BUF,,CLE,L 27-29,,,,,,,,
11,2008,2008-11-23,11,24.071,BUF,@,KAN,W 54-31,,,,,,,,
12,2008,2008-11-30,12,24.078,BUF,,SFO,L 3-10,,1,0,0.00,0,0.0,0,0
13,2008,2008-12-07,13,24.085,BUF,,MIA,L 3-16,,,,,,,,
14,2008,2008-12-14,14,24.092,BUF,@,NYJ,L 27-31,,0,0,,0,0.0,0,0
15,2008,2008-12-21,15,24.099,BUF,@,DEN,W 30-23,,,,,,,,
16,2008,2008-12-28,16,24.106,BUF,,NWE,L 0-13,,,,,,,,
17,2009,2009-09-14,1,25.001,BUF,@,NWE,L 24-25,,0,0,,0,0.0,0,0
18,2009,2009-09-20,2,25.007,BUF,,TAM,W 33-20,,0,0,,0,0.0,0,1
19,2009,2009-09-27,3,25.014,BUF,,NOR,L 7-27,,,,,,,,
20,2009,2009-10-04,4,25.021,BUF,@,MIA,L 10-38,,0,0,,0,0.0,0,0
21,2009,2009-10-11,5,25.028,BUF,,CLE,L 3-6,,0,0,,0,0.0,1,1
22,2009,2009-10-18,6,25.035,BUF,@,NYJ,W 16-13,,0,0,,0,0.0,0,0
23,2009,2009-10-25,7,25.042,BUF,@,CAR,W 20-9,,,,,,,,
24,2009,2009-11-01,8,25.049,BUF,,HOU,L 10-31,,,,,,,,
25,2009,2009-11-15,9,25.063,BUF,@,TEN,L 17-41,,0,0,,0,0.0,0,1
26,2009,2009-11-22,10,25.070,BUF,@,JAX,L 15-18,,,,,,,,
27,2009,2009-11-29,11,25.077,BUF,,MIA,W 31-14,,0,0,,0,0.0,0,0
28,2009,2009-12-03,12,25.081,BUF,,NYJ,L 13-19,,,,,,,,
29,2009,2009-12-13,13,25.091,BUF,@,KAN,W 16-10,,,,,,,,
30,2009,2009-12-20,14,25.098,BUF,,NWE,L 10-17,,0,0,,0,0.0,0,1
31,2009,2009-12-27,15,25.105,BUF,@,ATL,L 3-31,,0,0,,0,0.0,0,0
32,2009,2010-01-03,16,25.112,BUF,,IND,W 30-7,*,0,0,,0,0.0,5,3
33,2010,2010-10-24,6,26.041,BUF,@,BAL,L 34-37,,,,,,,,
34,2010,2010-10-31,7,26.048,BUF,@,KAN,L 10-13,,0,0,,0,0.0,0,1
35,2010,2010-11-07,8,26.055,BUF,,CHI,L 19-22,,,,,,,,
36,2010,2010-11-14,9,26.062,BUF,,DET,W 14-12,,,,,,,,
37,2010,2010-11-21,10,26.069,BUF,@,CIN,W 49-31,,0,0,,0,0.0,0,0
38,2010,2010-11-28,11,26.076,BUF,,PIT,L 16-19,,0,0,,0,0.0,0,1
39,2010,2010-12-05,12,26.083,BUF,@,MIN,L 14-38,,,,,,,,
40,2010,2010-12-12,13,26.090,BUF,,CLE,W 13-6,,,,,,,,
41,2010,2010-12-19,14,26.097,BUF,@,MIA,W 17-14,,,,,,,,
42,2010,2010-12-26,15,26.104,BUF,,NWE,L 3-34,,,,,,,,
43,2010,2011-01-02,16,26.111,BUF,@,NYJ,L 7-38,,,,,,,,
