ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2006,2006-09-10,1,23.047,SFO,@,ARI,L 27-34,*,
2,2006,2006-09-17,2,23.054,SFO,,STL,W 20-13,*,
3,2006,2006-09-24,3,23.061,SFO,,PHI,L 24-38,,
4,2006,2006-10-01,4,23.068,SFO,@,KAN,L 0-41,*,
5,2006,2006-10-08,5,23.075,SFO,,OAK,W 34-20,*,
6,2006,2006-10-15,6,23.082,SFO,,SDG,L 19-48,*,
7,2006,2006-10-29,7,23.096,SFO,@,CHI,L 10-41,*,
8,2006,2006-11-05,8,23.103,SFO,,MIN,W 9-3,*,
9,2006,2006-11-12,9,23.110,SFO,@,DET,W 19-13,*,
10,2006,2006-11-19,10,23.117,SFO,,SEA,W 20-14,*,
11,2006,2006-11-26,11,23.124,SFO,@,STL,L 17-20,*,
12,2006,2006-12-03,12,23.131,SFO,@,NOR,L 10-34,,
13,2006,2006-12-10,13,23.138,SFO,,GNB,L 19-30,*,
14,2006,2006-12-14,14,23.142,SFO,@,SEA,W 24-14,*,
15,2006,2006-12-24,15,23.152,SFO,,ARI,L 20-26,*,
16,2006,2006-12-31,16,23.159,SFO,@,DEN,W 26-23,*,1.0
