ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
36,1992,1992-10-04,4,27.029,MIA,@,BUF,W 37-10,,5,2,47,23.50,0,40.0%,9.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
37,1992,1992-10-11,5,27.036,MIA,,ATL,W 21-17,,5,2,54,27.00,0,40.0%,10.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
38,1992,1992-10-18,6,27.043,MIA,,NWE,W 38-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,,0,0,
39,1992,1992-10-25,7,27.050,MIA,,IND,L 20-31,,7,5,90,18.00,1,71.4%,12.86,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
40,1992,1992-11-01,8,27.057,MIA,@,NYJ,L 14-26,,6,1,12,12.00,0,16.7%,2.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
41,1992,1992-11-08,9,27.064,MIA,@,IND,W 28-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,,0,0,
42,1992,1992-11-16,10,27.072,MIA,,BUF,L 20-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,,0,0,
43,1992,1992-11-22,11,27.078,MIA,,HOU,W 19-16,,4,2,28,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,0,0.00,0,0,0
44,1992,1992-11-29,12,27.085,MIA,@,NOR,L 13-24,,4,3,39,13.00,0,75.0%,9.75,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
45,1992,1992-12-06,13,27.092,MIA,@,SFO,L 3-27,,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
46,1992,1992-12-14,14,27.100,MIA,,RAI,W 20-7,,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
47,1992,1992-12-20,15,27.106,MIA,,NYJ,W 19-17,,4,1,55,55.00,1,25.0%,13.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
48,1992,1992-12-27,16,27.113,MIA,@,NWE,W 16-13,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
49,1993,1993-09-05,1,28.000,MIA,@,IND,W 24-20,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
50,1993,1993-09-12,2,28.007,MIA,,NYJ,L 14-24,,2,2,57,28.50,0,100.0%,28.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
51,1993,1993-09-26,3,28.021,MIA,@,BUF,W 22-13,,4,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
52,1993,1993-10-04,4,28.029,MIA,,WAS,W 17-10,,5,4,110,27.50,1,80.0%,22.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
53,1993,1993-10-10,5,28.035,MIA,@,CLE,W 24-14,,4,2,36,18.00,1,50.0%,9.00,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
54,1993,1993-10-24,6,28.049,MIA,,IND,W 41-27,,3,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
55,1993,1993-10-31,7,28.056,MIA,,KAN,W 30-10,,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
56,1993,1993-12-05,12,28.091,MIA,,NYG,L 14-19,,5,2,31,15.50,1,40.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
57,1993,1993-12-13,13,28.099,MIA,,PIT,L 20-21,,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,1993,1993-12-19,14,28.105,MIA,,BUF,L 34-47,,4,3,38,12.67,0,75.0%,9.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,1993,1993-12-27,15,28.113,MIA,@,SDG,L 20-45,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,1993,1994-01-02,16,28.119,MIA,@,NWE,L 27-33,,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,1994,1994-09-04,1,28.364,SDG,@,DEN,W 37-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,1,10,10.00,0,0,0,,0,0,0
62,1994,1994-09-11,2,29.006,SDG,,CIN,W 27-10,,1,1,61,61.00,0,100.0%,61.00,1,4,4.00,0,0,0,,0,0,0,,0,,,,2,45,22.50,0,0,0,,0,0,0
63,1994,1994-09-18,3,29.013,SDG,@,SEA,W 24-10,,6,6,152,25.33,1,100.0%,25.33,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,2,56,28.00,0,0,0,,0,1,6
64,1994,1994-09-25,4,29.020,SDG,@,RAI,W 26-24,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
65,1994,1994-10-09,5,29.034,SDG,,KAN,W 20-6,,2,1,48,48.00,0,50.0%,24.00,0,0,,0,0,0,,0,0,0,,0,,,,3,56,18.67,0,0,0,,0,0,0
66,1994,1994-10-16,6,29.041,SDG,@,NOR,W 36-22,,9,5,51,10.20,0,55.6%,5.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
67,1994,1994-10-23,7,29.048,SDG,,DEN,L 15-20,,6,3,39,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
68,1994,1994-10-30,8,29.055,SDG,,SEA,W 35-15,,8,5,59,11.80,1,62.5%,7.38,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
69,1994,1994-11-06,9,29.062,SDG,@,ATL,L 9-10,,7,3,29,9.67,0,42.9%,4.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
70,1994,1994-11-13,10,29.069,SDG,@,KAN,W 14-13,,4,1,14,14.00,0,25.0%,3.50,1,-13,-13.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
71,1994,1994-11-20,11,29.076,SDG,@,NWE,L 17-23,,6,1,2,2.00,1,16.7%,0.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
72,1994,1994-11-27,12,29.083,SDG,,RAM,W 31-17,,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
73,1994,1994-12-05,13,29.091,SDG,,RAI,L 17-24,,7,3,43,14.33,1,42.9%,6.14,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
74,1994,1994-12-11,14,29.097,SDG,,SFO,L 15-38,,12,9,172,19.11,1,75.0%,14.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
75,1994,1994-12-18,15,29.104,SDG,@,NYJ,W 21-6,,4,3,116,38.67,2,75.0%,29.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
76,1994,1994-12-24,16,29.110,SDG,,PIT,W 37-34,,11,6,77,12.83,0,54.5%,7.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
77,1995,1995-09-03,1,29.363,SDG,@,OAK,L 7-17,,17,6,67,11.17,0,35.3%,3.94,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
78,1995,1995-09-10,2,30.005,SDG,,SEA,W 14-10,,16,13,163,12.54,1,81.3%,10.19,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
79,1995,1995-09-17,3,30.012,SDG,@,PHI,W 27-21,,8,5,65,13.00,0,62.5%,8.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
80,1995,1995-09-24,4,30.019,SDG,,DEN,W 17-6,,13,5,82,16.40,0,38.5%,6.31,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
81,1995,1995-10-01,5,30.026,SDG,@,PIT,L 16-31,,17,6,72,12.00,1,35.3%,4.24,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
82,1995,1995-10-09,6,30.034,SDG,@,KAN,L 23-29,,12,7,88,12.57,0,58.3%,7.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
83,1995,1995-10-15,7,30.040,SDG,,DAL,L 9-23,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
84,1995,1995-10-22,8,30.047,SDG,@,SEA,W 35-25,,5,1,37,37.00,0,20.0%,7.40,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
85,1995,1995-11-05,9,30.061,SDG,,MIA,L 14-24,,11,7,121,17.29,1,63.6%,11.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
86,1995,1995-11-12,10,30.068,SDG,,KAN,L 7-22,,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
87,1995,1995-11-19,11,30.075,SDG,@,DEN,L 27-30,,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
88,1995,1995-11-27,12,30.083,SDG,,OAK,W 12-6,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
89,1995,1995-12-03,13,30.089,SDG,,CLE,W 31-13,,11,9,132,14.67,1,81.8%,12.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
90,1995,1995-12-09,14,30.095,SDG,,ARI,W 28-25,,9,7,57,8.14,0,77.8%,6.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
91,1995,1995-12-17,15,30.103,SDG,@,IND,W 27-24,,15,10,168,16.80,2,66.7%,11.20,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
92,1995,1995-12-23,16,30.109,SDG,@,NYG,W 27-17,,10,4,37,9.25,0,40.0%,3.70,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
93,1996,1996-09-01,1,30.362,SDG,,SEA,W 29-7,,12,7,66,9.43,1,58.3%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
94,1996,1996-09-08,2,31.003,SDG,,CIN,W 27-14,,16,9,96,10.67,1,56.3%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
95,1996,1996-09-15,3,31.010,SDG,@,GNB,L 10-42,,6,3,38,12.67,1,50.0%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
96,1996,1996-09-22,4,31.017,SDG,@,OAK,W 40-34,,15,10,138,13.80,3,66.7%,9.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
97,1996,1996-09-29,5,31.024,SDG,,KAN,W 22-19,,13,4,48,12.00,0,30.8%,3.69,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1996,1996-10-06,6,31.031,SDG,@,DEN,L 17-28,,6,4,36,9.00,1,66.7%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
99,1996,1996-10-21,7,31.046,SDG,,OAK,L 14-23,,11,5,81,16.20,2,45.5%,7.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
100,1996,1996-10-27,8,31.052,SDG,@,SEA,L 13-32,,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1996,1996-11-03,9,31.059,SDG,@,IND,W 26-19,,11,6,128,21.33,1,54.5%,11.64,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
102,1996,1996-11-11,10,31.067,SDG,,DET,W 27-21,,10,8,113,14.13,1,80.0%,11.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
103,1996,1996-11-17,11,31.073,SDG,,TAM,L 17-25,,13,1,18,18.00,0,7.7%,1.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
104,1996,1996-11-24,12,31.080,SDG,@,KAN,W 28-14,,6,5,148,29.60,2,83.3%,24.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
105,1996,1996-12-01,13,31.087,SDG,,NWE,L 7-45,,10,5,84,16.80,1,50.0%,8.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
106,1996,1996-12-08,14,31.094,SDG,@,PIT,L 3-16,,11,2,10,5.00,0,18.2%,0.91,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,1996,1996-12-14,15,31.100,SDG,@,CHI,L 14-27,,14,9,74,8.22,0,64.3%,5.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
108,1996,1996-12-22,16,31.108,SDG,,DEN,W 16-10,,7,4,50,12.50,0,57.1%,7.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,1997,1997-08-31,1,31.360,SDG,@,NWE,L 7-41,,10,2,18,9.00,0,20.0%,1.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,1997,1997-09-07,2,32.002,SDG,@,NOR,W 20-6,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
111,1997,1997-09-14,3,32.009,SDG,,CAR,L 7-26,,6,3,75,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,1997,1997-09-21,4,32.016,SDG,@,SEA,L 22-26,,12,5,62,12.40,0,41.7%,5.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
113,1997,1997-09-28,5,32.023,SDG,,BAL,W 21-17,,8,4,155,38.75,3,50.0%,19.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
114,1997,1997-10-05,6,32.030,SDG,@,OAK,W 25-10,,8,5,75,15.00,0,62.5%,9.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,1997,1997-10-16,7,32.041,SDG,@,KAN,L 3-31,,7,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
116,1997,1997-10-26,8,32.051,SDG,,IND,W 35-19,,10,6,61,10.17,0,60.0%,6.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,1997,1997-11-02,9,32.058,SDG,@,CIN,L 31-38,,14,7,69,9.86,0,50.0%,4.93,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,1997,1997-11-09,10,32.065,SDG,,SEA,L 31-37,,10,5,100,20.00,2,50.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
119,1997,1997-11-16,11,32.072,SDG,,OAK,L 13-38,,9,3,58,19.33,0,33.3%,6.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
120,1997,1997-11-23,12,32.079,SDG,@,SFO,L 10-17,,5,1,5,5.00,0,20.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
121,1997,1997-11-30,13,32.086,SDG,,DEN,L 28-38,,16,8,78,9.75,1,50.0%,4.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
122,1997,1997-12-07,14,32.093,SDG,,ATL,L 3-14,,9,2,28,14.00,0,22.2%,3.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,1997,1997-12-14,15,32.100,SDG,,KAN,L 7-29,,11,7,66,9.43,0,63.6%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,1997,1997-12-21,16,32.107,SDG,@,DEN,L 3-38,,9,4,46,11.50,0,44.4%,5.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
125,1998,1998-09-06,1,33.001,ATL,@,CAR,W 19-14,,12,4,92,23.00,0,33.3%,7.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
126,1998,1998-09-13,2,33.008,ATL,,PHI,W 17-12,,9,4,88,22.00,0,44.4%,9.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
127,1998,1998-09-27,3,33.022,ATL,@,SFO,L 20-31,,10,4,53,13.25,0,40.0%,5.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
128,1998,1998-10-04,4,33.029,ATL,,CAR,W 51-23,,6,4,65,16.25,1,66.7%,10.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
129,1998,1998-10-11,5,33.036,ATL,@,NYG,W 34-20,,10,4,78,19.50,1,40.0%,7.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
130,1998,1998-10-18,6,33.043,ATL,,NOR,W 31-23,,9,7,116,16.57,1,77.8%,12.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
131,1998,1998-10-25,7,33.050,ATL,@,NYJ,L 3-28,,7,1,10,10.00,0,14.3%,1.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
132,1998,1998-11-01,8,33.057,ATL,,STL,W 37-15,,9,3,93,31.00,1,33.3%,10.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
133,1998,1998-11-08,9,33.064,ATL,@,NWE,W 41-10,,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
134,1998,1998-11-15,10,33.071,ATL,,SFO,W 31-19,,9,4,44,11.00,0,44.4%,4.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
135,1998,1998-11-22,11,33.078,ATL,,CHI,W 20-13,,11,6,100,16.67,0,54.5%,9.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
136,1998,1998-11-29,12,33.085,ATL,@,STL,W 21-10,,4,2,31,15.50,0,50.0%,7.75,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
137,1998,1998-12-06,13,33.092,ATL,,IND,W 28-21,,9,7,140,20.00,1,77.8%,15.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
138,1998,1998-12-13,14,33.099,ATL,@,NOR,W 27-17,,8,8,109,13.63,0,100.0%,13.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
139,1998,1998-12-20,15,33.106,ATL,@,DET,W 24-17,,10,4,42,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
140,1998,1998-12-27,16,33.113,ATL,,MIA,W 38-16,,3,3,105,35.00,1,100.0%,35.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
141,1999,1999-09-13,1,34.008,MIA,@,DEN,W 38-21,,5,4,101,25.25,0,80.0%,20.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
