ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
58,1991,1991-11-10,10,26.079,NYG,@,PHO,W 21-14,,3,46,15.33,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,3,19,6.33,0,0,0
59,1991,1991-11-17,11,26.086,NYG,,DAL,W 22-9,,3,64,21.33,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,3,26,8.67,0,1,6
60,1991,1991-11-24,12,26.093,NYG,@,TAM,W 21-14,,3,56,18.67,0,,,0,0,,0,0,0,,0,0,0,,0,,,,1,16,16.00,0,2,4,2.00,0,0,0
61,1991,1991-12-01,13,26.100,NYG,@,CIN,L 24-27,,7,116,16.57,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
62,1991,1991-12-08,14,26.107,NYG,,PHI,L 14-19,,2,37,18.50,0,,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
63,1991,1991-12-15,15,26.114,NYG,@,WAS,L 17-34,,6,88,14.67,1,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
64,1991,1991-12-21,16,26.120,NYG,,HOU,W 24-20,,1,25,25.00,0,,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
65,1992,1992-09-06,1,27.014,NYG,,SFO,L 14-31,7,4,62,15.50,0,57.1%,8.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
66,1992,1992-09-13,2,27.021,NYG,,DAL,L 28-34,4,1,21,21.00,0,25.0%,5.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1992,1992-09-21,3,27.029,NYG,@,CHI,W 27-14,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1992,1992-10-04,4,27.042,NYG,@,RAI,L 10-13,9,4,65,16.25,0,44.4%,7.22,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,1992,1992-10-11,5,27.049,NYG,,PHO,W 31-21,5,2,40,20.00,0,40.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
70,1992,1992-10-18,6,27.056,NYG,@,RAM,L 17-38,7,5,62,12.40,0,71.4%,8.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,1992,1992-10-25,7,27.063,NYG,,SEA,W 23-10,1,1,22,22.00,0,100.0%,22.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
72,1992,1992-11-01,8,27.070,NYG,@,WAS,W 24-7,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,1992,1992-12-06,13,27.105,NYG,,WAS,L 10-28,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,1992,1992-12-12,14,27.111,NYG,@,PHO,L 0-19,3,1,15,15.00,0,33.3%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
75,1992,1992-12-19,15,27.118,NYG,,KAN,W 35-21,1,1,21,21.00,1,100.0%,21.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
76,1992,1992-12-27,16,27.126,NYG,@,PHI,L 10-20,10,5,63,12.60,0,50.0%,6.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,1993,1993-09-05,1,28.013,MIA,@,IND,W 24-20,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
78,1993,1993-09-12,2,28.020,MIA,,NYJ,L 14-24,4,2,37,18.50,1,50.0%,9.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
79,1993,1993-09-26,3,28.034,MIA,@,BUF,W 22-13,1,1,26,26.00,0,100.0%,26.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,1993,1993-10-04,4,28.042,MIA,,WAS,W 17-10,5,3,36,12.00,0,60.0%,7.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
81,1993,1993-10-10,5,28.048,MIA,@,CLE,W 24-14,4,4,39,9.75,1,100.0%,9.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
82,1993,1993-10-24,6,28.062,MIA,,IND,W 41-27,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1993,1993-10-31,7,28.069,MIA,,KAN,W 30-10,6,4,103,25.75,1,66.7%,17.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
84,1993,1993-11-07,8,28.076,MIA,@,NYJ,L 10-27,10,4,58,14.50,0,40.0%,5.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
85,1993,1993-11-14,9,28.083,MIA,@,PHI,W 19-14,4,2,95,47.50,0,50.0%,23.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,1993,1993-11-21,10,28.090,MIA,,NWE,W 17-13,5,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
87,1993,1993-11-25,11,28.094,MIA,@,DAL,W 16-14,7,3,85,28.33,0,42.9%,12.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,1993,1993-12-05,12,28.104,MIA,,NYG,L 14-19,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,1993,1993-12-13,13,28.112,MIA,,PIT,L 20-21,9,3,32,10.67,0,33.3%,3.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
90,1993,1993-12-19,14,28.118,MIA,,BUF,L 34-47,11,6,80,13.33,2,54.5%,7.27,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
91,1993,1993-12-27,15,28.126,MIA,@,SDG,L 20-45,8,3,26,8.67,0,37.5%,3.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,1993,1994-01-02,16,28.132,MIA,@,NWE,L 27-33,9,5,61,12.20,1,55.6%,6.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
93,1994,1994-09-04,1,29.012,MIA,,NWE,W 39-35,9,3,87,29.00,1,33.3%,9.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
94,1994,1994-09-11,2,29.019,MIA,@,GNB,W 24-14,10,7,72,10.29,0,70.0%,7.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,1994,1994-09-18,3,29.026,MIA,,NYJ,W 28-14,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,1,0,0.00,0,0,0,,0,0,0
96,1994,1994-09-25,4,29.033,MIA,@,MIN,L 35-38,10,3,36,12.00,0,30.0%,3.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1994,1994-10-02,5,29.040,MIA,@,CIN,W 23-7,7,5,22,4.40,1,71.4%,3.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
98,1994,1994-10-09,6,29.047,MIA,@,BUF,L 11-21,6,2,24,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,1994,1994-10-16,7,29.054,MIA,,RAI,W 20-17,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1994,1994-10-30,8,29.068,MIA,@,NWE,W 23-3,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,0,,0,,,,,,
101,1994,1994-11-06,9,29.075,MIA,,IND,W 22-21,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,1994,1994-11-13,10,29.082,MIA,,CHI,L 14-17,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,1994,1994-11-27,12,29.096,MIA,@,NYJ,W 28-24,10,9,117,13.00,4,90.0%,11.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,4,24
104,1994,1994-12-04,13,29.103,MIA,,BUF,L 31-42,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,1994,1994-12-12,14,29.111,MIA,,KAN,W 45-28,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,0,0,,0,,,,,,
106,1994,1994-12-18,15,29.117,MIA,@,IND,L 6-10,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,1994,1994-12-25,16,29.124,MIA,,DET,W 27-20,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
108,1995,1995-09-03,1,30.011,GNB,,STL,L 14-17,7,6,77,12.83,0,85.7%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,1995,1995-09-11,2,30.019,GNB,@,CHI,W 27-24,10,3,27,9.00,0,30.0%,2.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
110,1995,1995-09-17,3,30.025,GNB,,NYG,W 14-6,2,1,11,11.00,1,50.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
111,1995,1995-09-24,4,30.032,GNB,@,JAX,W 24-14,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
112,1995,1995-10-08,5,30.046,GNB,@,DAL,L 24-34,2,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
113,1995,1995-10-15,6,30.053,GNB,,DET,W 30-21,7,4,61,15.25,0,57.1%,8.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
114,1995,1995-10-22,7,30.060,GNB,,MIN,W 38-21,3,1,17,17.00,0,33.3%,5.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
115,1995,1995-10-29,8,30.067,GNB,@,DET,L 16-24,8,5,58,11.60,0,62.5%,7.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,1995,1995-11-05,9,30.074,GNB,@,MIN,L 24-27,6,2,16,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,1995,1995-11-12,10,30.081,GNB,,CHI,W 35-28,4,3,47,15.67,0,75.0%,11.75,1,-3,-3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,1995,1995-11-19,11,30.088,GNB,@,CLE,W 31-20,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1995,1995-11-26,12,30.095,GNB,,TAM,W 35-13,6,4,47,11.75,1,66.7%,7.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
120,1995,1995-12-03,13,30.102,GNB,,CIN,W 24-10,4,2,24,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
121,1995,1995-12-10,14,30.109,GNB,@,TAM,L 10-13,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,1995,1995-12-16,15,30.115,GNB,@,NOR,W 34-23,3,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,0,0,,0,0,
123,1995,1995-12-24,16,30.123,GNB,,PIT,W 24-19,4,3,47,15.67,0,75.0%,11.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,1996,1996-09-01,1,31.009,PHI,@,WAS,W 17-14,3,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
125,1996,1996-09-09,2,31.017,PHI,@,GNB,L 13-39,6,2,33,16.50,0,33.3%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,1996,1996-09-22,4,31.030,PHI,@,ATL,W 33-18,,0,0,,0,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1996,1996-09-30,5,31.038,PHI,,DAL,L 19-23,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
128,1996,1996-10-13,6,31.051,PHI,@,NYG,W 19-10,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
