ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-25,2,23.157,SEA,@,CIN,L 20-42,1,16,16.00,0,0,0,,0,0,0,,0,0,0
2,1977,1977-10-02,3,23.164,SEA,,DEN,L 13-24,6,68,11.33,0,0,0,,0,0,0,,0,0,0
3,1977,1977-10-09,4,23.171,SEA,@,NWE,L 0-31,,,,,,,,,,,,,,
4,1977,1977-10-16,5,23.178,SEA,,TAM,W 30-23,3,65,21.67,1,0,0,,0,0,0,,0,1,6
5,1977,1977-10-23,6,23.185,SEA,@,MIA,L 13-31,2,36,18.00,0,0,0,,0,0,0,,0,0,0
6,1977,1977-10-30,7,23.192,SEA,,BUF,W 56-17,4,113,28.25,1,0,0,,0,0,0,,0,1,6
7,1977,1977-11-06,8,23.199,SEA,@,OAK,L 7-44,,,,,,,,,,,,,,
8,1977,1977-11-13,9,23.206,SEA,@,NYJ,W 17-0,1,27,27.00,0,0,0,,0,0,0,,0,0,0
9,1977,1977-11-20,10,23.213,SEA,,HOU,L 10-22,1,7,7.00,0,0,0,,0,1,6,6.00,0,0,0
10,1977,1977-11-27,11,23.220,SEA,,SDG,L 28-30,0,0,,0,4,74,18.50,0,4,22,5.50,0,0,0
11,1977,1977-12-04,12,23.227,SEA,@,PIT,L 20-30,1,42,42.00,0,3,62,20.67,0,1,10,10.00,0,0,0
12,1977,1977-12-11,13,23.234,SEA,@,KAN,W 34-31,0,0,,0,2,60,30.00,0,2,16,8.00,0,0,0
13,1977,1977-12-18,14,23.241,SEA,,CLE,W 20-19,0,0,,0,2,44,22.00,0,0,0,,0,0,0
14,1978,1978-09-03,1,24.135,SEA,,SDG,L 20-24,1,16,16.00,0,3,72,24.00,0,0,0,,0,0,0
15,1978,1978-09-10,2,24.142,SEA,@,PIT,L 10-21,,,,,,,,,,,,,,
16,1978,1978-09-17,3,24.149,SEA,@,NYJ,W 24-17,1,9,9.00,0,1,31,31.00,0,0,0,,0,0,0
17,1978,1978-09-24,4,24.156,SEA,,DET,W 28-16,1,10,10.00,0,3,71,23.67,0,0,0,,0,0,0
18,1978,1978-10-01,5,24.163,SEA,@,DEN,L 7-28,2,15,7.50,0,3,62,20.67,0,0,0,,0,0,0
19,1978,1978-10-08,6,24.170,SEA,,MIN,W 29-28,,,,,,,,,,,,,,
20,1978,1978-10-15,7,24.177,SEA,@,GNB,L 28-45,,,,,,,,,,,,,,
21,1978,1978-10-22,8,24.184,SEA,,OAK,W 27-7,1,7,7.00,0,0,0,,0,0,0,,0,0,0
22,1978,1978-10-29,9,24.191,SEA,,DEN,L 17-20,2,24,12.00,0,0,0,,0,0,0,,0,0,0
23,1978,1978-11-05,10,24.198,SEA,@,CHI,W 31-29,,,,,,,,,,,,,,
24,1978,1978-11-12,11,24.205,SEA,,BAL,L 14-17,,,,,,,,,,,,,,
25,1978,1978-11-19,12,24.212,SEA,@,KAN,W 13-10,,,,,,,,,,,,,,
26,1978,1978-11-26,13,24.219,SEA,@,OAK,W 17-16,1,9,9.00,0,0,0,,0,0,0,,0,0,0
27,1978,1978-12-03,14,24.226,SEA,,CLE,W 47-24,,,,,,,,,,,,,,
28,1978,1978-12-10,15,24.233,SEA,@,SDG,L 10-37,1,11,11.00,0,0,0,,0,0,0,,0,0,0
29,1978,1978-12-17,16,24.240,SEA,,KAN,W 23-19,1,15,15.00,0,0,0,,0,0,0,,0,0,0
30,1979,1979-09-02,1,25.134,SEA,,SDG,L 16-33,1,2,2.00,0,0,0,,0,0,0,,0,0,0
31,1979,1979-09-09,2,25.141,SEA,@,MIA,L 10-19,,,,,,,,,,,,,,
32,1979,1979-09-16,3,25.148,SEA,,OAK,W 27-10,,,,,,,,,,,,,,
33,1979,1979-09-23,4,25.155,SEA,@,DEN,L 34-37,1,10,10.00,0,0,0,,0,0,0,,0,0,0
34,1980,1980-10-12,6,26.174,BUF,,BAL,L 12-17,,,,,,,,,,,,,,
35,1980,1980-10-19,7,26.181,BUF,@,MIA,L 14-17,,,,,,,,,,,,,,
36,1980,1980-10-26,8,26.188,BUF,,NWE,W 31-13,,,,,,,,,,,,,,
37,1980,1980-11-02,9,26.195,BUF,,ATL,L 14-30,1,14,14.00,0,0,0,,0,0,0,,0,0,0
38,1980,1980-11-09,10,26.202,BUF,@,NYJ,W 31-24,,,,,,,,,,,,,,
39,1980,1980-11-23,12,26.216,BUF,,PIT,W 28-13,1,19,19.00,0,0,0,,0,0,0,,0,0,0
40,1980,1980-11-30,13,26.223,BUF,@,BAL,L 24-28,,,,,,,,,,,,,,
41,1980,1980-12-14,15,26.237,BUF,@,NWE,L 2-24,1,8,8.00,0,0,0,,0,0,0,,0,0,0
42,1980,1980-12-21,16,26.244,BUF,@,SFO,W 18-13,,,,,,,,,,,,,,
