ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1977,1977-09-18,1,22.213,NWE,,KAN,W 21-17,0,0,,0,0,0,,0,0,0,,0,2,8,4.00,0,0,0
2,1977,1977-09-26,2,22.221,NWE,@,CLE,L 27-30,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
3,1977,1977-10-02,3,22.227,NWE,@,NYJ,L 27-30,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
4,1977,1977-10-09,4,22.234,NWE,,SEA,W 31-0,2,63,31.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1977,1977-10-16,5,22.241,NWE,@,SDG,W 24-20,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
6,1977,1977-10-23,6,22.248,NWE,,BAL,W 17-3,1,12,12.00,0,0,0,,0,0,0,,0,2,22,11.00,0,0,0
7,1977,1977-10-30,7,22.255,NWE,,NYJ,W 24-13,1,52,52.00,1,0,0,,0,0,0,,0,2,5,2.50,0,1,6
8,1977,1977-11-06,8,22.262,NWE,,BUF,L 14-24,,,,,,,,,,,,,,,,,,
9,1977,1977-11-13,9,22.269,NWE,@,MIA,L 5-17,2,34,17.00,0,0,0,,0,0,0,,0,3,42,14.00,0,0,0
10,1977,1977-11-20,10,22.276,NWE,@,BUF,W 20-7,0,0,,0,1,10,10.00,0,0,0,,0,4,133,33.25,0,0,0
11,1977,1977-11-27,11,22.283,NWE,,PHI,W 14-6,1,64,64.00,1,0,0,,0,0,0,,0,1,-8,-8.00,0,1,6
12,1977,1977-12-04,12,22.290,NWE,@,ATL,W 16-10,5,90,18.00,1,0,0,,0,0,0,,0,2,18,9.00,0,1,6
13,1977,1977-12-11,13,22.297,NWE,,MIA,W 14-10,3,71,23.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1977,1977-12-18,14,22.304,NWE,@,BAL,L 24-30,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1978,1978-09-03,1,23.198,NWE,,WAS,L 14-16,1,33,33.00,1,0,0,,0,0,0,,0,3,7,2.33,0,1,6
16,1978,1978-09-10,2,23.205,NWE,@,STL,W 16-6,2,15,7.50,0,1,6,6.00,0,0,0,,0,4,21,5.25,0,0,0
17,1978,1978-09-18,3,23.213,NWE,,BAL,L 27-34,3,125,41.67,1,0,0,,0,0,0,,0,3,22,7.33,0,1,6
18,1978,1978-09-24,4,23.219,NWE,@,OAK,W 21-14,2,22,11.00,0,0,0,,0,0,0,,0,2,8,4.00,0,0,0
19,1978,1978-10-01,5,23.226,NWE,,SDG,W 28-23,0,0,,0,0,0,,0,0,0,,0,2,14,7.00,0,0,0
20,1978,1978-10-08,6,23.233,NWE,,PHI,W 24-14,3,104,34.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
21,1978,1978-10-15,7,23.240,NWE,@,CIN,W 10-3,4,66,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1978,1978-10-22,8,23.247,NWE,,MIA,W 33-24,0,0,,0,0,0,,0,0,0,,0,2,33,16.50,0,0,0
