ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,23.165,PIT,,KAN,L 27-37,1,14,14.00,0,0,0,,0,0,0
2,1984,1984-09-06,2,23.169,PIT,@,NYJ,W 23-17,2,16,8.00,1,0,0,,0,1,6
3,1984,1984-09-16,3,23.179,PIT,,RAM,W 24-14,1,9,9.00,0,0,0,,0,0,0
4,1984,1984-09-23,4,23.186,PIT,@,CLE,L 10-20,1,25,25.00,0,0,0,,0,0,0
5,1984,1984-10-01,5,23.194,PIT,,CIN,W 38-17,1,23,23.00,1,0,0,,0,1,6
6,1984,1984-10-07,6,23.200,PIT,,MIA,L 7-31,3,46,15.33,0,0,0,,0,0,0
7,1984,1984-10-14,7,23.207,PIT,@,SFO,W 20-17,1,23,23.00,0,0,0,,0,0,0
8,1984,1984-10-21,8,23.214,PIT,@,IND,L 16-17,2,72,36.00,0,0,0,,0,0,0
9,1984,1984-10-28,9,23.221,PIT,,ATL,W 35-10,2,37,18.50,0,0,0,,0,0,0
10,1984,1984-11-04,10,23.228,PIT,,HOU,W 35-7,0,0,,0,,,,,,
11,1984,1984-11-11,11,23.235,PIT,@,CIN,L 20-22,0,0,,0,,,,,,
12,1984,1984-11-19,12,23.243,PIT,@,NOR,L 24-27,1,15,15.00,0,0,0,,0,0,0
13,1984,1984-11-25,13,23.249,PIT,,SDG,W 52-24,0,0,,0,,,,,,
14,1984,1984-12-02,14,23.256,PIT,@,HOU,L 20-23,1,5,5.00,1,0,0,,0,1,6
15,1984,1984-12-09,15,23.263,PIT,,CLE,W 23-20,0,0,,0,,,,,,
16,1984,1984-12-16,16,23.270,PIT,@,RAI,W 13-7,1,6,6.00,0,0,0,,0,0,0
17,1985,1985-09-08,1,24.171,PIT,,IND,W 45-3,0,0,,0,,,,,,
18,1985,1985-09-16,2,24.179,PIT,@,CLE,L 7-17,1,9,9.00,0,0,0,,0,0,0
19,1985,1985-09-22,3,24.185,PIT,,HOU,W 20-0,0,0,,0,,,,,,
20,1985,1985-09-30,4,24.193,PIT,,CIN,L 24-37,2,43,21.50,0,0,0,,0,0,0
21,1985,1985-10-06,5,24.199,PIT,@,MIA,L 20-24,1,1,1.00,1,0,0,,0,1,6
22,1985,1985-10-13,6,24.206,PIT,@,DAL,L 13-27,0,0,,0,,,,,,
23,1985,1985-10-20,7,24.213,PIT,,STL,W 23-10,0,0,,0,,,,,,
24,1985,1985-10-27,8,24.220,PIT,@,CIN,L 21-26,0,0,,0,,,,,,
25,1985,1985-11-03,9,24.227,PIT,,CLE,W 10-9,1,13,13.00,0,0,0,,0,0,0
26,1985,1985-11-10,10,24.234,PIT,@,KAN,W 36-28,1,42,42.00,0,0,0,,0,0,0
27,1985,1985-11-17,11,24.241,PIT,@,HOU,W 30-7,0,0,,0,,,,,,
28,1985,1985-11-24,12,24.248,PIT,,WAS,L 23-30,0,0,,0,,,,,,
29,1985,1985-12-01,13,24.255,PIT,,DEN,L 23-31,1,12,12.00,0,0,0,,0,0,0
30,1985,1985-12-08,14,24.262,PIT,@,SDG,L 44-54,0,0,,0,,,,,,
31,1985,1985-12-15,15,24.269,PIT,,BUF,W 30-24,1,18,18.00,0,0,0,,0,0,0
32,1985,1985-12-21,16,24.275,PIT,@,NYG,L 10-28,0,0,,0,,,,,,
33,1986,1986-09-07,1,25.170,PIT,@,SEA,L 0-30,0,0,,0,,,,,,
34,1986,1986-09-15,2,25.178,PIT,,DEN,L 10-21,2,17,8.50,0,0,0,,0,0,0
