ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-20,2,22.136,ATL,,WAS,W 21-20,0,0,,0,0.0,1,1,0
2,1987,1987-10-25,6,22.171,ATL,@,HOU,L 33-37,,,,,,,,
3,1987,1987-11-01,7,22.178,ATL,,NOR,L 0-38,,,,,,,,
4,1987,1987-11-08,8,22.185,ATL,@,CLE,L 3-38,,,,,,,,
5,1987,1987-11-15,9,22.192,ATL,,CIN,L 10-16,,,,,,,,
6,1987,1987-11-22,10,22.199,ATL,@,MIN,L 13-24,,,,,,,,
7,1987,1987-11-29,11,22.206,ATL,,STL,L 21-34,,,,,,,,
8,1987,1987-12-06,12,22.213,ATL,@,DAL,W 21-10,,,,,,,,
9,1987,1987-12-13,13,22.220,ATL,@,RAM,L 0-33,,,,,,,,
10,1987,1987-12-20,14,22.227,ATL,@,SFO,L 7-35,,,,,,,,
11,1987,1987-12-27,15,22.234,ATL,,DET,L 13-30,0,0,,0,0.0,1,27,0
12,1988,1988-09-04,1,23.120,ATL,@,DET,L 17-31,1,14,14.00,0,0.0,0,0,0
13,1988,1988-09-11,2,23.127,ATL,,NOR,L 21-29,0,0,,0,,,,
14,1988,1988-09-18,3,23.134,ATL,@,SFO,W 34-17,1,9,9.00,0,0.0,0,0,0
15,1988,1988-09-25,4,23.141,ATL,@,DAL,L 20-26,0,0,,0,,,,
16,1988,1988-10-02,5,23.148,ATL,,SEA,L 20-31,0,0,,0,,,,
17,1988,1988-10-09,6,23.155,ATL,,RAM,L 0-33,5,70,14.00,0,0.0,0,0,0
18,1988,1988-10-16,7,23.162,ATL,@,DEN,L 14-30,3,65,21.67,0,0.0,0,0,0
19,1988,1988-10-23,8,23.169,ATL,,NYG,L 16-23,0,0,,0,,,,
20,1988,1988-10-30,9,23.176,ATL,@,PHI,W 27-24,1,13,13.00,0,0.0,1,7,0
21,1988,1988-11-06,10,23.183,ATL,,GNB,W 20-0,0,0,,0,0.0,1,3,0
22,1988,1988-11-13,11,23.190,ATL,,SDG,L 7-10,0,0,,0,,,,
23,1988,1988-11-20,12,23.197,ATL,@,RAI,W 12-6,0,0,,0,,,,
24,1988,1988-11-27,13,23.204,ATL,,TAM,W 17-10,2,28,14.00,0,0.0,0,0,0
25,1988,1988-12-04,14,23.211,ATL,,SFO,L 3-13,1,10,10.00,0,0.0,0,0,0
26,1988,1988-12-11,15,23.218,ATL,@,RAM,L 7-22,0,0,,0,1.0,0,0,0
27,1988,1988-12-18,16,23.225,ATL,@,NOR,L 9-10,0,0,,0,,,,
28,1989,1989-09-10,1,24.126,ATL,,RAM,L 21-31,,,,,,,,
29,1989,1989-09-17,2,24.133,ATL,,DAL,W 27-21,,,,,,,,
30,1989,1989-09-24,3,24.140,ATL,@,IND,L 9-13,,,,,,,,
31,1989,1989-10-01,4,24.147,ATL,@,GNB,L 21-23,,,,,,,,
32,1989,1989-10-08,5,24.154,ATL,@,RAM,L 14-26,,,,,,,,
33,1989,1989-10-15,6,24.161,ATL,,NWE,W 16-15,0,0,,0,0.0,1,0,0
34,1989,1989-11-05,9,24.182,ATL,,BUF,W 30-28,,,,,,,,
35,1989,1989-11-12,10,24.189,ATL,@,SFO,L 3-45,,,,,,,,
36,1989,1989-11-19,11,24.196,ATL,,NOR,L 17-26,0,0,,0,0.0,2,26,0
37,1989,1989-11-26,12,24.203,ATL,@,NYJ,L 7-27,,,,,,,,
38,1989,1989-12-03,13,24.210,ATL,,SFO,L 10-23,,,,,,,,
39,1989,1989-12-10,14,24.217,ATL,@,MIN,L 17-43,,,,,,,,
40,1989,1989-12-17,15,24.224,ATL,,WAS,L 30-31,0,0,,0,0.0,1,34,0
41,1989,1989-12-24,16,24.231,ATL,,DET,L 24-31,,,,,,,,
42,1990,1990-10-21,6,25.167,ATL,@,RAM,L 24-44,0,0,,0,,,,
43,1990,1990-10-28,7,25.174,ATL,,CIN,W 38-17,0,0,,0,,,,
44,1990,1990-11-04,8,25.181,ATL,@,PIT,L 9-21,0,0,,0,,,,
45,1990,1990-11-11,9,25.188,ATL,@,CHI,L 24-30,1,43,43.00,0,0.0,0,0,0
46,1990,1990-11-18,10,25.195,ATL,,PHI,L 23-24,0,0,,0,,,,
47,1991,1991-10-06,6,26.152,NWE,,MIA,L 10-20,,,,,,,,
48,1991,1991-10-20,7,26.166,NWE,,MIN,W 26-23,,,,,,,,
49,1991,1991-10-27,8,26.173,NWE,,DEN,L 6-9,,,,,,,,
50,1991,1991-11-03,9,26.180,NWE,@,BUF,L 17-22,,,,,,,,
51,1991,1991-11-10,10,26.187,NWE,@,MIA,L 20-30,,,,,,,,
52,1991,1991-11-17,11,26.194,NWE,,NYJ,L 21-28,,,,,,,,
53,1991,1991-11-24,12,26.201,NWE,,BUF,W 16-13,,,,,,,,
54,1991,1991-12-01,13,26.208,NWE,@,DEN,L 3-20,,,,,,,,
55,1991,1991-12-08,14,26.215,NWE,,IND,W 23-17,,,,,,,,
56,1991,1991-12-15,15,26.222,NWE,@,NYJ,W 6-3,,,,,,,,
57,1991,1991-12-22,16,26.229,NWE,@,CIN,L 7-29,,,,,,,,
58,1992,1992-09-20,2,27.136,NWE,,SEA,L 6-10,,,,,,,,
59,1992,1992-11-01,8,27.178,NWE,@,BUF,L 7-16,,,,,,,,
60,1992,1992-11-08,9,27.185,NWE,,NOR,L 14-31,,,,,,,,
61,1992,1992-11-15,10,27.192,NWE,@,IND,W 37-34,,,,,,,,
62,1992,1992-11-22,11,27.199,NWE,,NYJ,W 24-3,,,,,,,,
63,1992,1992-11-29,12,27.206,NWE,@,ATL,L 0-34,,,,,,,,
64,1992,1992-12-06,13,27.213,NWE,,IND,L 0-6,,,,,,,,
65,1992,1992-12-13,14,27.220,NWE,@,KAN,L 20-27,,,,,,,,
66,1992,1992-12-20,15,27.227,NWE,@,CIN,L 10-20,,,,,,,,
67,1992,1992-12-27,16,27.234,NWE,,MIA,L 13-16,,,,,,,,
