ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-24,2,31.058,PHI,@,CRD,W 45-7,1,13,13.00,0
2,1950,1950-10-22,5,31.086,PHI,@,PIT,W 17-10,1,2,2.00,0
3,1950,1950-11-12,8,31.107,PHI,@,WAS,W 33-0,1,40,40.00,0
