ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-09-23,3,23.111,TAM,@,DAL,L 10-16,,,,,,
2,2012,2012-12-23,15,23.202,TAM,,STL,L 13-28,,,,,,
3,2012,2012-12-30,16,23.209,TAM,@,ATL,W 22-17,,,,,,
4,2013,2013-09-09,1,24.097,PHI,@,WAS,W 33-27,,0,0,0.0,0,1
5,2013,2013-09-15,2,24.103,PHI,,SDG,L 30-33,,,,,,
6,2013,2013-09-19,3,24.107,PHI,,KAN,L 16-26,,0,0,0.0,1,0
7,2013,2013-09-29,4,24.117,PHI,@,DEN,L 20-52,,0,0,0.0,2,0
8,2013,2013-10-06,5,24.124,PHI,@,NYG,W 36-21,,0,0,0.0,1,0
9,2013,2013-10-13,6,24.131,PHI,@,TAM,W 31-20,,,,,,
10,2013,2013-10-20,7,24.138,PHI,,DAL,L 3-17,,0,0,0.0,1,0
11,2013,2013-10-27,8,24.145,PHI,,NYG,L 7-15,,0,6,0.0,0,0
12,2013,2013-11-03,9,24.152,PHI,@,OAK,W 49-20,,0,0,0.0,3,2
13,2013,2013-11-10,10,24.159,PHI,@,GNB,W 27-13,,0,0,0.0,0,1
14,2013,2013-11-17,11,24.166,PHI,,WAS,W 24-16,*,0,0,1.0,4,1
15,2013,2013-12-01,12,24.180,PHI,,ARI,W 24-21,,,,,,
16,2013,2013-12-22,15,24.201,PHI,,CHI,W 54-11,,0,0,0.0,1,0
17,2013,2013-12-29,16,24.208,PHI,@,DAL,W 24-22,,0,0,0.0,2,0
18,2014,2014-09-07,1,25.095,PHI,,JAX,W 34-17,,,,,,
19,2015,2015-09-27,3,26.115,PHI,@,NYJ,W 24-17,,0,0,0.0,2,0
20,2015,2015-10-04,4,26.122,PHI,@,WAS,L 20-23,,0,0,0.0,0,0
21,2015,2015-10-11,5,26.129,PHI,,NOR,W 39-17,,0,0,0.0,3,0
22,2015,2015-10-19,6,26.137,PHI,,NYG,W 27-7,,0,0,0.0,0,1
23,2015,2015-10-25,7,26.143,PHI,@,CAR,L 16-27,,0,0,0.0,0,0
24,2015,2015-11-08,8,26.157,PHI,@,DAL,W 33-27,,0,0,0.0,0,0
25,2015,2015-11-15,9,26.164,PHI,,MIA,L 19-20,,0,0,0.0,0,0
26,2015,2015-11-22,10,26.171,PHI,,TAM,L 17-45,,0,0,0.0,0,0
27,2015,2015-11-26,11,26.175,PHI,@,DET,L 14-45,,0,0,0.0,0,0
28,2015,2015-12-06,12,26.185,PHI,@,NWE,W 35-28,,1,0,0.0,0,0
29,2015,2015-12-13,13,26.192,PHI,,BUF,W 23-20,,0,0,0.0,0,0
30,2015,2015-12-20,14,26.199,PHI,,ARI,L 17-40,,0,0,0.0,0,0
31,2015,2015-12-26,15,26.205,PHI,,WAS,L 24-38,,0,0,0.0,0,0
