ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,23.018,HOU,@,NYG,L 14-34,,,,,,,
2,1973,1973-09-23,2,23.025,HOU,@,CIN,L 10-24,,,,,,,
3,1973,1973-10-14,5,23.046,HOU,,DEN,L 20-48,1,18,18.00,0,0,0,0
4,1973,1973-10-21,6,23.053,HOU,@,CLE,L 13-42,,,,,,,
5,1973,1973-10-28,7,23.060,HOU,@,CHI,L 14-35,,,,,,,
6,1973,1973-11-04,8,23.067,HOU,@,BAL,W 31-27,,,,,,,
7,1973,1973-11-11,9,23.074,HOU,,CLE,L 13-23,,,,,,,
8,1973,1973-11-18,10,23.081,HOU,@,KAN,L 14-38,,,,,,,
9,1973,1973-11-25,11,23.088,HOU,,NWE,L 0-32,0,0,,0,1,33,0
10,1973,1973-12-02,12,23.095,HOU,,OAK,L 6-17,1,23,23.00,0,0,0,0
11,1973,1973-12-09,13,23.102,HOU,@,PIT,L 7-33,0,0,,0,1,87,0
12,1973,1973-12-16,14,23.109,HOU,,CIN,L 24-27,,,,,,,
13,1974,1974-09-29,3,24.031,MIN,,CHI,W 11-7,,,,,,,
14,1974,1974-10-06,4,24.038,MIN,@,DAL,W 23-21,,,,,,,
15,1974,1974-11-17,10,24.080,MIN,,GNB,L 7-19,,,,,,,
16,1974,1974-11-24,11,24.087,MIN,@,RAM,L 17-20,,,,,,,
17,1974,1974-12-01,12,24.094,MIN,,NOR,W 29-9,,,,,,,
18,1974,1974-12-07,13,24.100,MIN,,ATL,W 23-10,,,,,,,
19,1974,1974-12-14,14,24.107,MIN,@,KAN,W 35-15,,,,,,,
20,1975,1975-09-21,1,25.023,MIN,,SFO,W 27-17,,,,,,,
21,1975,1975-09-28,2,25.030,MIN,@,CLE,W 42-10,,,,,,,
22,1975,1975-10-05,3,25.037,MIN,,CHI,W 28-3,,,,,,,
23,1975,1975-10-12,4,25.044,MIN,,NYJ,W 29-21,,,,,,,
24,1975,1975-10-19,5,25.051,MIN,,DET,W 25-19,,,,,,,
25,1975,1975-10-27,6,25.059,MIN,@,CHI,W 13-9,0,0,,0,1,16,0
26,1975,1975-11-02,7,25.065,MIN,@,GNB,W 28-17,,,,,,,
27,1975,1975-12-14,13,25.107,MIN,@,DET,L 10-17,,,,,,,
28,1975,1975-12-20,14,25.113,MIN,@,BUF,W 35-13,,,,,,,
29,1976,1976-09-12,1,26.014,TAM,@,HOU,L 0-20,,,,,,,
30,1976,1976-09-19,2,26.021,TAM,,SDG,L 0-23,,,,,,,
31,1976,1976-12-05,13,26.098,NWE,,NOR,W 27-6,,,,,,,
32,1976,1976-12-12,14,26.105,NWE,@,TAM,W 31-14,,,,,,,
33,1977,1977-09-18,1,27.020,MIN,,DAL,L 10-16,,,,,,,
34,1977,1977-09-24,2,27.026,MIN,@,TAM,W 9-3,,,,,,,
35,1977,1977-10-02,3,27.034,MIN,,GNB,W 19-7,,,,,,,
36,1977,1977-10-09,4,27.041,MIN,,DET,W 14-7,,,,,,,
37,1977,1977-10-16,5,27.048,MIN,,CHI,W 22-16,,,,,,,
38,1977,1977-10-24,6,27.056,MIN,@,RAM,L 3-35,,,,,,,
39,1977,1977-11-13,9,27.076,MIN,,CIN,W 42-10,,,,,,,
40,1977,1977-11-20,10,27.083,MIN,@,CHI,L 7-10,,,,,,,
41,1977,1977-11-27,11,27.090,MIN,@,GNB,W 13-6,,,,,,,
42,1977,1977-12-04,12,27.097,MIN,,SFO,W 28-27,,,,,,,
43,1977,1977-12-11,13,27.104,MIN,@,OAK,L 13-35,,,,,,,
44,1977,1977-12-17,14,27.110,MIN,@,DET,W 30-21,,,,,,,
