ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1992,1992-09-14,1,23.240,MIA,@,CLE,W 27-23,,
2,1992,1992-09-20,2,23.246,MIA,,RAM,W 26-10,,
3,1992,1992-09-27,3,23.253,MIA,@,SEA,W 19-17,,
4,1992,1992-10-04,4,23.260,MIA,@,BUF,W 37-10,,
5,1992,1992-10-11,5,23.267,MIA,,ATL,W 21-17,,
6,1992,1992-10-18,6,23.274,MIA,,NWE,W 38-17,,1.0
7,1992,1992-10-25,7,23.281,MIA,,IND,L 20-31,,
8,1992,1992-11-01,8,23.288,MIA,@,NYJ,L 14-26,,
9,1992,1992-11-08,9,23.295,MIA,@,IND,W 28-0,,
10,1992,1992-11-16,10,23.303,MIA,,BUF,L 20-26,,
11,1992,1992-11-22,11,23.309,MIA,,HOU,W 19-16,,
12,1992,1992-11-29,12,23.316,MIA,@,NOR,L 13-24,,
13,1992,1992-12-06,13,23.323,MIA,@,SFO,L 3-27,,
14,1992,1992-12-14,14,23.331,MIA,,RAI,W 20-7,,
15,1992,1992-12-20,15,23.337,MIA,,NYJ,W 19-17,,
16,1992,1992-12-27,16,23.344,MIA,@,NWE,W 16-13,,0.5
17,1993,1993-09-05,1,24.230,MIA,@,IND,W 24-20,,
18,1993,1993-09-12,2,24.237,MIA,,NYJ,L 14-24,,
19,1993,1993-09-26,3,24.251,MIA,@,BUF,W 22-13,,
20,1993,1993-10-04,4,24.259,MIA,,WAS,W 17-10,,
21,1993,1993-10-10,5,24.265,MIA,@,CLE,W 24-14,,
22,1993,1993-10-24,6,24.279,MIA,,IND,W 41-27,,
23,1993,1993-10-31,7,24.286,MIA,,KAN,W 30-10,,
24,1993,1993-11-07,8,24.293,MIA,@,NYJ,L 10-27,,
25,1993,1993-11-21,10,24.307,MIA,,NWE,W 17-13,,
26,1993,1993-11-25,11,24.311,MIA,@,DAL,W 16-14,,
27,1993,1993-12-05,12,24.321,MIA,,NYG,L 14-19,,
28,1993,1993-12-13,13,24.329,MIA,,PIT,L 20-21,,
29,1993,1993-12-19,14,24.335,MIA,,BUF,L 34-47,,
