ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1990,1990-09-09,1,23.028,PHO,@,WAS,L 0-31,
2,1990,1990-09-16,2,23.035,PHO,@,PHI,W 23-21,1.0
3,1990,1990-09-23,3,23.042,PHO,@,NOR,L 7-28,
4,1990,1990-09-30,4,23.049,PHO,,WAS,L 10-38,
5,1990,1990-10-14,5,23.063,PHO,,DAL,W 20-3,
6,1990,1990-10-21,6,23.070,PHO,@,NYG,L 19-20,
7,1990,1990-10-28,7,23.077,PHO,,CHI,L 21-31,
8,1990,1990-11-04,8,23.084,PHO,@,MIA,L 3-23,
9,1990,1990-11-11,9,23.091,PHO,@,BUF,L 14-45,
10,1990,1990-11-18,10,23.098,PHO,,GNB,L 21-24,
11,1990,1990-11-25,11,23.105,PHO,,NWE,W 34-14,
12,1990,1990-12-02,12,23.112,PHO,,IND,W 20-17,
