ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2002,2002-09-05,1,22.301,SFO,@,NYG,W 16-13,,,,,
2,2002,2002-09-15,2,22.311,SFO,,DEN,L 14-24,,,,,
3,2002,2002-09-22,3,22.318,SFO,,WAS,W 20-10,,,,,
4,2002,2002-10-06,4,22.332,SFO,,STL,W 37-13,,,,,
5,2002,2002-10-14,5,22.340,SFO,@,SEA,W 28-21,,,,,
6,2002,2002-10-20,6,22.346,SFO,@,NOR,L 27-35,,,,,
7,2002,2002-10-27,7,22.353,SFO,,ARI,W 38-28,,,,,
8,2002,2002-11-03,8,22.360,SFO,@,OAK,W 23-20,,,,,
9,2002,2002-11-10,9,23.002,SFO,,KAN,W 17-13,,,,,
10,2002,2002-11-17,10,23.009,SFO,@,SDG,L 17-20,,,,,
11,2002,2002-11-25,11,23.017,SFO,,PHI,L 17-38,,,,,
12,2002,2002-12-01,12,23.023,SFO,,SEA,W 31-24,,,,,
13,2002,2002-12-08,13,23.030,SFO,@,DAL,W 31-27,,,,,
14,2002,2002-12-15,14,23.037,SFO,,GNB,L 14-20,*,,,,
15,2002,2002-12-21,15,23.043,SFO,@,ARI,W 17-14,,,,,
16,2002,2002-12-30,16,23.052,SFO,@,STL,L 20-31,,,,,
17,2003,2003-09-07,1,23.303,SFO,,CHI,W 49-7,*,1.0,0,0,0
18,2003,2003-09-14,2,23.310,SFO,@,STL,L 24-27,*,,,,
19,2003,2003-09-21,3,23.317,SFO,,CLE,L 12-13,*,,,,
20,2003,2003-09-28,4,23.324,SFO,@,MIN,L 7-35,*,,,,
21,2003,2003-10-05,5,23.331,SFO,,DET,W 24-17,*,,,,
22,2003,2003-10-12,6,23.338,SFO,@,SEA,L 19-20,*,,,,
23,2003,2003-10-19,7,23.345,SFO,,TAM,W 24-7,*,0.0,1,12,0
24,2003,2003-10-26,8,23.352,SFO,@,ARI,L 13-16,*,,,,
25,2003,2003-11-02,9,23.359,SFO,,STL,W 30-10,*,1.0,1,2,0
26,2003,2003-11-17,10,24.009,SFO,,PIT,W 30-14,*,,,,
27,2003,2003-11-23,11,24.015,SFO,@,GNB,L 10-20,,0.0,1,5,0
28,2003,2003-12-07,13,24.029,SFO,,ARI,W 50-14,,,,,
29,2003,2003-12-14,14,24.036,SFO,@,CIN,L 38-41,*,,,,
30,2003,2003-12-21,15,24.043,SFO,@,PHI,W 31-28,*,,,,
31,2003,2003-12-27,16,24.049,SFO,,SEA,L 17-24,*,,,,
32,2004,2004-09-12,1,24.309,SFO,,ATL,L 19-21,*,,,,
33,2004,2004-10-03,4,24.330,SFO,,STL,L 14-24,*,,,,
34,2005,2005-09-11,1,25.307,SFO,,STL,W 28-25,*,,,,
35,2005,2005-09-18,2,25.314,SFO,@,PHI,L 3-42,*,,,,
36,2005,2005-09-25,3,25.321,SFO,,DAL,L 31-34,*,,,,
37,2006,2006-09-11,1,26.307,WAS,,MIN,L 16-19,,,,,
38,2006,2006-09-17,2,26.313,WAS,@,DAL,L 10-27,,,,,
39,2006,2006-09-24,3,26.320,WAS,@,HOU,W 31-15,,,,,
40,2006,2006-10-01,4,26.327,WAS,,JAX,W 36-30,,,,,
41,2006,2006-10-08,5,26.334,WAS,@,NYG,L 3-19,,,,,
42,2006,2006-10-22,7,26.348,WAS,@,IND,L 22-36,,,,,
43,2006,2006-12-03,12,27.025,WAS,,ATL,L 14-24,,,,,
