ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
74,1981,1981-11-08,10,27.161,STL,,PHI,L 10-52,,,,,,,,,
75,1981,1981-11-15,11,27.168,STL,,BUF,W 24-0,,,,,,,,,
76,1981,1981-11-22,12,27.175,STL,@,BAL,W 35-24,,,,,,,,,
77,1981,1981-11-29,13,27.182,STL,@,NWE,W 27-20,,,,,,,,,
78,1981,1981-12-06,14,27.189,STL,,NOR,W 30-3,,,,,,,,,
79,1982,1982-09-12,1,28.104,STL,@,NOR,W 21-7,,,,,,,,,
80,1982,1982-09-19,2,28.111,STL,,DAL,L 7-24,,,,,,,,,
81,1982,1982-11-28,4,28.181,STL,@,ATL,W 23-20,,,,,,,,,
82,1982,1982-12-05,5,28.188,STL,@,PHI,W 23-20,,,,,,,,,
83,1982,1982-12-26,8,28.209,SFO,@,KAN,W 26-13,,,,,,,,,
84,1982,1983-01-02,9,28.216,SFO,,RAM,L 20-21,,,,,,,,,
85,1983,1983-09-08,2,29.100,SFO,@,MIN,W 48-17,,,,,,,,,
86,1983,1983-09-18,3,29.110,SFO,@,STL,W 42-27,0,0,,0,1,6,1,32,1
87,1983,1983-09-25,4,29.117,SFO,,ATL,W 24-20,,,,,,,,,
88,1983,1983-10-02,5,29.124,SFO,@,NWE,W 33-13,,,,,,,,,
89,1983,1983-10-09,6,29.131,SFO,,RAM,L 7-10,0,0,,0,0,0,1,0,0
90,1983,1983-10-16,7,29.138,SFO,@,NOR,W 32-13,0,0,,0,0,0,1,0,0
91,1983,1983-10-23,8,29.145,SFO,@,RAM,W 45-35,,,,,,,,,
92,1983,1983-11-27,13,29.180,SFO,@,CHI,L 3-13,,,,,,,,,
93,1983,1983-12-04,14,29.187,SFO,,TAM,W 35-21,,,,,,,,,
94,1983,1983-12-19,16,29.202,SFO,,DAL,W 42-17,,,,,,,,,
