ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,23.141,OAK,@,CIN,L 21-31,,,,,
2,1970,1970-09-27,2,23.148,OAK,@,SDG,T 27-27,,,,,
3,1970,1970-10-03,3,23.154,OAK,@,MIA,L 13-20,,,,,
4,1970,1970-10-11,4,23.162,OAK,,DEN,W 35-23,,,,,
5,1970,1970-10-19,5,23.170,OAK,,WAS,W 34-20,,,,,
6,1970,1970-10-25,6,23.176,OAK,,PIT,W 31-14,,,,,
7,1970,1970-11-01,7,23.183,OAK,@,KAN,T 17-17,,,,,
8,1970,1970-11-08,8,23.190,OAK,,CLE,W 23-20,,,,,
9,1970,1970-11-15,9,23.197,OAK,@,DEN,W 24-19,,,,,
10,1970,1970-11-22,10,23.204,OAK,,SDG,W 20-17,,,,,
11,1970,1970-11-26,11,23.208,OAK,@,DET,L 14-28,,,,,
12,1970,1970-12-06,12,23.218,OAK,@,NYJ,W 14-13,,,,,
13,1970,1970-12-12,13,23.224,OAK,,KAN,W 20-6,,,,,
14,1970,1970-12-20,14,23.232,OAK,,SFO,L 7-38,,,,,
15,1971,1971-11-07,8,24.189,OAK,@,NOR,T 21-21,,,,,
16,1971,1971-11-14,9,24.196,OAK,,HOU,W 41-21,,,,,
17,1971,1971-11-21,10,24.203,OAK,,SDG,W 34-33,,,,,
18,1971,1971-11-28,11,24.210,OAK,,BAL,L 14-37,,,,,
19,1971,1971-12-05,12,24.217,OAK,@,ATL,L 13-24,,,,,
20,1971,1971-12-12,13,24.224,OAK,@,KAN,L 14-16,,,,,
21,1971,1971-12-19,14,24.231,OAK,,DEN,W 21-13,,,,,
22,1972,1972-09-17,1,25.138,OAK,@,PIT,L 28-34,,,,,
23,1972,1972-09-24,2,25.145,OAK,@,GNB,W 20-14,,,,,
24,1972,1972-10-01,3,25.152,OAK,,SDG,T 17-17,,,,,
25,1972,1972-10-09,4,25.160,OAK,@,HOU,W 34-0,,,,,
26,1972,1972-10-15,5,25.166,OAK,,BUF,W 28-16,,,,,
27,1972,1972-10-22,6,25.173,OAK,,DEN,L 23-30,,,,,
28,1972,1972-10-29,7,25.180,OAK,,RAM,W 45-17,,,,,
29,1972,1972-11-05,8,25.187,OAK,@,KAN,L 14-27,,,,,
30,1972,1972-11-12,9,25.194,OAK,@,CIN,W 20-14,,,,,
31,1972,1972-11-19,10,25.201,OAK,@,DEN,W 37-20,,,,,
32,1972,1972-11-26,11,25.208,OAK,,KAN,W 26-3,0,0,1,7,0
33,1972,1972-12-03,12,25.215,OAK,@,SDG,W 21-19,0,0,1,11,0
34,1972,1972-12-11,13,25.223,OAK,,NYJ,W 24-16,,,,,
35,1972,1972-12-17,14,25.229,OAK,,CHI,W 28-21,,,,,
36,1973,1973-09-16,1,26.137,OAK,@,MIN,L 16-24,,,,,
37,1973,1973-09-23,2,26.144,OAK,,MIA,W 12-7,,,,,
38,1973,1973-09-30,3,26.151,OAK,@,KAN,L 3-16,,,,,
39,1973,1973-10-07,4,26.158,OAK,@,STL,W 17-10,,,,,
40,1973,1973-10-14,5,26.165,OAK,@,SDG,W 27-17,,,,,
41,1973,1973-10-22,6,26.173,OAK,@,DEN,T 23-23,0,0,1,9,0
42,1973,1973-10-28,7,26.179,OAK,@,BAL,W 34-21,,,,,
43,1973,1973-11-04,8,26.186,OAK,,NYG,W 42-0,0,0,1,10,0
44,1973,1973-11-11,9,26.193,OAK,,PIT,L 9-17,,,,,
45,1973,1973-11-18,10,26.200,OAK,,CLE,L 3-7,,,,,
46,1973,1973-11-25,11,26.207,OAK,,SDG,W 31-3,,,,,
47,1973,1973-12-02,12,26.214,OAK,@,HOU,W 17-6,,,,,
48,1973,1973-12-08,13,26.220,OAK,,KAN,W 37-7,,,,,
49,1973,1973-12-16,14,26.228,OAK,,DEN,W 21-17,,,,,
50,1974,1974-09-16,1,27.137,OAK,@,BUF,L 20-21,,,,,
51,1974,1974-09-22,2,27.143,OAK,,KAN,W 27-7,0,0,1,11,0
52,1974,1974-09-29,3,27.150,OAK,@,PIT,W 17-0,,,,,
53,1974,1974-10-06,4,27.157,OAK,@,CLE,W 40-24,,,,,
54,1974,1974-10-13,5,27.164,OAK,@,SDG,W 14-10,,,,,
55,1974,1974-10-20,6,27.171,OAK,,CIN,W 30-27,,,,,
56,1974,1974-10-27,7,27.178,OAK,@,SFO,W 35-24,,,,,
57,1974,1974-11-03,8,27.185,OAK,@,DEN,W 28-17,0,0,1,12,0
58,1974,1974-11-10,9,27.192,OAK,,DET,W 35-13,,,,,
59,1974,1974-11-17,10,27.199,OAK,,SDG,W 17-10,,,,,
