ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1972,1972-10-29,7,23.234,CIN,,HOU,W 30-7,3,8,2.67,0
2,1972,1972-11-05,8,23.241,STL,@,PHI,T 6-6,,,,
3,1972,1972-11-12,9,23.248,STL,@,DAL,L 24-33,,,,
4,1972,1972-11-19,10,23.255,STL,,NYG,L 7-13,,,,
5,1972,1972-11-27,11,23.263,STL,@,MIA,L 10-31,,,,
6,1972,1972-12-03,12,23.269,STL,,DAL,L 6-27,,,,
7,1972,1972-12-10,13,23.276,STL,,RAM,W 24-14,,,,
8,1972,1972-12-17,14,23.283,STL,,PHI,W 24-23,,,,
