ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2008,2008-10-19,7,24.142,CIN,,PIT,L 10-38,,3,4,75.00,11,0,0,77.1,0,0,2.75,2.75,0,0,,0
2,2008,2008-11-30,12,24.184,CIN,,BAL,L 3-34,,0,2,0.00,0,0,1,0.0,1,4,0.00,-22.50,0,0,,0
3,2008,2008-12-07,13,24.191,CIN,@,IND,L 3-35,,4,6,66.67,30,0,1,38.9,1,7,5.00,-2.50,1,4,4.00,0
4,2010,2010-11-21,10,26.175,CIN,,BUF,L 31-49,,3,3,100.00,18,0,0,91.7,2,20,6.00,6.00,0,0,,0
5,2014,2014-12-28,16,30.212,TEN,,IND,L 10-27,,1,3,33.33,7,0,0,42.4,0,0,2.33,2.33,1,-1,-1.00,0
