ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-10-03,3,30.300,DAL,,ARI,W 35-7,
2,1999,1999-10-10,4,30.307,DAL,@,PHI,L 10-13,*
3,1999,1999-11-14,9,30.342,DAL,,GNB,W 27-13,
4,1999,1999-11-21,10,30.349,DAL,@,ARI,L 9-13,
5,1999,1999-11-25,11,30.353,DAL,,MIA,W 20-0,
6,1999,1999-12-05,12,30.363,DAL,@,NWE,L 6-13,*
7,1999,1999-12-12,13,31.005,DAL,,PHI,W 20-10,
8,1999,1999-12-19,14,31.012,DAL,,NYJ,L 21-22,
9,1999,1999-12-24,15,31.017,DAL,@,NOR,L 24-31,
10,1999,2000-01-02,16,31.026,DAL,,NYG,W 26-18,
11,2000,2000-10-15,6,31.313,PIT,,CIN,W 15-0,
12,2000,2000-11-12,10,31.341,PIT,,PHI,L 23-26,
13,2000,2000-11-19,11,31.348,PIT,,JAX,L 24-34,
14,2000,2000-11-26,12,31.355,PIT,@,CIN,W 48-28,
15,2000,2000-12-03,13,31.362,PIT,,OAK,W 21-20,
16,2000,2000-12-24,16,32.017,PIT,@,SDG,W 34-21,
