ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
19,1998,1998-12-06,13,24.316,CAR,,SFO,L 28-31,,22,81,3.68,1,1,1,16,16.00,0,100.0%,16.00,1,6
20,1998,1998-12-13,14,24.323,CAR,,WAS,L 25-28,,17,103,6.06,1,2,2,71,35.50,1,100.0%,35.50,2,12
21,1998,1998-12-20,15,24.330,CAR,,STL,W 20-13,,23,84,3.65,0,4,3,28,9.33,0,75.0%,7.00,0,0
22,1998,1998-12-27,16,24.337,CAR,@,IND,W 27-19,,25,109,4.36,1,3,2,23,11.50,0,66.7%,7.67,1,6
23,1999,1999-09-12,1,25.231,CAR,@,NOR,L 10-19,*,8,45,5.63,0,2,1,5,5.00,0,50.0%,2.50,0,0
24,1999,1999-09-19,2,25.238,CAR,,JAX,L 20-22,*,6,47,7.83,0,1,1,2,2.00,0,100.0%,2.00,0,0
25,1999,1999-09-26,3,25.245,CAR,,CIN,W 27-3,*,8,132,16.50,2,1,1,4,4.00,0,100.0%,4.00,2,12
26,1999,1999-10-03,4,25.252,CAR,@,WAS,L 36-38,*,12,142,11.83,3,1,1,12,12.00,0,100.0%,12.00,3,18
27,1999,1999-10-17,5,25.266,CAR,@,SFO,W 31-29,*,20,83,4.15,0,3,1,0,0.00,0,33.3%,0.00,0,0
28,1999,1999-10-24,6,25.273,CAR,,DET,L 9-24,*,9,10,1.11,0,2,2,35,17.50,0,100.0%,17.50,0,0
29,1999,1999-11-21,10,25.301,CAR,@,CLE,W 31-17,*,17,93,5.47,0,3,3,42,14.00,0,100.0%,14.00,0,0
30,1999,1999-11-28,11,25.308,CAR,,ATL,W 34-28,*,31,94,3.03,1,3,3,25,8.33,0,100.0%,8.33,1,6
31,1999,1999-12-05,12,25.315,CAR,,STL,L 21-34,*,11,42,3.82,0,5,3,17,5.67,0,60.0%,3.40,0,0
32,1999,1999-12-12,13,25.322,CAR,@,GNB,W 33-31,*,8,6,0.75,0,4,3,26,8.67,0,75.0%,6.50,0,0
33,1999,2000-01-02,16,25.343,CAR,,NOR,W 45-13,*,8,24,3.00,0,4,4,21,5.25,0,100.0%,5.25,0,0
34,2000,2000-09-03,1,26.223,CAR,@,WAS,L 17-20,*,15,88,5.87,0,2,2,20,10.00,0,100.0%,10.00,0,0
35,2000,2000-09-10,2,26.230,CAR,@,SFO,W 38-22,*,22,75,3.41,1,2,1,16,16.00,0,50.0%,8.00,1,6
36,2000,2000-09-17,3,26.237,CAR,,ATL,L 10-15,*,12,45,3.75,0,8,5,62,12.40,0,62.5%,7.75,0,0
37,2000,2000-10-01,4,26.251,CAR,,DAL,L 13-16,,20,86,4.30,1,8,6,48,8.00,0,75.0%,6.00,1,6
38,2000,2000-10-08,5,26.258,CAR,,SEA,W 26-3,,23,103,4.48,0,5,4,38,9.50,0,80.0%,7.60,0,0
39,2000,2000-10-15,6,26.265,CAR,@,NOR,L 6-24,,10,5,0.50,0,4,1,6,6.00,0,25.0%,1.50,0,0
40,2000,2000-10-22,7,26.272,CAR,,SFO,W 34-16,*,19,85,4.47,0,7,6,42,7.00,2,85.7%,6.00,2,12
41,2000,2000-10-29,8,26.279,CAR,@,ATL,L 12-13,*,14,23,1.64,0,8,4,51,12.75,0,50.0%,6.38,0,0
42,2000,2000-11-05,9,26.286,CAR,@,STL,W 27-24,*,19,77,4.05,0,2,1,6,6.00,0,50.0%,3.00,0,0
43,2000,2000-11-12,10,26.293,CAR,,NOR,L 10-20,,13,22,1.69,0,9,3,40,13.33,0,33.3%,4.44,0,0
44,2000,2000-12-17,15,26.328,CAR,,SDG,W 30-22,*,3,-11,-3.67,0,1,0,0,,0,0.0%,0.00,0,0
45,2000,2000-12-24,16,26.335,CAR,@,OAK,L 9-52,*,3,29,9.67,0,2,1,12,12.00,0,50.0%,6.00,0,0
46,2001,2001-09-09,1,27.228,CAR,@,MIN,W 24-13,*,5,7,1.40,0,2,2,12,6.00,0,100.0%,6.00,0,0
47,2001,2001-09-23,2,27.242,CAR,@,ATL,L 16-24,,5,27,5.40,0,2,1,0,0.00,0,50.0%,0.00,0,0
48,2001,2001-10-07,4,27.256,CAR,@,SFO,L 14-24,*,10,45,4.50,0,4,2,22,11.00,0,50.0%,5.50,0,0
49,2001,2001-10-14,5,27.263,CAR,,NOR,L 25-27,*,13,30,2.31,0,5,3,58,19.33,0,60.0%,11.60,0,0
50,2001,2001-10-21,6,27.270,CAR,@,WAS,L 14-17,*,20,121,6.05,1,4,4,29,7.25,0,100.0%,7.25,1,6
51,2001,2001-10-28,7,27.277,CAR,,NYJ,L 12-13,,0,,,,,0,,,,0.0%,,,
