ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1966,1966-09-10,1,22.297,BOS,@,SDG,L 0-24,0,0,,0,1,2,2.00,0
2,1966,1966-09-18,2,22.305,BOS,@,DEN,W 24-10,1,23,23.00,0,1,12,12.00,0
3,1966,1966-09-25,3,22.312,BOS,,KAN,L 24-43,4,106,26.50,0,2,29,14.50,0
4,1966,1966-11-13,9,22.361,BOS,,HOU,W 27-21,0,0,,0,1,0,0.00,0
5,1966,1966-11-27,11,23.010,BOS,@,MIA,W 20-14,1,11,11.00,0,0,0,,0
6,1966,1966-12-17,14,23.030,BOS,@,NYJ,L 28-38,2,45,22.50,0,0,0,,0
