ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2018,2018-09-09,1,22.038,HOU,@,NWE,L 20-27,,2,1,27,27.00,0,50.0%,13.50
2,2018,2018-09-16,2,22.045,HOU,@,TEN,L 17-20,*,3,0,0,,0,0.0%,0.00
3,2018,2018-09-23,3,22.052,HOU,,NYG,L 22-27,*,2,2,53,26.50,0,100.0%,26.50
