ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1983,1983-09-04,1,23.105,BUF,,MIA,L 0-12,2,12,6.00,0,0,0,,0,0,0
2,1983,1983-09-11,2,23.112,BUF,@,CIN,W 10-6,5,31,6.20,0,0,0,,0,0,0
3,1983,1983-09-18,3,23.119,BUF,,BAL,W 28-23,4,47,11.75,0,0,0,,0,0,0
4,1983,1983-09-25,4,23.126,BUF,,HOU,W 30-13,3,34,11.33,0,0,0,,0,0,0
5,1983,1983-10-03,5,23.134,BUF,,NYJ,L 10-34,3,40,13.33,0,0,0,,0,0,0
6,1983,1983-10-23,8,23.154,BUF,,NWE,L 0-31,0,0,,0,0,0,,0,0,
7,1983,1983-10-30,9,23.161,BUF,,NOR,W 27-21,4,63,15.75,1,0,0,,0,1,6
8,1983,1983-11-06,10,23.168,BUF,@,NWE,L 7-21,2,29,14.50,0,0,0,,0,0,0
9,1983,1983-11-13,11,23.175,BUF,@,NYJ,W 24-17,6,57,9.50,0,1,24,24.00,0,0,0
10,1983,1983-11-20,12,23.182,BUF,,RAI,L 24-27,2,48,24.00,1,0,0,,0,1,6
11,1983,1983-11-27,13,23.189,BUF,@,RAM,L 17-41,3,36,12.00,1,0,0,,0,1,6
12,1983,1983-12-04,14,23.196,BUF,@,KAN,W 14-9,2,5,2.50,0,1,4,4.00,0,0,0
13,1983,1983-12-11,15,23.203,BUF,,SFO,L 10-23,0,0,,0,0,0,,0,0,
14,1984,1984-09-02,1,24.103,BUF,,NWE,L 17-21,5,58,11.60,1,1,6,6.00,0,1,6
15,1984,1984-09-09,2,24.110,BUF,@,STL,L 7-37,4,50,12.50,0,0,0,,0,0,0
16,1984,1984-09-17,3,24.118,BUF,,MIA,L 17-21,0,0,,0,0,0,,0,0,
17,1984,1984-10-28,9,24.159,BUF,@,MIA,L 7-38,4,27,6.75,0,0,0,,0,0,0
18,1984,1984-11-04,10,24.166,BUF,,CLE,L 10-13,3,14,4.67,0,0,0,,0,0,0
19,1984,1984-11-11,11,24.173,BUF,@,NWE,L 10-38,3,47,15.67,0,0,0,,0,0,0
20,1984,1984-11-18,12,24.180,BUF,,DAL,W 14-3,0,0,,0,0,0,,0,0,
21,1984,1984-11-25,13,24.187,BUF,@,WAS,L 14-41,0,0,,0,0,0,,0,0,
22,1984,1984-12-02,14,24.194,BUF,,IND,W 21-15,4,51,12.75,1,0,0,,0,1,6
23,1984,1984-12-08,15,24.200,BUF,@,NYJ,L 17-21,7,39,5.57,0,0,0,,0,0,0
24,1984,1984-12-16,16,24.208,BUF,@,CIN,L 21-52,3,45,15.00,0,0,0,,0,0,0
25,1985,1985-09-08,1,25.109,RAM,,DEN,W 20-16,4,56,14.00,0,0,0,,0,0,0
26,1985,1985-09-15,2,25.116,RAM,@,PHI,W 17-6,4,38,9.50,0,0,0,,0,0,0
27,1985,1985-09-23,3,25.124,RAM,@,SEA,W 35-24,0,0,,0,,,,,,
28,1985,1985-09-29,4,25.130,RAM,,ATL,W 17-6,2,28,14.00,0,0,0,,0,0,0
29,1985,1985-10-06,5,25.137,RAM,,MIN,W 13-10,2,28,14.00,0,0,0,,0,0,0
30,1985,1985-10-13,6,25.144,RAM,@,TAM,W 31-27,1,2,2.00,0,0,0,,0,0,0
31,1985,1985-10-20,7,25.151,RAM,@,KAN,W 16-0,0,0,,0,,,,,,
32,1985,1985-10-27,8,25.158,RAM,,SFO,L 14-28,7,55,7.86,1,0,0,,0,1,6
33,1985,1985-11-03,9,25.165,RAM,,NOR,W 28-10,6,113,18.83,1,0,0,,0,1,6
34,1985,1985-11-10,10,25.172,RAM,@,NYG,L 19-24,3,46,15.33,0,0,0,,0,0,0
35,1985,1985-11-17,11,25.179,RAM,@,ATL,L 14-30,5,44,8.80,0,0,0,,0,0,0
36,1985,1985-11-24,12,25.186,RAM,,GNB,W 34-17,3,17,5.67,0,0,0,,0,0,0
37,1985,1985-12-01,13,25.193,RAM,@,NOR,L 3-29,1,9,9.00,0,0,0,,0,0,0
38,1985,1985-12-09,14,25.201,RAM,@,SFO,W 27-20,2,10,5.00,0,0,0,,0,0,0
39,1985,1985-12-15,15,25.207,RAM,,STL,W 46-14,5,66,13.20,2,0,0,,0,2,12
40,1985,1985-12-23,16,25.215,RAM,,RAI,L 6-16,5,50,10.00,0,0,0,,0,0,0
41,1986,1986-09-07,1,26.108,RAM,@,STL,W 16-10,1,42,42.00,0,0,0,,0,0,0
42,1986,1986-09-14,2,26.115,RAM,,SFO,W 16-13,0,0,,0,0,0,,0,0,
43,1986,1986-09-21,3,26.122,RAM,@,IND,W 24-7,4,54,13.50,0,0,0,,0,0,0
44,1986,1986-09-28,4,26.129,RAM,@,PHI,L 20-34,4,31,7.75,0,0,0,,0,0,0
45,1986,1986-10-05,5,26.136,RAM,,TAM,W 26-20,0,0,,0,0,0,,0,0,
46,1986,1986-10-12,6,26.143,RAM,@,ATL,L 14-26,5,71,14.20,0,0,0,,0,0,0
47,1986,1986-10-19,7,26.150,RAM,,DET,W 14-10,1,8,8.00,0,1,-6,-6.00,0,0,0
