ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,23.102,NYJ,,MIA,W 33-20,4,50,12.50,0,0,0,,0,0,0,,0,0,0
2,1978,1978-09-10,2,23.109,NYJ,@,BUF,W 21-20,5,108,21.60,1,0,0,,0,0,0,,0,1,6
3,1978,1978-09-17,3,23.116,NYJ,,SEA,L 17-24,3,74,24.67,0,0,0,,0,0,0,,0,0,0
4,1978,1978-09-24,4,23.123,NYJ,@,WAS,L 3-23,2,23,11.50,0,0,0,,0,0,0,,0,0,0
5,1978,1978-10-01,5,23.130,NYJ,,PIT,L 17-28,2,49,24.50,0,0,0,,0,0,0,,0,0,0
6,1978,1978-10-08,6,23.137,NYJ,,BUF,W 45-14,1,18,18.00,1,1,1,1.00,0,0,0,,0,1,6
7,1978,1978-10-15,7,23.144,NYJ,@,BAL,W 33-10,2,58,29.00,0,0,0,,0,0,0,,0,0,0
8,1978,1978-10-22,8,23.151,NYJ,,STL,W 23-10,2,38,19.00,0,1,-3,-3.00,0,0,0,,0,0,0
9,1978,1978-10-29,9,23.158,NYJ,@,NWE,L 21-55,1,5,5.00,0,0,0,,0,0,0,,0,0,0
10,1978,1978-11-05,10,23.165,NYJ,@,DEN,W 31-28,1,4,4.00,1,0,0,,0,0,0,,0,1,6
11,1978,1978-11-12,11,23.172,NYJ,@,PHI,L 9-17,,,,,,,,,,,,,,
12,1978,1978-11-19,12,23.179,NYJ,,NWE,L 17-19,2,28,14.00,0,0,0,,0,0,0,,0,0,0
13,1978,1978-11-26,13,23.186,NYJ,@,MIA,W 24-13,4,49,12.25,0,0,0,,0,0,0,,0,0,0
14,1978,1978-12-03,14,23.193,NYJ,,BAL,W 24-16,2,72,36.00,0,0,0,,0,0,0,,0,0,0
15,1978,1978-12-10,15,23.200,NYJ,@,CLE,L 34-37,4,68,17.00,0,0,0,,0,0,0,,0,0,0
16,1978,1978-12-17,16,23.207,NYJ,,DAL,L 7-30,3,47,15.67,0,0,0,,0,0,0,,0,0,0
17,1979,1979-09-02,1,24.101,NYJ,,CLE,L 22-25,3,33,11.00,0,0,0,,0,0,0,,0,0,0
18,1979,1979-09-09,2,24.108,NYJ,@,NWE,L 3-56,1,20,20.00,0,0,0,,0,0,0,,0,0,0
19,1979,1979-09-16,3,24.115,NYJ,,DET,W 31-10,,,,,,,,,,,,,,
20,1979,1979-09-23,4,24.122,NYJ,@,BUF,L 31-46,2,31,15.50,0,0,0,,0,0,0,,0,0,0
21,1979,1979-09-30,5,24.129,NYJ,,MIA,W 33-27,4,104,26.00,0,0,0,,0,0,0,,0,0,0
22,1979,1979-10-07,6,24.136,NYJ,@,BAL,L 8-10,3,42,14.00,0,0,0,,0,0,0,,0,0,0
23,1979,1979-10-15,7,24.144,NYJ,,MIN,W 14-7,1,14,14.00,0,0,0,,0,0,0,,0,0,0
24,1979,1979-10-21,8,24.150,NYJ,,OAK,W 28-19,2,49,24.50,0,0,0,,0,0,0,,0,0,0
25,1979,1979-10-28,9,24.157,NYJ,@,HOU,L 24-27,2,28,14.00,0,0,0,,0,0,0,,0,0,0
26,1979,1979-11-04,10,24.164,NYJ,@,GNB,W 27-22,3,45,15.00,0,0,0,,0,0,0,,0,0,0
27,1979,1979-11-11,11,24.171,NYJ,,BUF,L 12-14,1,4,4.00,0,0,0,,0,0,0,,0,0,0
28,1979,1979-11-18,12,24.178,NYJ,@,CHI,L 13-23,2,35,17.50,0,0,0,,0,0,0,,0,0,0
