ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2003,2003-09-07,1,23.125,PIT,,BAL,W 34-15,,2,29,14.50,0,0,0,,0,0,0,0.0,,,0,0,0
2,2003,2003-09-14,2,23.132,PIT,@,KAN,L 20-41,,2,43,21.50,0,0,0,,0,0,0,0.0,,,0,0,0
3,2003,2003-09-21,3,23.139,PIT,@,CIN,W 17-10,,1,40,40.00,0,0,0,,0,0,0,0.0,,,0,0,0
4,2003,2003-09-28,4,23.146,PIT,,TEN,L 13-30,,2,28,14.00,0,0,0,,0,0,0,0.0,,,0,0,0
5,2003,2003-10-05,5,23.153,PIT,,CLE,L 13-33,,4,124,31.00,0,0,0,,0,0,0,0.0,,,0,0,0
6,2003,2003-10-12,6,23.160,PIT,@,DEN,L 14-17,,,,,,,,,,,,,,,,,
7,2003,2003-10-26,7,23.174,PIT,,STL,L 21-33,,6,145,24.17,0,0,0,,0,0,0,0.0,,,0,0,0
8,2003,2003-11-02,8,23.181,PIT,@,SEA,L 16-23,,4,77,19.25,0,0,0,,0,0,0,0.0,,,0,0,0
9,2003,2003-11-09,9,23.188,PIT,,ARI,W 28-15,,3,56,18.67,0,0,0,,0,0,0,0.0,,,0,0,0
10,2003,2003-11-17,10,23.196,PIT,@,SFO,L 14-30,,3,71,23.67,0,0,0,,0,0,0,0.0,,,0,0,0
11,2003,2003-11-23,11,23.202,PIT,@,CLE,W 13-6,*,1,23,23.00,0,0,0,,0,0,0,0.0,,,0,0,0
12,2003,2003-11-30,12,23.209,PIT,,CIN,L 20-24,,4,93,23.25,0,0,0,,0,0,0,0.0,,,0,0,0
13,2003,2003-12-07,13,23.216,PIT,,OAK,W 27-7,,1,23,23.00,0,0,0,,0,0,0,0.0,,,0,0,0
14,2003,2003-12-14,14,23.223,PIT,@,NYJ,L 0-6,,2,34,17.00,0,0,0,,0,0,0,0.0,,,0,0,0
