ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-09-09,1,23.023,PIT,@,CLE,L 3-13,1.5,0,0,0
2,1990,1990-09-16,2,23.030,PIT,,HOU,W 20-9,1.0,0,0,0
3,1990,1990-09-23,3,23.037,PIT,@,RAI,L 3-20,,,,
4,1990,1990-09-30,4,23.044,PIT,,MIA,L 6-28,,,,
5,1990,1990-10-07,5,23.051,PIT,,SDG,W 36-14,1.0,0,0,0
6,1990,1990-10-14,6,23.058,PIT,@,DEN,W 34-17,,,,
7,1990,1990-10-21,7,23.065,PIT,@,SFO,L 7-27,,,,
8,1990,1990-10-29,8,23.073,PIT,,RAM,W 41-10,,,,
9,1990,1990-11-04,9,23.079,PIT,,ATL,W 21-9,,,,
10,1990,1990-11-25,11,23.100,PIT,@,NYJ,W 24-7,,,,
11,1990,1990-12-09,13,23.114,PIT,,NWE,W 24-3,,,,
12,1990,1990-12-16,14,23.121,PIT,@,NOR,W 9-6,,,,
13,1990,1990-12-23,15,23.128,PIT,,CLE,W 35-0,,,,
14,1990,1990-12-30,16,23.135,PIT,@,HOU,L 14-34,,,,
15,1991,1991-09-01,1,24.015,PIT,,SDG,W 26-20,,,,
16,1991,1991-09-08,2,24.022,PIT,@,BUF,L 34-52,,,,
17,1991,1991-09-15,3,24.029,PIT,,NWE,W 20-6,,,,
18,1991,1991-09-22,4,24.036,PIT,@,PHI,L 14-23,,,,
19,1991,1991-10-06,5,24.050,PIT,@,IND,W 21-3,,,,
20,1991,1991-10-20,7,24.064,PIT,,SEA,L 7-27,,,,
21,1991,1991-10-27,8,24.071,PIT,@,CLE,L 14-17,,,,
22,1991,1991-11-17,11,24.092,PIT,,WAS,L 14-41,,,,
23,1991,1991-11-24,12,24.099,PIT,,HOU,W 26-14,,,,
24,1991,1991-11-28,13,24.103,PIT,@,DAL,L 10-20,,,,
25,1991,1991-12-08,14,24.113,PIT,@,HOU,L 6-31,,,,
26,1991,1991-12-15,15,24.120,PIT,,CIN,W 17-10,,,,
27,1991,1991-12-22,16,24.127,PIT,,CLE,W 17-10,,,,
28,1992,1992-09-06,1,25.020,PIT,@,HOU,W 29-24,,,,
29,1992,1992-09-13,2,25.027,PIT,,NYJ,W 27-10,,,,
30,1992,1992-09-20,3,25.034,PIT,@,SDG,W 23-6,,,,
31,1992,1992-09-27,4,25.041,PIT,@,GNB,L 3-17,,,,
32,1992,1992-10-11,5,25.055,PIT,@,CLE,L 9-17,,,,
33,1992,1992-10-19,6,25.063,PIT,,CIN,W 20-0,,,,
34,1992,1992-10-25,7,25.069,PIT,@,KAN,W 27-3,,,,
35,1992,1992-11-01,8,25.076,PIT,,HOU,W 21-20,,,,
36,1992,1992-11-08,9,25.083,PIT,@,BUF,L 20-28,,,,
37,1992,1992-11-15,10,25.090,PIT,,DET,W 17-14,,,,
38,1992,1992-11-22,11,25.097,PIT,,IND,W 30-14,1.0,0,0,0
39,1992,1992-11-29,12,25.104,PIT,@,CIN,W 21-9,,,,
40,1992,1992-12-06,13,25.111,PIT,,SEA,W 20-14,1.0,0,0,0
41,1992,1992-12-13,14,25.118,PIT,@,CHI,L 6-30,,,,
42,1992,1992-12-20,15,25.125,PIT,,MIN,L 3-6,,,,
43,1992,1992-12-27,16,25.132,PIT,,CLE,W 23-13,,,,
44,1993,1993-09-05,1,26.019,PIT,,SFO,L 13-24,,,,
45,1993,1993-09-12,2,26.026,PIT,@,RAM,L 0-27,,,,
46,1993,1993-09-19,3,26.033,PIT,,CIN,W 34-7,,,,
47,1993,1993-09-27,4,26.041,PIT,@,ATL,W 45-17,0.5,0,0,0
48,1993,1993-10-10,5,26.054,PIT,,SDG,W 16-3,,,,
49,1993,1993-10-17,6,26.061,PIT,,NOR,W 37-14,,,,
50,1993,1993-10-24,7,26.068,PIT,@,CLE,L 23-28,,,,
51,1993,1993-11-07,8,26.082,PIT,@,CIN,W 24-16,,,,
52,1993,1993-11-15,9,26.090,PIT,,BUF,W 23-0,1.0,0,0,0
53,1993,1993-11-21,10,26.096,PIT,@,DEN,L 13-37,,,,
54,1993,1993-11-28,11,26.103,PIT,@,HOU,L 3-23,,,,
55,1993,1993-12-05,12,26.110,PIT,,NWE,W 17-14,0.0,1,6,0
56,1993,1993-12-13,13,26.118,PIT,@,MIA,W 21-20,,,,
57,1993,1993-12-19,14,26.124,PIT,,HOU,L 17-26,,,,
58,1993,1993-12-26,15,26.131,PIT,@,SEA,L 6-16,,,,
59,1993,1994-01-02,16,26.138,PIT,,CLE,W 16-9,1.0,0,0,0
60,1994,1994-09-04,1,27.018,HOU,@,IND,L 21-45,,,,
61,1994,1994-09-11,2,27.025,HOU,@,DAL,L 17-20,1.0,0,0,0
62,1994,1994-09-18,3,27.032,HOU,,BUF,L 7-15,,,,
63,1994,1994-09-25,4,27.039,HOU,,CIN,W 20-13,2.0,0,0,0
64,1994,1994-10-03,5,27.047,HOU,@,PIT,L 14-30,,,,
65,1994,1994-10-13,6,27.057,HOU,,CLE,L 8-11,,,,
66,1994,1994-10-24,7,27.068,HOU,@,PHI,L 6-21,2.0,0,0,0
67,1994,1994-10-30,8,27.074,HOU,@,RAI,L 14-17,,,,
68,1994,1994-11-06,9,27.081,HOU,,PIT,L 9-12,,,,
69,1994,1994-11-13,10,27.088,HOU,@,CIN,L 31-34,,,,
70,1994,1994-11-21,11,27.096,HOU,,NYG,L 10-13,,,,
