ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1988,1988-09-04,1,22.013,DET,,ATL,W 31-17,0,0,,0
2,1988,1988-09-11,2,22.020,DET,@,RAM,L 10-17,0,0,,0
3,1988,1988-09-18,3,22.027,DET,,NOR,L 14-22,0,0,,0
4,1988,1988-09-25,4,22.034,DET,,NYJ,L 10-17,0,0,,0
5,1988,1988-10-02,5,22.041,DET,@,SFO,L 13-20,1,3,3.00,0
6,1988,1988-10-09,6,22.048,DET,,CHI,L 7-24,0,0,,0
7,1988,1988-10-16,7,22.055,DET,@,NYG,L 10-30,0,0,,0
8,1988,1988-10-23,8,22.062,DET,@,KAN,W 7-6,0,0,,0
9,1988,1988-10-30,9,22.069,DET,,NYG,L 10-13,0,0,,0
10,1988,1988-11-06,10,22.076,DET,@,MIN,L 17-44,0,0,,0
11,1988,1988-11-13,11,22.083,DET,,TAM,L 20-23,0,0,,0
12,1988,1988-11-20,12,22.090,DET,@,GNB,W 19-9,0,0,,0
13,1988,1988-11-24,13,22.094,DET,,MIN,L 0-23,0,0,,0
14,1989,1989-09-10,1,23.019,DET,,PHO,L 13-16,,,,
15,1989,1989-09-17,2,23.026,DET,@,NYG,L 14-24,,,,
16,1989,1989-09-24,3,23.033,DET,,CHI,L 27-47,,,,
17,1989,1989-10-01,4,23.040,DET,,PIT,L 3-23,,,,
18,1989,1989-10-08,5,23.047,DET,@,MIN,L 17-24,,,,
19,1989,1989-10-15,6,23.054,DET,@,TAM,W 17-16,,,,
20,1989,1989-10-22,7,23.061,DET,,MIN,L 7-20,,,,
21,1989,1989-10-29,8,23.068,DET,@,GNB,L 20-23,,,,
22,1989,1989-11-05,9,23.075,DET,@,HOU,L 31-35,,,,
23,1989,1989-11-12,10,23.082,DET,,GNB,W 31-22,,,,
24,1989,1989-11-19,11,23.089,DET,@,CIN,L 7-42,,,,
25,1989,1989-11-23,12,23.093,DET,,CLE,W 13-10,,,,
26,1989,1989-12-03,13,23.103,DET,,NOR,W 21-14,,,,
27,1989,1989-12-10,14,23.110,DET,@,CHI,W 27-17,,,,
28,1989,1989-12-17,15,23.117,DET,,TAM,W 33-7,,,,
29,1989,1989-12-24,16,23.124,DET,@,ATL,W 31-24,,,,
30,1990,1990-09-09,1,24.018,DET,,TAM,L 21-38,0,0,,0
31,1990,1990-09-16,2,24.025,DET,,ATL,W 21-14,0,0,,0
32,1990,1990-09-23,3,24.032,DET,@,TAM,L 20-23,0,0,,0
33,1990,1990-09-30,4,24.039,DET,,GNB,L 21-24,0,0,,0
34,1990,1990-10-07,5,24.046,DET,@,MIN,W 34-27,0,0,,0
35,1990,1990-10-14,6,24.053,DET,@,KAN,L 24-43,1,12,12.00,0
36,1990,1990-10-28,7,24.067,DET,@,NOR,W 27-10,0,0,,0
37,1990,1990-11-04,8,24.074,DET,,WAS,L 38-41,0,0,,0
38,1990,1990-11-11,9,24.081,DET,,MIN,L 7-17,0,0,,0
39,1990,1990-11-18,10,24.088,DET,@,NYG,L 0-20,0,0,,0
40,1990,1990-11-22,11,24.092,DET,,DEN,W 40-27,0,0,,0
41,1990,1990-12-02,12,24.102,DET,@,CHI,L 17-23,0,0,,0
42,1990,1990-12-10,13,24.110,DET,,RAI,L 31-38,0,0,,0
43,1990,1990-12-16,14,24.116,DET,,CHI,W 38-21,0,0,,0
44,1990,1990-12-22,15,24.122,DET,@,GNB,W 24-17,0,0,,0
45,1990,1990-12-30,16,24.130,DET,@,SEA,L 10-30,0,0,,0
46,1991,1991-09-01,1,25.010,DET,@,WAS,L 0-45,,,,
47,1991,1991-09-08,2,25.017,DET,,GNB,W 23-14,,,,
48,1991,1991-09-15,3,25.024,DET,,MIA,W 17-13,,,,
49,1991,1991-09-22,4,25.031,DET,@,IND,W 33-24,,,,
50,1991,1991-09-29,5,25.038,DET,,TAM,W 31-3,,,,
51,1991,1991-10-06,6,25.045,DET,,MIN,W 24-20,,,,
52,1991,1991-10-20,7,25.059,DET,@,SFO,L 3-35,,,,
53,1991,1991-10-27,8,25.066,DET,,DAL,W 34-10,,,,
54,1991,1991-11-03,9,25.073,DET,@,CHI,L 10-20,,,,
55,1991,1991-11-10,10,25.080,DET,@,TAM,L 21-30,,,,
56,1991,1991-11-17,11,25.087,DET,,RAM,W 21-10,,,,
57,1991,1991-11-24,12,25.094,DET,@,MIN,W 34-14,,,,
58,1991,1991-11-28,13,25.098,DET,,CHI,W 16-6,,,,
59,1991,1991-12-08,14,25.108,DET,,NYJ,W 34-20,,,,
60,1991,1991-12-15,15,25.115,DET,@,GNB,W 21-17,,,,
61,1991,1991-12-22,16,25.122,DET,@,BUF,W 17-14,,,,
