ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1971,1971-10-31,7,23.334,STL,@,BUF,W 28-23,0,0,,0,1,0,0.00,0
2,1971,1971-11-07,8,23.341,STL,,DAL,L 13-16,,,,,,,,
3,1971,1971-11-15,9,23.349,STL,@,SDG,L 17-20,,,,,,,,
4,1971,1971-11-21,10,23.355,STL,,PHI,L 20-37,,,,,,,,
5,1971,1971-11-28,11,23.362,STL,@,NYG,W 24-7,,,,,,,,
6,1971,1971-12-05,12,24.004,STL,,GNB,T 16-16,,,,,,,,
7,1971,1971-12-12,13,24.011,STL,@,PHI,L 7-19,1,12,12.00,0,0,0,,0
