ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1976,1976-09-12,1,22.122,ATL,,RAM,L 14-30,1,42,0
2,1976,1976-09-19,2,22.129,ATL,@,DET,L 10-24,,,
3,1976,1976-09-26,3,22.136,ATL,@,CHI,W 10-0,1,0,0
4,1976,1976-10-03,4,22.143,ATL,,PHI,L 13-14,,,
5,1976,1976-10-10,5,22.150,ATL,@,NOR,L 0-30,,,
6,1976,1976-10-17,6,22.157,ATL,,CLE,L 17-20,1,6,0
7,1976,1976-10-23,7,22.163,ATL,@,SFO,L 0-15,,,
8,1976,1976-10-31,8,22.171,ATL,,NOR,W 23-20,,,
9,1976,1976-11-07,9,22.178,ATL,@,SEA,L 13-30,,,
10,1976,1976-11-14,10,22.185,ATL,,SFO,W 21-16,,,
11,1976,1976-11-21,11,22.192,ATL,,DAL,W 17-10,,,
12,1976,1976-11-28,12,22.199,ATL,@,HOU,L 14-20,,,
13,1976,1976-12-04,13,22.205,ATL,@,RAM,L 0-59,,,
14,1976,1976-12-12,14,22.213,ATL,,GNB,L 20-24,,,
15,1977,1977-09-18,1,23.128,ATL,,RAM,W 17-6,,,
16,1977,1977-09-25,2,23.135,ATL,@,WAS,L 6-10,,,
17,1977,1977-10-02,3,23.142,ATL,,NYG,W 17-3,,,
18,1977,1977-10-09,4,23.149,ATL,@,SFO,W 7-0,,,
19,1977,1977-10-16,5,23.156,ATL,@,BUF,L 0-3,,,
20,1977,1977-10-23,6,23.163,ATL,@,CHI,W 16-10,,,
21,1977,1977-10-30,7,23.170,ATL,,MIN,L 7-14,,,
22,1977,1977-11-06,8,23.177,ATL,,SFO,L 3-10,,,
23,1977,1977-11-13,9,23.184,ATL,,DET,W 17-6,,,
24,1977,1977-11-20,10,23.191,ATL,@,NOR,L 20-21,,,
25,1977,1977-11-27,11,23.198,ATL,@,TAM,W 17-0,,,
26,1977,1977-12-04,12,23.205,ATL,,NWE,L 10-16,,,
27,1977,1977-12-11,13,23.212,ATL,@,RAM,L 7-23,,,
28,1977,1977-12-18,14,23.219,ATL,,NOR,W 35-7,,,
29,1978,1978-09-03,1,24.113,ATL,,HOU,W 20-14,,,
30,1978,1978-09-10,2,24.120,ATL,@,RAM,L 0-10,,,
31,1978,1978-09-17,3,24.127,ATL,,CLE,L 16-24,,,
32,1978,1978-09-24,4,24.134,ATL,@,TAM,L 9-14,,,
33,1978,1978-10-01,5,24.141,ATL,,NYG,W 23-20,,,
34,1978,1978-10-08,6,24.148,ATL,@,PIT,L 7-31,,,
35,1978,1978-10-15,7,24.155,ATL,,DET,W 14-0,,,
36,1978,1978-10-22,8,24.162,ATL,@,SFO,W 20-17,,,
37,1978,1978-10-30,9,24.170,ATL,,RAM,W 15-7,,,
38,1978,1978-11-05,10,24.176,ATL,,SFO,W 21-10,1,38,0
39,1978,1978-11-12,11,24.183,ATL,@,NOR,W 20-17,,,
40,1978,1978-11-19,12,24.190,ATL,@,CHI,L 7-13,,,
41,1978,1978-11-26,13,24.197,ATL,,NOR,W 20-17,,,
42,1978,1978-12-03,14,24.204,ATL,@,CIN,L 7-37,,,
43,1978,1978-12-10,15,24.211,ATL,,WAS,W 20-17,,,
44,1978,1978-12-17,16,24.218,ATL,@,STL,L 21-42,,,
45,1979,1979-09-02,1,25.112,ATL,@,NOR,W 40-34,1,0,0
46,1979,1979-09-10,2,25.120,ATL,@,PHI,W 14-10,,,
47,1979,1979-09-16,3,25.126,ATL,,DEN,L 17-20,,,
48,1979,1979-09-23,4,25.133,ATL,@,DET,L 23-24,,,
49,1979,1979-09-30,5,25.140,ATL,,WAS,L 7-16,1,0,0
50,1979,1979-10-07,6,25.147,ATL,,GNB,W 25-7,,,
51,1979,1979-10-14,7,25.154,ATL,@,OAK,L 19-50,,,
52,1979,1979-10-21,8,25.161,ATL,@,SFO,L 15-20,,,
53,1979,1979-10-29,9,25.169,ATL,,SEA,L 28-31,,,
54,1979,1979-11-04,10,25.175,ATL,,TAM,W 17-14,,,
55,1979,1979-11-11,11,25.182,ATL,@,NYG,L 3-24,,,
56,1980,1980-09-07,1,26.117,ATL,@,MIN,L 23-24,,,
57,1980,1980-09-14,2,26.124,ATL,@,NWE,W 37-21,,,
58,1980,1980-09-21,3,26.131,ATL,,MIA,L 17-20,,,
59,1980,1980-09-28,4,26.138,ATL,@,SFO,W 20-17,,,
60,1980,1980-10-05,5,26.145,ATL,,DET,W 43-28,,,
61,1980,1980-10-12,6,26.152,ATL,,NYJ,L 7-14,,,
62,1980,1980-10-19,7,26.159,ATL,@,NOR,W 41-14,,,
63,1980,1980-10-26,8,26.166,ATL,,RAM,W 13-10,,,
64,1980,1980-11-02,9,26.173,ATL,@,BUF,W 30-14,,,
65,1980,1980-11-09,10,26.180,ATL,@,STL,W 33-27,,,
66,1980,1980-11-16,11,26.187,ATL,,NOR,W 31-13,,,
67,1980,1980-11-23,12,26.194,ATL,,CHI,W 28-17,,,
68,1980,1980-11-30,13,26.201,ATL,,WAS,W 10-6,,,
69,1980,1980-12-07,14,26.208,ATL,@,PHI,W 20-17,,,
70,1980,1980-12-14,15,26.215,ATL,,SFO,W 35-10,,,
71,1980,1980-12-21,16,26.222,ATL,@,RAM,L 17-20,,,
