ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
28,2000,2000-09-24,4,23.113,STL,@,ATL,W 41-20,,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,-1,-0.50,0,0,0
29,2000,2000-10-01,5,23.120,STL,,SDG,W 57-31,,6,5,104,20.80,0,83.3%,17.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,32,16.00,0,0,0
30,2000,2000-10-15,6,23.134,STL,,ATL,W 45-29,*,8,7,73,10.43,1,87.5%,9.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,1,1.00,0,1,6
31,2000,2000-10-22,7,23.141,STL,@,KAN,L 34-54,*,6,4,54,13.50,0,66.7%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,7,7.00,0,0,0
32,2000,2000-10-29,8,23.148,STL,@,SFO,W 34-24,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,91,30.33,0,0,0
33,2000,2000-11-05,9,23.155,STL,,CAR,L 24-27,*,11,8,147,18.38,1,72.7%,13.36,2,7,3.50,0,0,0,,0,0,0,,,,,,0,0,,0,1,14,14.00,0,1,6
34,2000,2000-11-12,10,23.162,STL,@,NYG,W 38-24,,6,2,39,19.50,0,33.3%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,92,30.67,0,0,0
35,2000,2000-11-20,11,23.170,STL,,WAS,L 20-33,*,3,2,13,6.50,0,66.7%,4.33,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,7,3.50,0,0,0
36,2000,2000-11-26,12,23.176,STL,,NOR,L 24-31,,8,4,54,13.50,1,50.0%,6.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,80,20.00,0,1,6
37,2000,2000-12-03,13,23.183,STL,@,CAR,L 3-16,,5,3,28,9.33,0,60.0%,5.60,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0
38,2000,2000-12-10,14,23.190,STL,,MIN,W 40-29,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,61,15.25,0,0,0
39,2000,2000-12-18,15,23.198,STL,@,TAM,L 35-38,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,8,8.00,0,0,0
40,2000,2000-12-24,16,23.204,STL,@,NOR,W 26-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,1,2,2.00,0,3,4,1.33,0,0,0
41,2001,2001-09-09,1,24.098,STL,@,PHI,W 20-17,,4,1,5,5.00,0,25.0%,1.25,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0,,0,3,16,5.33,0,0,0
42,2001,2001-09-23,2,24.112,STL,@,SFO,W 30-26,,5,1,25,25.00,1,20.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,3,47,15.67,0,1,6
43,2001,2001-09-30,3,24.119,STL,,MIA,W 42-10,,3,3,18,6.00,0,100.0%,6.00,2,12,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,2,7,3.50,0,0,0
44,2001,2001-10-08,4,24.127,STL,@,DET,W 35-0,*,6,5,44,8.80,1,83.3%,7.33,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0,,0,2,13,6.50,0,1,6
45,2001,2001-10-14,5,24.133,STL,,NYG,W 15-14,,5,5,60,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,4,43,10.75,0,0,0
46,2001,2001-10-21,6,24.140,STL,@,NYJ,W 34-14,,6,6,40,6.67,1,100.0%,6.67,2,9,4.50,0,0,0,,0,0,0,,0,,,,0,0,,0,3,32,10.67,0,1,6
47,2001,2001-10-28,7,24.147,STL,,NOR,L 31-34,,1,0,0,,0,0.0%,0.00,2,20,10.00,0,1,1,100.00,51,1,0,158.3,0,0,51.00,71.00,0,0,,0,2,1,0.50,0,0,0
48,2001,2001-11-11,8,24.161,STL,,CAR,W 48-14,,1,1,4,4.00,0,100.0%,4.00,1,-1,-1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,3,31,10.33,0,0,0
49,2001,2001-11-18,9,24.168,STL,@,NWE,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,-1,-1.00,0,0,0
50,2001,2001-11-26,10,24.176,STL,,TAM,L 17-24,,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,4,42,10.50,0,0,0
51,2001,2001-12-02,11,24.182,STL,@,ATL,W 35-6,,4,4,51,12.75,0,100.0%,12.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
52,2001,2001-12-09,12,24.189,STL,,SFO,W 27-14,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,3,46,15.33,0,0,0
53,2001,2001-12-17,13,24.197,STL,@,NOR,W 34-21,,1,1,33,33.00,0,100.0%,33.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,5,54,10.80,0,0,0
54,2001,2001-12-23,14,24.203,STL,@,CAR,W 38-32,,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,-1,-1.00,0,0,0
55,2001,2001-12-30,15,24.210,STL,,IND,W 42-17,,5,3,28,9.33,0,60.0%,5.60,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
56,2001,2002-01-06,16,24.217,STL,,ATL,W 31-13,*,2,2,14,7.00,0,100.0%,7.00,2,5,2.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
57,2002,2002-09-08,1,25.097,DET,@,MIA,L 21-49,*,15,9,97,10.78,0,60.0%,6.47,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,2002,2002-09-15,2,25.104,DET,@,CAR,L 7-31,*,6,1,15,15.00,0,16.7%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
59,2002,2002-09-22,3,25.111,DET,,GNB,L 31-37,*,12,5,41,8.20,0,41.7%,3.42,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,,,0,0,72,,0,0,0
60,2002,2002-09-29,4,25.118,DET,,NOR,W 26-21,*,6,3,98,32.67,0,50.0%,16.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,29,9.67,0,0,0
61,2002,2002-10-13,5,25.132,DET,@,MIN,L 24-31,*,10,5,70,14.00,1,50.0%,7.00,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
62,2002,2002-10-20,6,25.139,DET,,CHI,W 23-20,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,4,4.00,0,0,0
63,2002,2002-10-27,7,25.146,DET,@,BUF,L 17-24,*,8,3,33,11.00,1,37.5%,4.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,1,1.00,0,1,6
64,2002,2002-11-03,8,25.153,DET,,DAL,W 9-7,*,8,2,17,8.50,0,25.0%,2.13,2,-2,-1.00,0,0,0,,0,0,0,,,,,,0,0,,0,5,42,8.40,0,0,0
65,2002,2002-11-10,9,25.160,DET,@,GNB,L 14-40,*,14,7,143,20.43,1,50.0%,10.21,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
66,2002,2002-11-17,10,25.167,DET,,NYJ,L 14-31,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,2003,2003-09-21,3,26.110,DET,,MIN,L 13-23,*,7,3,16,5.33,0,42.9%,2.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,44,14.67,0,0,0
68,2003,2003-09-28,4,26.117,DET,@,DEN,L 16-20,*,6,2,9,4.50,0,33.3%,1.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,23,7.67,0,0,0
69,2003,2003-10-05,5,26.124,DET,@,SFO,L 17-24,,7,3,26,8.67,0,42.9%,3.71,0,0,,0,1,1,100.00,21,0,0,118.7,,,21.00,21.00,0,0,,0,3,18,6.00,0,0,0
70,2003,2003-10-19,6,26.138,DET,,DAL,L 7-38,*,9,1,4,4.00,0,11.1%,0.44,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,2003,2003-10-26,7,26.145,DET,@,CHI,L 16-24,,11,5,38,7.60,0,45.5%,3.45,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
72,2003,2003-11-02,8,26.152,DET,,OAK,W 23-13,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
73,2003,2003-11-09,9,26.159,DET,,CHI,W 12-10,*,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,2003,2003-11-16,10,26.166,DET,@,SEA,L 14-35,*,15,6,60,10.00,1,40.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
75,2003,2003-11-23,11,26.173,DET,@,MIN,L 14-24,*,11,7,61,8.71,1,63.6%,5.55,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
76,2003,2003-11-27,12,26.177,DET,,GNB,W 22-14,*,8,6,65,10.83,0,75.0%,8.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,2003,2003-12-07,13,26.187,DET,,SDG,L 7-14,*,3,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2003,2003-12-14,14,26.194,DET,@,KAN,L 17-45,*,10,6,72,12.00,1,60.0%,7.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
79,2003,2003-12-21,15,26.201,DET,@,CAR,L 14-20,*,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
80,2003,2003-12-28,16,26.208,DET,,STL,W 30-20,*,10,5,58,11.60,1,50.0%,5.80,2,43,21.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
81,2004,2004-09-12,1,27.101,DET,@,CHI,W 20-16,,7,3,29,9.67,1,42.9%,4.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
82,2004,2004-09-19,2,27.108,DET,,HOU,W 28-16,,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
83,2004,2004-09-26,3,27.115,DET,,PHI,L 13-30,,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
84,2004,2004-10-10,4,27.129,DET,@,ATL,W 17-10,,5,3,64,21.33,1,60.0%,12.80,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
85,2004,2004-10-17,5,27.136,DET,,GNB,L 10-38,*,7,4,49,12.25,1,57.1%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
86,2004,2004-10-31,7,27.150,DET,@,DAL,L 21-31,*,5,4,90,22.50,0,80.0%,18.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,2004,2004-11-07,8,27.157,DET,,WAS,L 10-17,*,10,7,120,17.14,0,70.0%,12.00,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,2004,2004-11-14,9,27.164,DET,@,JAX,L 17-23,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2004,2004-12-05,12,27.185,DET,,ARI,W 26-12,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2004,2004-12-12,13,27.192,DET,@,GNB,L 13-16,,6,1,18,18.00,0,16.7%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
91,2004,2004-12-19,14,27.199,DET,,MIN,L 27-28,,9,4,108,27.00,0,44.4%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,2004,2004-12-26,15,27.206,DET,,CHI,W 19-13,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,2005,2005-09-11,1,28.100,NOR,@,CAR,W 23-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,2005,2005-10-02,4,28.121,NOR,,BUF,W 19-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,13,6.50,0,0,0
95,2005,2005-10-09,5,28.128,NOR,@,GNB,L 3-52,*,11,5,108,21.60,0,45.5%,9.82,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,20,5.00,0,0,0
96,2005,2005-10-16,6,28.135,NOR,,ATL,L 31-34,,10,6,85,14.17,0,60.0%,8.50,0,0,,0,0,0,,0,0,0,,,,,,4,71,17.75,0,4,7,1.75,0,0,0
97,2005,2005-10-23,7,28.142,NOR,@,STL,L 17-28,,9,6,100,16.67,1,66.7%,11.11,0,0,,0,0,0,,0,0,0,,,,,,5,100,20.00,0,5,45,9.00,0,1,6
98,2005,2005-11-06,9,28.156,NOR,,CHI,L 17-20,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,7,7.00,0,0,0
99,2005,2005-11-20,10,28.170,NOR,@,NWE,L 17-24,,3,2,41,20.50,0,66.7%,13.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,28,7.00,0,0,0
100,2005,2005-11-27,11,28.177,NOR,@,NYJ,W 21-19,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,22,22.00,0,0,0
101,2005,2005-12-12,13,28.192,NOR,@,ATL,L 17-36,,4,4,32,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,15,5.00,0,1,6
102,2005,2005-12-18,14,28.198,NOR,,CAR,L 10-27,,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,7,2.33,0,0,0
103,2005,2005-12-24,15,28.204,NOR,,DET,L 12-13,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,64,16.00,0,0,0
104,2005,2006-01-01,16,28.212,NOR,@,TAM,L 13-27,,10,6,71,11.83,0,60.0%,7.10,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,32,10.67,0,0,0
105,2006,2006-09-17,2,29.106,DET,@,CHI,L 7-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
106,2006,2006-09-24,3,29.113,DET,,GNB,L 24-31,,2,2,14,7.00,0,100.0%,7.00,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,2006,2006-10-01,4,29.120,DET,@,STL,L 34-41,,7,3,21,7.00,0,42.9%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
108,2006,2006-10-08,5,29.127,DET,@,MIN,L 17-26,,12,8,92,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
109,2006,2006-10-15,6,29.134,DET,,BUF,W 20-17,,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
110,2006,2006-10-22,7,29.141,DET,@,NYJ,L 24-31,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
