ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2001,2001-09-09,1,24.004,SEA,@,CLE,W 9-6,,
2,2001,2001-09-23,2,24.018,SEA,,PHI,L 3-27,,
3,2001,2001-09-30,3,24.025,SEA,@,OAK,L 14-38,,
4,2001,2001-10-07,4,24.032,SEA,,JAX,W 24-15,,
5,2001,2001-10-14,5,24.039,SEA,,DEN,W 34-21,,
6,2001,2001-10-28,6,24.053,SEA,,MIA,L 20-24,,
7,2001,2001-11-04,7,24.060,SEA,@,WAS,L 14-27,,
8,2001,2001-11-11,8,24.067,SEA,,OAK,W 34-27,,
9,2001,2001-11-18,9,24.074,SEA,@,BUF,W 23-20,,
10,2001,2001-11-25,10,24.081,SEA,@,KAN,L 7-19,,
11,2001,2001-12-02,11,24.088,SEA,,SDG,W 13-10,,
12,2001,2001-12-09,12,24.095,SEA,@,DEN,L 7-20,,
13,2001,2001-12-16,13,24.102,SEA,,DAL,W 29-3,,
14,2001,2001-12-23,14,24.109,SEA,@,NYG,L 24-27,,
15,2001,2001-12-30,15,24.116,SEA,@,SDG,W 25-22,,
16,2001,2002-01-06,16,24.123,SEA,,KAN,W 21-18,,
17,2002,2002-09-08,1,25.003,SEA,@,OAK,L 17-31,,
18,2002,2002-09-15,2,25.010,SEA,,ARI,L 13-24,,
19,2002,2002-09-22,3,25.017,SEA,@,NYG,L 6-9,,
20,2002,2002-09-29,4,25.024,SEA,,MIN,W 48-23,,
21,2002,2002-10-27,7,25.052,SEA,@,DAL,W 17-14,,
22,2002,2002-11-03,8,25.059,SEA,,WAS,L 3-14,,
23,2002,2002-11-10,9,25.066,SEA,@,ARI,W 27-6,,
24,2002,2002-11-17,10,25.073,SEA,,DEN,L 9-31,,
25,2002,2002-11-24,11,25.080,SEA,,KAN,W 39-32,,
26,2002,2002-12-01,12,25.087,SEA,@,SFO,L 24-31,,
27,2002,2002-12-15,14,25.101,SEA,@,ATL,W 30-24,,
28,2002,2002-12-22,15,25.108,SEA,,STL,W 30-10,,
29,2002,2002-12-29,16,25.115,SEA,@,SDG,W 31-28,,
30,2003,2003-09-07,1,26.002,SEA,,NOR,W 27-10,,
31,2003,2003-09-14,2,26.009,SEA,@,ARI,W 38-0,,
32,2003,2003-09-21,3,26.016,SEA,,STL,W 24-23,*,
33,2003,2003-10-05,4,26.030,SEA,@,GNB,L 13-35,*,
34,2003,2003-10-12,5,26.037,SEA,,SFO,W 20-19,*,
35,2003,2003-10-19,6,26.044,SEA,,CHI,W 24-17,,
36,2003,2003-10-26,7,26.051,SEA,@,CIN,L 24-27,*,
37,2003,2003-11-02,8,26.058,SEA,,PIT,W 23-16,*,
38,2003,2003-11-09,9,26.065,SEA,@,WAS,L 20-27,*,
39,2003,2003-11-16,10,26.072,SEA,,DET,W 35-14,*,
40,2003,2003-11-23,11,26.079,SEA,@,BAL,L 41-44,*,
41,2003,2003-11-30,12,26.086,SEA,,CLE,W 34-7,*,
42,2003,2003-12-07,13,26.093,SEA,@,MIN,L 7-34,*,
43,2003,2003-12-14,14,26.100,SEA,@,STL,L 22-27,*,
44,2003,2003-12-21,15,26.107,SEA,,ARI,W 28-10,*,
45,2003,2003-12-27,16,26.113,SEA,@,SFO,W 24-17,*,
46,2004,2004-09-12,1,27.007,SEA,@,NOR,W 21-7,*,
47,2004,2004-09-19,2,27.014,SEA,@,TAM,W 10-6,*,
48,2004,2004-09-26,3,27.021,SEA,,SFO,W 34-0,*,1.0
49,2004,2004-10-10,4,27.035,SEA,,STL,L 27-33,*,
50,2004,2004-10-17,5,27.042,SEA,@,NWE,L 20-30,*,
51,2004,2004-10-24,6,27.049,SEA,@,ARI,L 17-25,*,
52,2004,2004-10-31,7,27.056,SEA,,CAR,W 23-17,*,
53,2004,2004-11-07,8,27.063,SEA,@,SFO,W 42-27,*,
54,2004,2004-11-14,9,27.070,SEA,@,STL,L 12-23,*,
55,2004,2004-11-21,10,27.077,SEA,,MIA,W 24-17,*,
56,2004,2004-11-28,11,27.084,SEA,,BUF,L 9-38,*,
57,2004,2004-12-06,12,27.092,SEA,,DAL,L 39-43,*,
58,2004,2004-12-12,13,27.098,SEA,@,MIN,W 27-23,*,
59,2004,2004-12-19,14,27.105,SEA,@,NYJ,L 14-37,*,
60,2004,2004-12-26,15,27.112,SEA,,ARI,W 24-21,*,
61,2004,2005-01-02,16,27.119,SEA,,ATL,W 28-26,*,
