ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1996,1996-09-01,1,22.032,BAL,,OAK,W 19-14,,0,0,0,,0,0.0%,,,
2,1996,1996-09-08,2,22.039,BAL,@,PIT,L 17-31,,,0,0,,0,0.0%,,,
3,1996,1996-09-15,3,22.046,BAL,@,HOU,L 13-29,,,0,0,,0,0.0%,,,
4,1996,1996-09-29,4,22.060,BAL,,NOR,W 17-10,,,0,0,,0,0.0%,,,
5,1996,1996-10-06,5,22.067,BAL,,NWE,L 38-46,,,0,0,,0,0.0%,,,
6,1996,1996-10-13,6,22.074,BAL,@,IND,L 21-26,,,0,0,,0,0.0%,,,
7,1996,1996-10-20,7,22.081,BAL,@,DEN,L 34-45,,,0,0,,0,0.0%,,,
8,1996,1996-10-27,8,22.088,BAL,,STL,W 37-31,,,0,0,,0,0.0%,,,
9,1996,1996-11-03,9,22.095,BAL,,CIN,L 21-24,,,0,0,,0,0.0%,,,
10,1996,1996-11-10,10,22.102,BAL,@,JAX,L 27-30,,,0,0,,0,0.0%,,,
11,1996,1996-11-17,11,22.109,BAL,@,SFO,L 20-38,,,0,0,,0,0.0%,,,
12,1996,1996-11-24,12,22.116,BAL,,JAX,L 25-28,,,0,0,,0,0.0%,,,
13,1996,1996-12-01,13,22.123,BAL,,PIT,W 31-17,,1,1,1,1.00,1,100.0%,1.00,1,6
14,1996,1996-12-08,14,22.130,BAL,@,CIN,L 14-21,,0,0,0,,0,0.0%,,,
15,1996,1996-12-15,15,22.137,BAL,@,CAR,L 16-27,,,0,0,,0,0.0%,,,
16,1996,1996-12-22,16,22.144,BAL,,HOU,L 21-24,,,0,0,,0,0.0%,,,
17,1997,1997-08-31,1,23.031,BAL,,JAX,L 27-28,,,,,,,0.0%,,,
18,1997,1997-09-07,2,23.038,BAL,,CIN,W 23-10,,,,,,,0.0%,,,
19,1997,1997-09-14,3,23.045,BAL,@,NYG,W 24-23,,,,,,,0.0%,,,
20,1997,1997-09-21,4,23.052,BAL,@,TEN,W 36-10,,,,,,,0.0%,,,
21,1997,1997-09-28,5,23.059,BAL,@,SDG,L 17-21,,,,,,,0.0%,,,
22,1997,1997-10-05,6,23.066,BAL,,PIT,L 34-42,,,,,,,0.0%,,,
23,1997,1997-10-19,7,23.080,BAL,,MIA,L 13-24,,,,,,,0.0%,,,
24,1997,1997-10-26,8,23.087,BAL,@,WAS,W 20-17,,,,,,,0.0%,,,
25,1997,1997-11-02,9,23.094,BAL,@,NYJ,L 16-19,,,,,,,0.0%,,,
26,1997,1997-11-09,10,23.101,BAL,@,PIT,L 0-37,,,,,,,0.0%,,,
27,1997,1997-11-16,11,23.108,BAL,,PHI,T 10-10,,,,,,,0.0%,,,
28,1997,1997-11-23,12,23.115,BAL,,ARI,L 13-16,,,,,,,0.0%,,,
29,1997,1997-11-30,13,23.122,BAL,@,JAX,L 27-29,,,,,,,0.0%,,,
30,1997,1997-12-07,14,23.129,BAL,,SEA,W 31-24,,,,,,,0.0%,,,
31,1997,1997-12-14,15,23.136,BAL,,TEN,W 21-19,,,,,,,0.0%,,,
32,1997,1997-12-21,16,23.143,BAL,@,CIN,L 14-16,,,,,,,0.0%,,,
33,1998,1998-09-06,1,24.037,BAL,,PIT,L 13-20,,,,,,,0.0%,,,
34,1998,1998-09-13,2,24.044,BAL,@,NYJ,W 24-10,,,,,,,0.0%,,,
35,1998,1998-09-20,3,24.051,BAL,@,JAX,L 10-24,,,,,,,0.0%,,,
36,1998,1998-09-27,4,24.058,BAL,,CIN,W 31-24,,,,,,,0.0%,,,
37,1998,1998-10-11,5,24.072,BAL,,TEN,L 8-12,,,,,,,0.0%,,,
38,1998,1998-10-18,6,24.079,BAL,@,PIT,L 6-16,,,,,,,0.0%,,,
39,1998,1998-10-25,7,24.086,BAL,@,GNB,L 10-28,,,,,,,0.0%,,,
40,1998,1998-11-01,8,24.093,BAL,,JAX,L 19-45,,,,,,,0.0%,,,
41,1998,1998-11-08,9,24.100,BAL,,OAK,W 13-10,,,,,,,0.0%,,,
42,1998,1998-11-15,10,24.107,BAL,@,SDG,L 13-14,,,,,,,0.0%,,,
43,1998,1998-11-22,11,24.114,BAL,@,CIN,W 20-13,,,,,,,0.0%,,,
44,1998,1998-11-29,12,24.121,BAL,,IND,W 38-31,,,,,,,0.0%,,,
45,1998,1998-12-06,13,24.128,BAL,@,TEN,L 14-16,,,,,,,0.0%,,,
46,1999,1999-09-12,1,25.043,BAL,@,STL,L 10-27,*,,,,,,0.0%,,,
47,1999,1999-09-19,2,25.050,BAL,,PIT,L 20-23,*,0,,,,,0.0%,,,
