ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-09-09,1,24.211,CLE,,PHI,L 16-17,,0,0,,0,0,0,0.0,5,3,1,1,0
2,2012,2012-09-16,2,24.218,CLE,@,CIN,L 27-34,,0,0,,0,0,0,0.0,2,2,0,0,0
3,2012,2012-09-23,3,24.225,CLE,,BUF,L 14-24,*,0,0,,0,0,0,0.0,7,1,0,0,0
4,2012,2012-09-27,4,24.229,CLE,@,BAL,L 16-23,,0,0,,0,0,0,0.0,2,1,1,0,0
5,2012,2012-10-07,5,24.239,CLE,@,NYG,L 27-41,,0,0,,0,0,0,0.0,4,2,0,0,0
6,2012,2012-10-14,6,24.246,CLE,,CIN,W 34-24,,0,0,,0,0,0,0.0,4,2,0,0,0
7,2012,2012-10-21,7,24.253,CLE,@,IND,L 13-17,,0,0,,0,0,0,0.0,5,1,0,0,0
8,2012,2012-10-28,8,24.260,CLE,,SDG,W 7-6,,0,0,,0,0,0,0.0,0,1,0,0,0
9,2012,2012-11-04,9,24.267,CLE,,BAL,L 15-25,,0,0,,0,0,0,0.0,0,2,0,0,0
10,2012,2012-11-18,10,24.281,CLE,@,DAL,L 20-23,,0,0,,0,0,0,1.0,4,1,0,0,0
11,2012,2012-11-25,11,24.288,CLE,,PIT,W 20-14,*,0,0,,0,0,0,0.0,2,0,0,0,0
12,2012,2012-12-02,12,24.295,CLE,@,OAK,W 20-17,,0,0,,0,0,0,0.0,3,0,0,0,0
13,2012,2012-12-09,13,24.302,CLE,,KAN,W 30-7,,0,0,,0,0,0,0.0,1,4,0,0,0
14,2012,2012-12-16,14,24.309,CLE,,WAS,L 21-38,,0,0,,0,0,0,0.0,3,3,0,0,0
15,2012,2012-12-23,15,24.316,CLE,@,DEN,L 12-34,*,0,0,,0,0,0,0.0,12,2,0,0,0
16,2012,2012-12-30,16,24.323,CLE,@,PIT,L 10-24,,0,0,,0,0,0,0.0,2,2,0,0,0
17,2013,2013-09-08,1,25.209,CLE,,MIA,L 10-23,*,0,0,,0,0,0,0.0,4,1,0,0,0
18,2013,2013-09-15,2,25.216,CLE,@,BAL,L 6-14,*,0,0,,0,0,0,0.0,3,4,0,0,0
19,2013,2013-09-22,3,25.223,CLE,@,MIN,W 31-27,*,0,0,,0,0,0,0.0,2,2,0,0,0
20,2013,2013-09-29,4,25.230,CLE,,CIN,W 17-6,*,0,0,,0,0,0,0.0,6,4,0,0,0
21,2013,2013-10-03,5,25.234,CLE,,BUF,W 37-24,*,0,0,,0,0,0,1.0,3,3,0,0,0
22,2013,2013-10-13,6,25.244,CLE,,DET,L 17-31,*,0,0,,0,0,0,1.0,6,2,0,0,0
23,2013,2013-10-20,7,25.251,CLE,@,GNB,L 13-31,*,0,0,,0,0,0,0.0,5,0,0,0,0
24,2013,2013-10-27,8,25.258,CLE,@,KAN,L 17-23,*,0,0,,0,0,0,1.0,11,0,0,0,0
25,2013,2013-11-03,9,25.265,CLE,,BAL,W 24-18,*,0,0,,0,0,0,0.0,2,4,0,0,0
26,2013,2013-11-17,10,25.279,CLE,@,CIN,L 20-41,*,0,0,,0,0,0,0.0,1,2,0,0,0
27,2013,2013-12-08,13,25.300,CLE,@,NWE,L 26-27,*,0,0,,0,0,0,0.0,1,3,0,0,0
28,2013,2013-12-15,14,25.307,CLE,,CHI,L 31-38,*,0,0,,0,0,0,0.0,4,0,0,0,0
29,2013,2013-12-22,15,25.314,CLE,@,NYJ,L 13-24,*,0,0,,0,0,0,0.0,5,1,0,0,0
30,2013,2013-12-29,16,25.321,CLE,@,PIT,L 7-20,*,0,0,,0,0,0,0.0,4,2,1,12,0
31,2014,2014-09-07,1,26.208,CLE,@,PIT,L 27-30,*,,,,,,,,,,,,
