ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1976,1976-09-12,1,24.118,PIT,@,OAK,L 28-31,0,0,,0,0,0,,0,1,23,23.00,0,0,0
2,1976,1976-09-19,2,24.125,PIT,,CLE,W 31-14,,,,,,,,,,,,,,
3,1976,1976-09-26,3,24.132,PIT,,NWE,L 27-30,,,,,,,,,,,,,,
4,1976,1976-10-04,4,24.140,PIT,@,MIN,L 6-17,0,0,,0,0,0,,0,2,43,21.50,0,0,0
5,1976,1976-10-10,5,24.146,PIT,@,CLE,L 16-18,0,0,,0,0,0,,0,5,94,18.80,0,0,0
6,1976,1976-10-17,6,24.153,PIT,,CIN,W 23-6,1,5,5.00,0,0,0,,0,3,72,24.00,0,0,0
7,1976,1976-10-24,7,24.160,PIT,@,NYG,W 27-0,1,29,29.00,0,0,0,,0,1,16,16.00,0,0,0
8,1976,1976-10-31,8,24.167,PIT,,SDG,W 23-0,3,29,9.67,1,0,0,,0,0,0,,0,1,6
9,1976,1976-11-07,9,24.174,PIT,@,KAN,W 45-0,3,98,32.67,0,0,0,,0,1,24,24.00,0,0,0
10,1976,1976-11-14,10,24.181,PIT,,MIA,W 14-3,,,,,,,,,,,,,,
11,1976,1976-11-21,11,24.188,PIT,,HOU,W 32-16,0,0,,0,1,6,6.00,0,2,41,20.50,0,0,0
12,1976,1976-11-28,12,24.195,PIT,@,CIN,W 7-3,0,0,,0,0,0,,0,2,35,17.50,0,0,0
13,1976,1976-12-05,13,24.202,PIT,,TAM,W 42-0,0,0,,0,1,2,2.00,0,0,0,,0,0,0
14,1976,1976-12-11,14,24.208,PIT,@,HOU,W 21-0,0,0,,0,0,0,,0,1,21,21.00,0,0,0
15,1977,1977-09-19,1,25.125,PIT,,SFO,W 27-0,1,3,3.00,0,0,0,,0,1,0,0.00,0,0,0
16,1977,1977-09-25,2,25.131,PIT,,OAK,L 7-16,,,,,,,,,,,,,,
17,1977,1977-10-02,3,25.138,PIT,@,CLE,W 28-14,,,,,,,,,,,,,,
18,1977,1977-10-09,4,25.145,PIT,@,HOU,L 10-27,0,0,,0,0,0,,0,1,21,21.00,0,0,0
19,1977,1977-10-17,5,25.153,PIT,,CIN,W 20-14,0,0,,0,0,0,,0,1,9,9.00,0,0,0
20,1977,1977-10-23,6,25.159,PIT,,HOU,W 27-10,,,,,,,,,,,,,,
21,1977,1977-10-30,7,25.166,PIT,@,BAL,L 21-31,0,0,,0,0,0,,0,1,19,19.00,0,0,0
22,1977,1977-11-06,8,25.173,PIT,@,DEN,L 7-21,0,0,,0,0,0,,0,2,42,21.00,0,0,0
23,1977,1977-11-13,9,25.180,PIT,,CLE,W 35-31,,,,,,,,,,,,,,
24,1977,1977-11-20,10,25.187,PIT,,DAL,W 28-13,,,,,,,,,,,,,,
25,1977,1977-11-27,11,25.194,PIT,@,NYJ,W 23-20,,,,,,,,,,,,,,
26,1977,1977-12-04,12,25.201,PIT,,SEA,W 30-20,,,,,,,,,,,,,,
27,1977,1977-12-10,13,25.207,PIT,@,CIN,L 10-17,0,0,,0,0,0,,0,1,20,20.00,0,0,0
28,1977,1977-12-18,14,25.215,PIT,@,SDG,W 10-9,,,,,,,,,,,,,,
29,1978,1978-09-02,1,26.108,NYG,@,TAM,W 19-13,0,0,,0,0,0,,0,2,64,32.00,0,0,0
30,1978,1978-09-10,2,26.116,NYG,,DAL,L 24-34,0,0,,0,1,25,25.00,0,1,0,0.00,0,0,0
31,1978,1978-10-01,5,26.137,NYG,@,ATL,L 20-23,,,,,,,,,,,,,,
32,1978,1978-10-08,6,26.144,NYG,@,DAL,L 3-24,1,2,2.00,0,1,3,3.00,0,2,56,28.00,0,0,0
33,1978,1978-10-15,7,26.151,NYG,,TAM,W 17-14,,,,,,,,,,,,,,
34,1978,1978-10-22,8,26.158,NYG,,WAS,W 17-6,0,0,,0,0,0,,0,2,44,22.00,0,0,0
35,1978,1978-10-29,9,26.165,NYG,@,NOR,L 17-28,0,0,,0,0,0,,0,3,44,14.67,0,0,0
36,1978,1978-11-05,10,26.172,NYG,@,STL,L 10-20,0,0,,0,1,5,5.00,0,3,72,24.00,0,0,0
37,1978,1978-11-12,11,26.179,NYG,@,WAS,L 13-16,,,,,,,,,,,,,,
38,1978,1978-12-03,14,26.200,NYG,,RAM,L 17-20,0,0,,0,0,0,,0,1,13,13.00,0,0,0
39,1978,1978-12-10,15,26.207,NYG,,STL,W 17-0,,,,,,,,,,,,,,
40,1978,1978-12-17,16,26.214,NYG,@,PHI,L 3-20,0,0,,0,0,0,,0,1,20,20.00,0,0,0
