ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1960,1960-11-06,6,23.257,WAS,@,STL,L 7-44,1,8,8.00,0,0,0
2,1960,1960-12-04,10,23.285,WAS,@,CLE,L 16-27,6,38,6.33,0,0,0
3,1961,1961-09-17,1,24.206,WAS,@,SFO,L 3-35,1,20,20.00,0,0,0
4,1961,1961-10-08,4,24.227,WAS,@,CLE,L 7-31,3,36,12.00,1,1,6
5,1961,1961-10-15,5,24.234,WAS,@,PIT,L 0-20,1,15,15.00,0,0,0
6,1961,1961-10-22,6,24.241,WAS,,STL,L 0-24,2,28,14.00,0,0,0
7,1961,1961-10-29,7,24.248,WAS,,PHI,L 24-27,2,19,9.50,0,0,0
8,1961,1961-11-05,8,24.255,WAS,@,NYG,L 0-53,1,8,8.00,0,0,0
9,1961,1961-11-12,9,24.262,WAS,,CLE,L 6-17,1,10,10.00,0,0,0
10,1961,1961-11-19,10,24.269,WAS,@,DAL,T 28-28,3,33,11.00,0,0,0
11,1961,1961-11-26,11,24.276,WAS,,BAL,L 6-27,1,16,16.00,0,0,0
12,1961,1961-12-03,12,24.283,WAS,@,STL,L 24-38,2,75,37.50,1,1,6
13,1961,1961-12-10,13,24.290,WAS,,PIT,L 14-30,2,12,6.00,0,0,0
14,1961,1961-12-17,14,24.297,WAS,,DAL,W 34-24,3,25,8.33,0,0,0
