ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1971,1971-09-19,1,22.152,KAN,@,SDG,L 14-21,,,,,,
2,1971,1971-09-26,2,22.159,KAN,@,HOU,W 20-16,,,,,,
3,1971,1971-10-03,3,22.166,KAN,@,DEN,W 16-3,,,,,,
4,1971,1971-10-10,4,22.173,KAN,,SDG,W 31-10,,,,,,
5,1971,1971-10-18,5,22.181,KAN,,PIT,W 38-16,,,,,,
6,1971,1971-10-24,6,22.187,KAN,,WAS,W 27-20,,,,,,
7,1971,1971-10-31,7,22.194,KAN,@,OAK,T 20-20,,,,,,
8,1971,1971-11-07,8,22.201,KAN,@,NYJ,L 10-13,,,,,,
9,1971,1971-11-21,10,22.215,KAN,,DEN,W 28-10,,,,,,
10,1971,1971-11-25,11,22.219,KAN,@,DET,L 21-32,0,0,0.0,1,3,0
11,1971,1971-12-06,12,22.230,KAN,@,SFO,W 26-17,,,,,,
12,1971,1971-12-12,13,22.236,KAN,,OAK,W 16-14,,,,,,
13,1971,1971-12-19,14,22.243,KAN,,BUF,W 22-9,,,,,,
14,1972,1972-09-17,1,23.150,KAN,,MIA,L 10-20,,,,,,
15,1972,1972-09-25,2,23.158,KAN,@,NOR,W 20-17,,,,,,
16,1972,1972-10-01,3,23.164,KAN,@,DEN,W 45-24,,,,,,
17,1972,1972-10-08,4,23.171,KAN,@,CLE,W 31-7,,,,,,
18,1972,1972-10-15,5,23.178,KAN,,CIN,L 16-23,,,,,,
19,1972,1972-10-22,6,23.185,KAN,,PHI,L 20-21,,,,,,
20,1972,1972-10-29,7,23.192,KAN,@,SDG,W 26-14,,,,,,
21,1972,1972-11-05,8,23.199,KAN,,OAK,W 27-14,,,,,,
22,1972,1972-11-12,9,23.206,KAN,@,PIT,L 7-16,,,,,,
23,1972,1972-11-19,10,23.213,KAN,,SDG,L 17-27,,,,,,
24,1972,1972-11-26,11,23.220,KAN,@,OAK,L 3-26,,,,,,
25,1972,1972-12-03,12,23.227,KAN,,DEN,W 24-21,,,,,,
26,1972,1972-12-10,13,23.234,KAN,,BAL,W 24-10,,,,,,
27,1972,1972-12-17,14,23.241,KAN,@,ATL,W 17-14,,,,,,
28,1973,1973-09-16,1,24.149,KAN,,RAM,L 13-23,,,,,,
29,1973,1973-09-23,2,24.156,KAN,@,NWE,W 10-7,,,,,,
30,1973,1973-09-30,3,24.163,KAN,,OAK,W 16-3,,,,,,
31,1973,1973-10-07,4,24.170,KAN,,DEN,W 16-14,,,,,,
32,1973,1973-10-14,5,24.177,KAN,@,GNB,T 10-10,,,,,,
33,1973,1973-10-21,6,24.184,KAN,@,CIN,L 6-14,,,,,,
34,1973,1973-10-29,7,24.192,KAN,@,BUF,L 14-23,,,,,,
35,1973,1973-11-04,8,24.198,KAN,@,SDG,W 19-0,,,,,,
36,1973,1973-11-12,9,24.206,KAN,,CHI,W 19-7,,,,,,
37,1973,1973-11-18,10,24.212,KAN,,HOU,W 38-14,,,,,,
38,1973,1973-11-25,11,24.219,KAN,@,DEN,L 10-14,,,,,,
39,1973,1973-12-02,12,24.226,KAN,,CLE,T 20-20,,,,,,
40,1973,1973-12-08,13,24.232,KAN,@,OAK,L 7-37,,,,,,
41,1974,1974-09-15,1,25.148,KAN,,NYJ,W 24-16,,,,,,
42,1974,1974-09-22,2,25.155,KAN,@,OAK,L 7-27,1,6,0.0,1,52,1
43,1974,1974-09-29,3,25.162,KAN,@,HOU,W 17-7,,,,,,
44,1974,1974-10-06,4,25.169,KAN,,DEN,L 14-17,,,,,,
45,1974,1974-10-13,5,25.176,KAN,,PIT,L 24-34,,,,,,
46,1974,1974-10-20,6,25.183,KAN,@,MIA,L 3-9,,,,,,
47,1974,1974-10-27,7,25.190,KAN,@,SDG,W 24-14,,,,,,
48,1974,1974-11-03,8,25.197,KAN,,NYG,L 27-33,,,,,,
49,1974,1974-11-10,9,25.204,KAN,,SDG,L 7-14,,,,,,
50,1974,1974-11-18,10,25.212,KAN,@,DEN,W 42-34,,,,,,
51,1974,1974-11-24,11,25.218,KAN,@,CIN,L 6-33,,,,,,
52,1974,1974-12-01,12,25.225,KAN,@,STL,W 17-13,,,,,,
