ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
168,1991,1991-09-15,3,33.120,IND,@,RAI,L 0-16,,,,,,,
169,1992,1992-09-06,1,34.111,IND,,CLE,W 14-3,,,,,,0.0%,
170,1992,1992-09-13,2,34.118,IND,,HOU,L 10-20,,,,,,0.0%,
171,1992,1992-09-20,3,34.125,IND,@,BUF,L 0-38,,,,,,0.0%,
172,1992,1992-10-04,4,34.139,IND,@,TAM,W 24-14,,,,,,0.0%,
173,1992,1992-10-11,5,34.146,IND,,NYJ,W 6-3,,,,,,0.0%,
174,1992,1992-10-18,6,34.153,IND,,SDG,L 14-34,,,,,,0.0%,
175,1992,1992-10-25,7,34.160,IND,@,MIA,W 31-20,,,,,,0.0%,
176,1992,1992-11-01,8,34.167,IND,@,SDG,L 0-26,,,,,,0.0%,
177,1992,1992-11-08,9,34.174,IND,,MIA,L 0-28,,,,,,0.0%,
178,1992,1992-11-15,10,34.181,IND,,NWE,L 34-37,,,,,,0.0%,
179,1992,1992-11-22,11,34.188,IND,@,PIT,L 14-30,,,,,,0.0%,
180,1992,1992-11-29,12,34.195,IND,,BUF,W 16-13,,,,,,0.0%,
181,1992,1992-12-06,13,34.202,IND,@,NWE,W 6-0,,,,,,0.0%,
182,1992,1992-12-13,14,34.209,IND,@,NYJ,W 10-6,,,,,,0.0%,
183,1992,1992-12-20,15,34.216,IND,,PHO,W 16-13,,,,,,0.0%,
184,1992,1992-12-27,16,34.223,IND,@,CIN,W 21-17,,,,,,0.0%,
185,1993,1993-09-05,1,35.110,SEA,@,SDG,L 12-18,,,,,,0.0%,
186,1993,1993-09-12,2,35.117,SEA,,RAI,L 13-17,,,,,,0.0%,
187,1993,1993-09-19,3,35.124,SEA,@,NWE,W 17-14,,,,,,0.0%,
188,1993,1993-09-26,4,35.131,SEA,@,CIN,W 19-10,,,,,,0.0%,
189,1993,1993-10-03,5,35.138,SEA,,SDG,W 31-14,,,,,,0.0%,
190,1993,1993-10-17,6,35.152,SEA,@,DET,L 10-30,,,,,,0.0%,
191,1993,1993-10-24,7,35.159,SEA,,NWE,W 10-9,,,,,,0.0%,
192,1993,1993-10-31,8,35.166,SEA,@,DEN,L 17-28,,,,,,0.0%,
193,1993,1993-11-07,9,35.173,SEA,@,HOU,L 14-24,,,,,,0.0%,
194,1993,1993-11-14,10,35.180,SEA,,CLE,W 22-5,,,,,,0.0%,
195,1993,1993-11-28,11,35.194,SEA,,DEN,L 9-17,,,,,,0.0%,
196,1993,1993-12-05,12,35.201,SEA,,KAN,L 16-31,,,,,,0.0%,
197,1993,1993-12-12,13,35.208,SEA,@,RAI,L 23-27,,,,,,0.0%,
198,1993,1993-12-19,14,35.215,SEA,,PHO,L 27-30,,,,,,0.0%,
199,1993,1993-12-26,15,35.222,SEA,,PIT,W 16-6,,,,,,0.0%,
200,1993,1994-01-02,16,35.229,SEA,@,KAN,L 24-34,,,,,,0.0%,
201,1994,1994-09-04,1,36.109,SEA,@,WAS,W 28-7,,,,,,0.0%,
202,1994,1994-09-11,2,36.116,SEA,@,RAI,W 38-9,,,,,,0.0%,
203,1994,1994-09-18,3,36.123,SEA,,SDG,L 10-24,,,,,,0.0%,
204,1994,1994-09-25,4,36.130,SEA,,PIT,W 30-13,,,,,,0.0%,
205,1994,1994-10-02,5,36.137,SEA,@,IND,L 15-17,,,,,,0.0%,
206,1994,1994-10-09,6,36.144,SEA,,DEN,L 9-16,,,,,,0.0%,
207,1994,1994-10-23,7,36.158,SEA,@,KAN,L 23-38,,,,,,0.0%,
208,1994,1994-10-30,8,36.165,SEA,@,SDG,L 15-35,,,,,,0.0%,
209,1994,1994-11-06,9,36.172,SEA,,CIN,L 17-20,,,,,,0.0%,
210,1994,1994-11-13,10,36.179,SEA,@,DEN,L 10-17,,,,,,0.0%,
211,1994,1994-11-20,11,36.186,SEA,,TAM,W 22-21,,,,,,0.0%,
212,1994,1994-11-27,12,36.193,SEA,,KAN,W 10-9,,,,,,0.0%,
213,1994,1994-12-04,13,36.200,SEA,,IND,L 19-31,,,,,,0.0%,
214,1994,1994-12-11,14,36.207,SEA,@,HOU,W 16-14,,,,,,0.0%,
215,1994,1994-12-18,15,36.214,SEA,,RAI,L 16-17,,,,,,0.0%,
216,1994,1994-12-24,16,36.220,SEA,@,CLE,L 9-35,,,,,,0.0%,
217,1995,1995-09-04,1,37.109,DAL,@,NYG,W 35-0,,,,,,0.0%,
218,1995,1995-09-10,2,37.115,DAL,,DEN,W 31-21,,,,,,0.0%,
219,1995,1995-09-17,3,37.122,DAL,@,MIN,W 23-17,,,,,,0.0%,
220,1995,1995-09-24,4,37.129,DAL,,ARI,W 34-20,,,,,,0.0%,
221,1995,1995-10-01,5,37.136,DAL,@,WAS,L 23-27,,,,,,0.0%,
222,1995,1995-10-08,6,37.143,DAL,,GNB,W 34-24,,,,,,0.0%,
223,1995,1995-10-15,7,37.150,DAL,@,SDG,W 23-9,,,,,,0.0%,
224,1995,1995-10-29,8,37.164,DAL,@,ATL,W 28-13,,,,,,0.0%,
225,1995,1995-11-06,9,37.172,DAL,,PHI,W 34-12,,,,,,0.0%,
226,1995,1995-11-12,10,37.178,DAL,,SFO,L 20-38,,,,,,0.0%,
227,1995,1995-11-19,11,37.185,DAL,@,OAK,W 34-21,,,,,,0.0%,
228,1995,1995-11-23,12,37.189,DAL,,KAN,W 24-12,,,,,,0.0%,
229,1996,1996-09-02,1,38.107,DAL,@,CHI,L 6-22,,,,,,0.0%,
230,1996,1996-09-08,2,38.113,DAL,,NYG,W 27-0,,,,,,0.0%,
231,1996,1996-09-15,3,38.120,DAL,,IND,L 24-25,,,,,,0.0%,
232,1996,1996-09-22,4,38.127,DAL,@,BUF,L 7-10,,,,,,0.0%,
233,1996,1996-09-30,5,38.135,DAL,@,PHI,W 23-19,,,,,,0.0%,
234,1996,1996-10-13,6,38.148,DAL,,ARI,W 17-3,,,,,,0.0%,
235,1996,1996-10-20,7,38.155,DAL,,ATL,W 32-28,,,,,,0.0%,
236,1996,1996-10-27,8,38.162,DAL,@,MIA,W 29-10,,,,,,0.0%,
237,1996,1996-11-03,9,38.169,DAL,,PHI,L 21-31,,,,,,0.0%,
238,1996,1996-11-10,10,38.176,DAL,@,SFO,W 20-17,,,,,,0.0%,
239,1996,1996-11-18,11,38.184,DAL,,GNB,W 21-6,,,,,,0.0%,
240,1996,1996-11-24,12,38.190,DAL,@,NYG,L 6-20,,,,,,0.0%,
241,1996,1996-11-28,13,38.194,DAL,,WAS,W 21-10,,,,,,0.0%,
242,1996,1996-12-08,14,38.204,DAL,@,ARI,W 10-6,,,,,,0.0%,
243,1996,1996-12-15,15,38.211,DAL,,NWE,W 12-6,,,,,,0.0%,
244,1996,1996-12-22,16,38.218,DAL,@,WAS,L 10-37,,,,,,0.0%,
