ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-09-26,2,22.134,WAS,@,DAL,L 7-27,3,59,19.67,0,3,26,8.67,0,0,0,0,0,0
2,1965,1965-10-03,3,22.141,WAS,@,DET,L 10-14,0,0,,0,1,10,10.00,0,0,0,0,0,0
3,1965,1965-10-10,4,22.148,WAS,,STL,L 16-37,1,21,21.00,0,1,8,8.00,0,0,0,0,0,0
4,1965,1965-10-17,5,22.155,WAS,,BAL,L 7-38,1,16,16.00,0,2,63,31.50,0,0,0,0,0,0
5,1965,1965-10-24,6,22.162,WAS,@,STL,W 24-20,0,0,,0,1,0,0.00,0,0,0,0,0,0
6,1965,1965-10-31,7,22.169,WAS,,PHI,W 23-21,0,0,,0,5,22,4.40,0,0,0,0,0,0
7,1965,1965-11-07,8,22.176,WAS,@,NYG,W 23-7,0,0,,0,2,10,5.00,0,0,0,0,0,0
8,1965,1965-11-14,9,22.183,WAS,@,PHI,L 14-21,0,0,,0,2,4,2.00,0,0,0,0,0,0
9,1965,1965-11-21,10,22.190,WAS,@,PIT,W 31-3,0,0,,0,6,146,24.33,1,1,6,0,0,0
10,1965,1965-11-28,11,22.197,WAS,,DAL,W 34-31,0,0,,0,1,3,3.00,0,0,0,0,0,0
11,1965,1965-12-05,12,22.204,WAS,@,CLE,L 16-24,0,0,,0,1,0,0.00,0,0,0,0,0,0
12,1965,1965-12-12,13,22.211,WAS,,NYG,L 10-27,0,0,,0,3,29,9.67,0,0,0,0,0,0
13,1965,1965-12-19,14,22.218,WAS,,PIT,W 35-14,0,0,,0,3,56,18.67,0,1,6,1,34,1
14,1966,1966-09-11,1,23.119,WAS,,CLE,L 14-38,3,63,21.00,0,1,6,6.00,0,0,0,0,0,0
15,1966,1966-09-18,2,23.126,WAS,@,STL,L 7-23,1,14,14.00,0,1,6,6.00,0,0,0,0,0,0
16,1966,1966-10-02,4,23.140,WAS,,PIT,W 24-10,0,0,,0,0,0,,0,0,0,1,0,0
17,1966,1966-10-09,5,23.147,WAS,,ATL,W 33-20,1,12,12.00,0,3,10,3.33,0,0,0,0,0,0
18,1966,1966-10-16,6,23.154,WAS,@,NYG,L 10-13,1,32,32.00,0,5,23,4.60,0,0,0,0,0,0
19,1966,1966-10-30,8,23.168,WAS,@,PHI,W 27-13,1,8,8.00,0,0,0,,0,0,0,0,0,0
20,1966,1966-11-06,9,23.175,WAS,@,BAL,L 10-37,1,22,22.00,0,0,0,,0,0,0,0,0,0
21,1966,1966-11-13,10,23.182,WAS,,DAL,L 30-31,4,97,24.25,0,2,11,5.50,0,0,0,0,0,0
22,1966,1966-11-20,11,23.189,WAS,@,CLE,L 3-14,2,30,15.00,0,2,10,5.00,0,0,0,0,0,0
23,1966,1966-11-27,12,23.196,WAS,,NYG,W 72-41,0,0,,0,2,69,34.50,1,1,6,0,0,0
24,1966,1966-12-11,13,23.210,WAS,@,DAL,W 34-31,5,104,20.80,0,1,-31,-31.00,0,0,0,0,0,0
25,1966,1966-12-18,14,23.217,WAS,,PHI,L 28-37,1,23,23.00,0,1,4,4.00,0,0,0,0,0,0
26,1967,1967-09-17,1,24.125,WAS,@,PHI,L 24-35,1,38,38.00,0,0,0,,0,0,0,0,0,0
27,1967,1967-10-01,3,24.139,WAS,,NYG,W 38-34,5,150,30.00,0,1,10,10.00,0,0,0,0,0,0
28,1967,1967-10-08,4,24.146,WAS,,DAL,L 14-17,2,46,23.00,0,3,53,17.67,0,0,0,0,0,0
29,1967,1967-10-15,5,24.153,WAS,@,ATL,T 20-20,4,101,25.25,0,4,19,4.75,0,0,0,0,0,0
30,1967,1967-10-22,6,24.160,WAS,@,RAM,T 28-28,3,66,22.00,0,4,69,17.25,0,0,0,0,0,0
31,1967,1967-10-29,7,24.167,WAS,,BAL,L 13-17,2,25,12.50,0,0,0,,0,0,0,0,0,0
32,1967,1967-11-05,8,24.174,WAS,,STL,L 21-27,5,84,16.80,0,0,0,,0,0,0,0,0,0
33,1967,1967-11-12,9,24.181,WAS,,SFO,W 31-28,3,70,23.33,0,2,3,1.50,0,0,0,0,0,0
34,1967,1967-11-19,10,24.188,WAS,@,DAL,W 27-20,0,0,,0,1,2,2.00,0,0,0,1,0,0
35,1967,1967-11-26,11,24.195,WAS,@,CLE,L 37-42,0,0,,0,2,1,0.50,0,0,0,0,0,0
36,1967,1967-12-03,12,24.202,WAS,,PHI,T 35-35,0,0,,0,2,10,5.00,0,0,0,0,0,0
37,1967,1967-12-10,13,24.209,WAS,@,PIT,W 15-10,0,0,,0,2,13,6.50,0,0,0,0,0,0
38,1967,1967-12-17,14,24.216,WAS,,NOR,L 14-30,0,0,,0,2,28,14.00,0,0,0,0,0,0
39,1968,1968-09-22,2,25.130,WAS,@,NOR,L 17-37,0,0,,0,1,20,20.00,0,0,0,0,0,0
40,1968,1968-10-06,4,25.144,WAS,,PHI,W 17-14,0,0,,0,2,8,4.00,0,0,0,0,0,0
41,1968,1968-10-13,5,25.151,WAS,,PIT,W 16-13,1,26,26.00,0,2,27,13.50,0,0,0,1,3,0
42,1968,1968-10-20,6,25.158,WAS,@,STL,L 14-41,5,135,27.00,0,2,24,12.00,0,0,0,0,0,0
43,1968,1968-10-27,7,25.165,WAS,,NYG,L 10-13,2,43,21.50,0,1,2,2.00,0,0,0,0,0,0
44,1968,1968-11-03,8,25.172,WAS,@,MIN,L 14-27,2,44,22.00,0,1,9,9.00,0,0,0,1,0,0
45,1968,1968-11-10,9,25.179,WAS,@,PHI,W 16-10,1,34,34.00,0,1,-9,-9.00,0,0,0,0,0,0
46,1968,1968-11-17,10,25.186,WAS,,DAL,L 24-44,4,106,26.50,0,1,-1,-1.00,0,0,0,0,0,0
47,1968,1968-11-24,11,25.193,WAS,,GNB,L 7-27,2,42,21.00,0,2,14,7.00,0,0,0,0,0,0
48,1968,1968-11-28,12,25.197,WAS,@,DAL,L 20-29,0,0,,0,3,28,9.33,0,0,0,0,0,0
49,1968,1968-12-08,13,25.207,WAS,,CLE,L 21-24,4,111,27.75,0,2,10,5.00,0,0,0,0,0,0
50,1968,1968-12-15,14,25.214,WAS,,DET,W 14-3,2,38,19.00,0,1,12,12.00,0,0,0,0,0,0
51,1969,1969-09-21,1,26.129,WAS,@,NOR,W 26-20,2,53,26.50,0,0,0,,0,0,0,0,0,0
52,1969,1969-09-28,2,26.136,WAS,@,CLE,L 23-27,2,54,27.00,0,0,0,,0,0,0,1,11,0
53,1969,1969-10-05,3,26.143,WAS,@,SFO,T 17-17,0,0,,0,2,10,5.00,0,0,0,0,0,0
54,1969,1969-10-12,4,26.150,WAS,,STL,W 33-17,3,67,22.33,0,2,12,6.00,0,0,0,0,0,0
55,1969,1969-10-19,5,26.157,WAS,,NYG,W 20-14,1,30,30.00,0,3,87,29.00,1,1,6,0,0,0
56,1969,1969-10-26,6,26.164,WAS,@,PIT,W 14-7,1,19,19.00,0,1,-1,-1.00,0,0,0,0,0,0
57,1969,1969-11-02,7,26.171,WAS,@,BAL,L 17-41,3,70,23.33,0,1,3,3.00,0,0,0,1,23,0
58,1969,1969-11-09,8,26.178,WAS,,PHI,T 28-28,2,36,18.00,0,0,0,,0,0,0,0,0,0
59,1969,1969-11-16,9,26.185,WAS,,DAL,L 28-41,0,0,,0,1,50,50.00,0,0,0,1,0,0
