ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1995,1995-10-08,5,23.358,GNB,@,DAL,L 24-34,,,,,
2,1995,1995-10-15,6,24.000,GNB,,DET,W 30-21,,,,,
3,1995,1995-10-22,7,24.007,GNB,,MIN,W 38-21,,,,,
4,1995,1995-10-29,8,24.014,GNB,@,DET,L 16-24,,,,,
5,1995,1995-11-05,9,24.021,GNB,@,MIN,L 24-27,,,,,
6,1995,1995-11-12,10,24.028,GNB,,CHI,W 35-28,,,,,
7,1995,1995-11-19,11,24.035,GNB,@,CLE,W 31-20,,,,,
8,1995,1995-11-26,12,24.042,GNB,,TAM,W 35-13,,,,,
9,1995,1995-12-03,13,24.049,GNB,,CIN,W 24-10,,,,,
10,1995,1995-12-10,14,24.056,GNB,@,TAM,L 10-13,,,,,
11,1995,1995-12-16,15,24.062,GNB,@,NOR,W 34-23,,,,,
12,1996,1996-09-01,1,24.322,GNB,@,TAM,W 34-3,,,,,
13,1996,1996-09-09,2,24.330,GNB,,PHI,W 39-13,,,,,
14,1996,1996-09-15,3,24.336,GNB,,SDG,W 42-10,,,,,
15,1996,1996-09-22,4,24.343,GNB,@,MIN,L 21-30,,,,,
16,1996,1996-09-29,5,24.350,GNB,@,SEA,W 31-10,,,,,
17,1996,1996-10-06,6,24.357,GNB,@,CHI,W 37-6,,,,,
18,1996,1996-10-14,7,24.365,GNB,,SFO,W 23-20,,,,,
19,1996,1996-10-27,8,25.012,GNB,,TAM,W 13-7,,,,,
20,1996,1996-11-03,9,25.019,GNB,,DET,W 28-18,,,,,
21,1996,1996-11-10,10,25.026,GNB,@,KAN,L 20-27,,,,,
22,1996,1996-11-18,11,25.034,GNB,@,DAL,L 6-21,,,,,
23,1996,1996-11-24,12,25.040,GNB,@,STL,W 24-9,,,,,
24,1996,1996-12-01,13,25.047,GNB,,CHI,W 28-17,,,,,
25,1996,1996-12-08,14,25.054,GNB,,DEN,W 41-6,,,,,
26,1996,1996-12-15,15,25.061,GNB,@,DET,W 31-3,,,,,
27,1996,1996-12-22,16,25.068,GNB,,MIN,W 38-10,,,,,
28,1997,1997-09-01,1,25.321,GNB,,CHI,W 38-24,,,,,
29,1997,1997-09-07,2,25.327,GNB,@,PHI,L 9-10,,,,,
30,1997,1997-09-14,3,25.334,GNB,,MIA,W 23-18,,,,,
31,1997,1997-09-21,4,25.341,GNB,,MIN,W 38-32,,,,,
32,1997,1997-09-28,5,25.348,GNB,@,DET,L 15-26,,,,,
33,1997,1997-10-05,6,25.355,GNB,,TAM,W 21-16,,,,,
34,1997,1997-10-12,7,25.362,GNB,@,CHI,W 24-23,,0.0,1,0,0
35,1997,1997-10-27,8,26.012,GNB,@,NWE,W 28-10,,,,,
36,1997,1997-11-02,9,26.018,GNB,,DET,W 20-10,,,,,
37,1997,1997-11-09,10,26.025,GNB,,STL,W 17-7,,,,,
38,1997,1997-11-16,11,26.032,GNB,@,IND,L 38-41,,,,,
39,1997,1997-11-23,12,26.039,GNB,,DAL,W 45-17,,1.0,0,0,0
40,1997,1997-12-01,13,26.047,GNB,@,MIN,W 27-11,,,,,
41,1997,1997-12-07,14,26.053,GNB,@,TAM,W 17-6,,,,,
42,1997,1997-12-14,15,26.060,GNB,@,CAR,W 31-10,,,,,
43,1997,1997-12-20,16,26.066,GNB,,BUF,W 31-21,,,,,
44,1998,1998-09-06,1,26.326,GNB,,DET,W 38-19,,,,,
45,1998,1998-09-13,2,26.333,GNB,,TAM,W 23-15,,,,,
46,1998,1998-09-20,3,26.340,GNB,@,CIN,W 13-6,,,,,
47,1998,1998-09-27,4,26.347,GNB,@,CAR,W 37-30,,,,,
48,1998,1998-10-05,5,26.355,GNB,,MIN,L 24-37,,,,,
49,1998,1998-10-15,6,27.000,GNB,@,DET,L 20-27,,,,,
50,1998,1998-11-01,8,27.017,GNB,,SFO,W 36-22,,,,,
51,1998,1998-11-09,9,27.025,GNB,@,PIT,L 20-27,,,,,
52,1998,1998-11-15,10,27.031,GNB,@,NYG,W 37-3,,,,,
53,1998,1998-11-22,11,27.038,GNB,@,MIN,L 14-28,,1.0,0,0,0
54,1998,1998-11-29,12,27.045,GNB,,PHI,W 24-16,,,,,
55,1998,1998-12-07,13,27.053,GNB,@,TAM,L 22-24,,,,,
56,1998,1998-12-13,14,27.059,GNB,,CHI,W 26-20,,,,,
57,1998,1998-12-20,15,27.066,GNB,,TEN,W 30-22,,1.0,0,0,0
58,1998,1998-12-27,16,27.073,GNB,@,CHI,W 16-13,,,,,
59,1999,1999-09-12,1,27.332,GNB,,OAK,W 28-24,*,,,,
60,1999,1999-09-19,2,27.339,GNB,@,DET,L 15-23,*,,,,
61,1999,1999-09-26,3,27.346,GNB,,MIN,W 23-20,*,,,,
62,1999,1999-10-10,4,27.360,GNB,,TAM,W 26-23,*,,,,
63,1999,1999-10-17,5,28.002,GNB,@,DEN,L 10-31,*,,,,
64,1999,1999-10-24,6,28.009,GNB,@,SDG,W 31-3,*,,,,
65,1999,1999-11-01,7,28.017,GNB,,SEA,L 7-27,*,,,,
66,1999,1999-11-07,8,28.023,GNB,,CHI,L 13-14,*,,,,
67,1999,1999-11-14,9,28.030,GNB,@,DAL,L 13-27,*,,,,
68,1999,1999-11-21,10,28.037,GNB,,DET,W 26-17,*,,,,
69,1999,1999-11-29,11,28.045,GNB,@,SFO,W 20-3,,,,,
70,1999,1999-12-05,12,28.051,GNB,@,CHI,W 35-19,*,,,,
71,1999,1999-12-12,13,28.058,GNB,,CAR,L 31-33,*,,,,
72,1999,1999-12-20,14,28.066,GNB,@,MIN,L 20-24,*,,,,
73,1999,1999-12-26,15,28.072,GNB,@,TAM,L 10-29,*,,,,
74,1999,2000-01-02,16,28.079,GNB,,ARI,W 49-24,*,,,,
75,2000,2000-09-03,1,28.324,GNB,,NYJ,L 16-20,*,,,,
76,2000,2000-09-10,2,28.331,GNB,@,BUF,L 18-27,,1.0,0,0,0
77,2000,2000-09-17,3,28.338,GNB,,PHI,W 6-3,,1.0,0,0,0
78,2000,2000-09-24,4,28.345,GNB,@,ARI,W 29-3,*,,,,
79,2000,2000-10-01,5,28.352,GNB,,CHI,L 24-27,*,,,,
80,2000,2000-10-08,6,28.359,GNB,@,DET,L 24-31,,,,,
81,2000,2000-10-15,7,29.000,GNB,,SFO,W 31-28,,,,,
82,2000,2000-10-29,8,29.014,GNB,@,MIA,L 20-28,*,,,,
83,2000,2000-11-06,9,29.022,GNB,,MIN,W 26-20,*,,,,
84,2000,2000-11-12,10,29.028,GNB,@,TAM,L 15-20,,,,,
85,2000,2000-11-19,11,29.035,GNB,,IND,W 26-24,,,,,
86,2000,2000-11-27,12,29.043,GNB,@,CAR,L 14-31,*,,,,
87,2000,2000-12-03,13,29.049,GNB,@,CHI,W 28-6,*,,,,
88,2000,2000-12-10,14,29.056,GNB,,DET,W 26-13,*,,,,
89,2000,2000-12-17,15,29.063,GNB,@,MIN,W 33-28,*,,,,
90,2000,2000-12-24,16,29.070,GNB,,TAM,W 17-14,,,,,
91,2001,2001-09-09,1,29.329,GNB,,DET,W 28-6,*,,,,
92,2001,2001-09-24,2,29.344,GNB,,WAS,W 37-0,*,,,,
93,2001,2001-09-30,3,29.350,GNB,@,CAR,W 28-7,*,,,,
94,2001,2001-10-07,4,29.357,GNB,@,TAM,L 10-14,*,,,,
95,2001,2001-10-14,5,29.364,GNB,,BAL,W 31-23,*,,,,
96,2001,2001-10-21,6,30.006,GNB,@,MIN,L 13-35,*,1.0,0,0,0
97,2001,2001-11-04,7,30.020,GNB,,TAM,W 21-20,*,0.5,0,0,0
98,2001,2001-11-11,8,30.027,GNB,@,CHI,W 20-12,*,,,,
99,2001,2001-11-18,9,30.034,GNB,,ATL,L 20-23,*,0.0,1,4,0
100,2001,2001-11-22,10,30.038,GNB,@,DET,W 29-27,*,,,,
101,2001,2001-12-03,11,30.049,GNB,@,JAX,W 28-21,*,,,,
102,2001,2001-12-09,12,30.055,GNB,,CHI,W 17-7,*,,,,
103,2001,2001-12-16,13,30.062,GNB,@,TEN,L 20-26,*,1.0,0,0,0
104,2001,2001-12-23,14,30.069,GNB,,CLE,W 30-7,*,,,,
105,2001,2001-12-30,15,30.076,GNB,,MIN,W 24-13,*,0.0,1,8,0
106,2001,2002-01-06,16,30.083,GNB,@,NYG,W 34-25,*,,,,
107,2002,2002-09-15,2,30.335,BAL,,TAM,L 0-25,,,,,
108,2002,2002-10-13,5,30.363,BAL,@,IND,L 20-22,,,,,
109,2002,2002-10-20,6,31.005,BAL,,JAX,W 17-10,*,0.0,1,0,0
110,2002,2002-10-27,7,31.012,BAL,,PIT,L 18-31,*,,,,
111,2002,2002-11-03,8,31.019,BAL,@,ATL,L 17-20,*,0.0,1,11,0
112,2002,2002-11-10,9,31.026,BAL,,CIN,W 38-27,*,,,,
113,2002,2002-11-17,10,31.033,BAL,@,MIA,L 7-26,,,,,
114,2002,2002-11-24,11,31.040,BAL,,TEN,W 13-12,*,1.0,0,0,0
115,2002,2002-12-01,12,31.047,BAL,@,CIN,W 27-23,*,,,,
116,2002,2002-12-08,13,31.054,BAL,,NOR,L 25-37,*,,,,
117,2002,2002-12-15,14,31.061,BAL,@,HOU,W 23-19,*,,,,
118,2002,2002-12-22,15,31.068,BAL,,CLE,L 13-14,*,,,,
119,2002,2002-12-29,16,31.075,BAL,@,PIT,L 31-34,*,1.0,0,0,0
