ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
19,1998,1998-09-20,3,24.187,NYJ,,IND,W 44-6,,5,6,83.3,1,1,100.0,0,8,0,0,,0
20,1998,1998-10-04,4,24.201,NYJ,,MIA,W 20-9,,2,2,100.0,2,3,66.7,0,8,0,0,,0
21,1998,1998-10-11,5,24.208,NYJ,@,STL,L 10-30,,1,1,100.0,1,1,100.0,0,4,0,0,,0
22,1998,1998-10-19,6,24.216,NYJ,@,NWE,W 24-14,,3,3,100.0,1,2,50.0,0,6,0,0,,0
23,1998,1998-10-25,7,24.222,NYJ,,ATL,W 28-3,,4,4,100.0,,,,0,4,,,,
24,1998,1998-11-01,8,24.229,NYJ,@,KAN,W 20-17,,2,2,100.0,2,4,50.0,0,8,0,0,,0
25,1998,1998-11-08,9,24.236,NYJ,,BUF,W 34-12,,4,4,100.0,2,2,100.0,0,10,0,0,,0
26,1998,1998-11-15,10,24.243,NYJ,@,IND,L 23-24,,2,2,100.0,3,4,75.0,0,11,0,0,,0
27,1998,1998-11-22,11,24.250,NYJ,@,TEN,W 24-3,,3,3,100.0,1,2,50.0,0,6,0,0,,0
28,1998,1998-11-29,12,24.257,NYJ,,CAR,W 48-21,,4,4,100.0,4,4,100.0,0,16,0,0,,0
29,1998,1998-12-06,13,24.264,NYJ,,SEA,W 32-31,,2,2,100.0,2,2,100.0,0,8,0,0,,0
30,1998,1998-12-13,14,24.271,NYJ,@,MIA,W 21-16,,3,3,100.0,,1,0.0,0,3,0,0,,0
31,1998,1998-12-19,15,24.277,NYJ,@,BUF,W 17-10,,2,2,100.0,1,2,50.0,0,5,0,0,,0
32,1998,1998-12-27,16,24.285,NYJ,,NWE,W 31-10,,4,4,100.0,1,1,100.0,0,7,0,0,,0
33,1999,1999-09-12,1,25.179,NYJ,,NWE,L 28-30,,2,2,100.0,,,,0,2,,,,
34,1999,1999-09-19,2,25.186,NYJ,@,BUF,L 3-17,,,,,1,1,100.0,0,3,0,0,,0
35,1999,1999-09-26,3,25.193,NYJ,,WAS,L 20-27,,2,2,100.0,2,2,100.0,0,8,0,0,,0
36,1999,1999-10-03,4,25.200,NYJ,@,DEN,W 21-13,,3,3,100.0,,1,0.0,0,3,0,0,,0
37,1999,1999-10-11,5,25.208,NYJ,,JAX,L 6-16,,,,,2,2,100.0,0,6,0,0,,0
38,1999,1999-10-17,6,25.214,NYJ,,IND,L 13-16,,1,1,100.0,2,3,66.7,0,7,0,0,,0
39,1999,1999-10-24,7,25.221,NYJ,@,OAK,L 23-24,,2,2,100.0,3,3,100.0,0,11,0,0,,0
40,1999,1999-11-07,8,25.235,NYJ,,ARI,W 12-7,,,,,2,4,50.0,0,6,0,0,,0
41,1999,1999-11-15,9,25.243,NYJ,@,NWE,W 24-17,,3,3,100.0,1,1,100.0,0,6,0,0,,0
42,1999,1999-11-21,10,25.249,NYJ,,BUF,W 17-7,,2,2,100.0,1,1,100.0,0,5,1,34,34.00,0
43,1999,1999-11-28,11,25.256,NYJ,@,IND,L 6-13,,,,,2,2,100.0,0,6,0,0,,0
44,1999,1999-12-05,12,25.263,NYJ,@,NYG,L 28-41,,4,4,100.0,,,,0,4,,,,
45,1999,1999-12-12,13,25.270,NYJ,,MIA,W 28-20,,1,3,33.3,3,4,75.0,0,10,0,0,,0
46,1999,1999-12-19,14,25.277,NYJ,@,DAL,W 22-21,,1,1,100.0,3,4,75.0,0,10,0,0,,0
47,1999,1999-12-27,15,25.285,NYJ,@,MIA,W 38-31,,5,5,100.0,1,1,100.0,0,8,0,0,,0
48,1999,2000-01-02,16,25.291,NYJ,,SEA,W 19-9,,1,1,100.0,4,4,100.0,0,13,0,0,,0
49,2000,2000-09-03,1,26.170,NYJ,@,GNB,W 20-16,,2,2,100.0,2,4,50.0,0,8,0,0,,0
50,2000,2000-09-11,2,26.178,NYJ,,NWE,W 20-19,,2,2,100.0,,,,0,2,,,,
51,2000,2000-09-17,3,26.184,NYJ,,BUF,W 27-14,,3,3,100.0,2,3,66.7,0,9,0,0,,0
52,2000,2000-09-24,4,26.191,NYJ,@,TAM,W 21-17,,1,1,100.0,2,2,100.0,0,7,0,0,,0
53,2000,2000-10-08,5,26.205,NYJ,,PIT,L 3-20,,,,,1,2,50.0,0,3,0,0,,0
54,2000,2000-10-15,6,26.212,NYJ,@,NWE,W 34-17,,4,4,100.0,2,3,66.7,0,10,0,0,,0
55,2000,2000-10-23,7,26.220,NYJ,,MIA,W 40-37,,4,4,100.0,2,2,100.0,0,10,0,0,,0
56,2000,2000-10-29,8,26.226,NYJ,@,BUF,L 20-23,,2,2,100.0,2,2,100.0,0,8,0,0,,0
57,2000,2000-11-05,9,26.233,NYJ,,DEN,L 23-30,,2,2,100.0,3,3,100.0,0,11,0,0,,0
58,2000,2000-11-12,10,26.240,NYJ,@,IND,L 15-23,,1,1,100.0,,2,0.0,0,1,0,0,,0
59,2000,2000-11-19,11,26.247,NYJ,@,MIA,W 20-3,,2,2,100.0,2,2,100.0,0,8,0,0,,0
60,2000,2000-11-26,12,26.254,NYJ,,CHI,W 17-10,,2,2,100.0,1,2,50.0,0,5,0,0,,0
61,2000,2000-12-03,13,26.261,NYJ,,IND,W 27-17,,3,3,100.0,2,3,66.7,0,9,0,0,,0
62,2000,2000-12-10,14,26.268,NYJ,@,OAK,L 7-31,,1,1,100.0,,,,0,1,,,,
63,2000,2000-12-17,15,26.275,NYJ,,DET,L 7-10,,1,1,100.0,,2,0.0,0,1,0,0,,0
64,2001,2001-09-09,1,27.176,NYJ,,IND,L 24-45,,3,3,100.0,1,1,100.0,0,6,0,0,,0
65,2001,2001-09-23,2,27.190,NYJ,@,NWE,W 10-3,,1,1,100.0,1,1,100.0,0,4,0,0,,0
66,2001,2001-10-01,3,27.198,NYJ,,SFO,L 17-19,,2,2,100.0,1,2,50.0,0,5,0,0,,0
67,2001,2001-10-07,4,27.204,NYJ,@,BUF,W 42-36,,6,6,100.0,,,,0,6,,,,
68,2001,2001-10-14,5,27.211,NYJ,,MIA,W 21-17,,3,3,100.0,,1,0.0,0,3,0,0,,0
69,2001,2001-10-21,6,27.218,NYJ,,STL,L 14-34,,2,2,100.0,,,,0,2,,,,
70,2001,2001-10-28,7,27.225,NYJ,@,CAR,W 13-12,,1,1,100.0,2,2,100.0,0,7,0,0,,0
71,2001,2001-11-04,8,27.232,NYJ,@,NOR,W 16-9,,1,1,100.0,3,4,75.0,0,10,0,0,,0
72,2001,2001-11-11,9,27.239,NYJ,,KAN,W 27-7,,3,3,100.0,2,2,100.0,0,9,0,0,,0
73,2001,2001-11-18,10,27.246,NYJ,@,MIA,W 24-0,,3,3,100.0,1,1,100.0,0,6,0,0,,0
74,2001,2001-12-02,11,27.260,NYJ,,NWE,L 16-17,,1,1,100.0,3,3,100.0,0,10,0,0,,0
75,2001,2001-12-09,12,27.267,NYJ,@,PIT,L 7-18,,1,1,100.0,,1,0.0,0,1,0,0,,0
76,2001,2001-12-16,13,27.274,NYJ,,CIN,W 15-14,,,,,1,3,33.3,0,3,0,0,,0
77,2001,2001-12-23,14,27.281,NYJ,@,IND,W 29-28,,2,2,100.0,5,6,83.3,0,17,0,0,,0
78,2001,2001-12-30,15,27.288,NYJ,,BUF,L 9-14,,,,,3,3,100.0,0,9,0,0,,0
79,2001,2002-01-06,16,27.295,NYJ,@,OAK,W 24-22,,3,3,100.0,1,1,100.0,0,6,0,0,,0
80,2002,2002-09-08,1,28.175,NYJ,@,BUF,W 37-31,,2,2,100.0,3,4,75.0,0,11,0,0,,0
81,2002,2002-09-15,2,28.182,NYJ,,NWE,L 7-44,,1,1,100.0,,,,0,1,,,,
82,2002,2002-09-22,3,28.189,NYJ,@,MIA,L 3-30,,,,,1,1,100.0,0,3,0,0,,0
83,2002,2002-09-29,4,28.196,NYJ,@,JAX,L 3-28,,,,,1,1,100.0,0,3,0,0,,0
84,2002,2002-10-06,5,28.203,NYJ,,KAN,L 25-29,,2,2,100.0,1,2,50.0,0,5,0,0,,0
85,2002,2002-10-20,6,28.217,NYJ,,MIN,W 20-7,,2,2,100.0,2,3,66.7,0,8,1,28,28.00,0
86,2002,2002-10-27,7,28.224,NYJ,,CLE,L 21-24,,3,3,100.0,,1,0.0,0,3,0,0,,0
87,2002,2002-11-03,8,28.231,NYJ,@,SDG,W 44-13,,5,5,100.0,3,4,75.0,0,14,0,0,,0
88,2002,2002-11-10,9,28.238,NYJ,,MIA,W 13-10,,1,1,100.0,2,2,100.0,0,7,0,0,,0
89,2002,2002-11-17,10,28.245,NYJ,@,DET,W 31-14,,2,3,66.7,1,1,100.0,0,5,0,0,,0
90,2002,2002-11-24,11,28.252,NYJ,,BUF,W 31-13,,4,4,100.0,1,2,50.0,0,7,0,0,,0
91,2002,2002-12-02,12,28.260,NYJ,@,OAK,L 20-26,,2,2,100.0,2,3,66.7,0,8,0,0,,0
92,2002,2002-12-08,13,28.266,NYJ,,DEN,W 19-13,,1,2,50.0,2,2,100.0,0,7,0,0,,0
93,2002,2002-12-15,14,28.273,NYJ,@,CHI,L 13-20,,1,1,100.0,2,2,100.0,0,7,0,0,,0
94,2002,2002-12-22,15,28.280,NYJ,@,NWE,W 30-17,,3,3,100.0,3,3,100.0,0,12,0,0,,0
95,2002,2002-12-29,16,28.287,NYJ,,GNB,W 42-17,,6,6,100.0,,,,0,6,,,,
96,2003,2003-09-04,1,29.171,WAS,,NYJ,W 16-13,,1,1,100.0,3,3,100.0,0,10,0,0,,0
97,2003,2003-09-14,2,29.181,WAS,@,ATL,W 33-31,,4,4,100.0,1,2,50.0,0,7,0,0,,0
98,2003,2003-09-21,3,29.188,WAS,,NYG,L 21-24,,1,1,100.0,2,4,50.0,0,7,0,0,,0
99,2003,2003-09-28,4,29.195,WAS,,NWE,W 20-17,,2,2,100.0,2,3,66.7,0,8,0,0,,0
100,2003,2003-10-05,5,29.202,WAS,@,PHI,L 25-27,,1,1,100.0,4,4,100.0,0,13,0,0,,0
101,2003,2003-10-12,6,29.209,WAS,,TAM,L 13-35,,1,1,100.0,2,2,100.0,0,7,0,0,,0
102,2003,2003-10-19,7,29.216,WAS,@,BUF,L 7-24,,1,1,100.0,,,,0,1,,,,
103,2003,2003-11-02,8,29.230,WAS,@,DAL,L 14-21,,,1,0.0,,,,0,0,,,,
104,2003,2003-11-09,9,29.237,WAS,,SEA,W 27-20,,3,3,100.0,2,2,100.0,0,9,0,0,,0
105,2003,2003-11-16,10,29.244,WAS,@,CAR,L 17-20,,2,2,100.0,1,2,50.0,0,5,0,0,,0
106,2003,2003-11-23,11,29.251,WAS,@,MIA,L 23-24,,2,2,100.0,3,3,100.0,0,11,0,0,,0
107,2003,2003-11-30,12,29.258,WAS,,NOR,L 20-24,,2,2,100.0,2,2,100.0,0,8,0,0,,0
108,2003,2003-12-07,13,29.265,WAS,@,NYG,W 20-7,,2,2,100.0,2,3,66.7,0,8,0,0,,0
109,2003,2003-12-14,14,29.272,WAS,,DAL,L 0-27,,,,,,,,,,,,,
110,2003,2003-12-21,15,29.279,WAS,@,CHI,L 24-27,,3,3,100.0,1,2,50.0,0,6,0,0,,0
111,2003,2003-12-27,16,29.285,WAS,,PHI,L 7-31,,1,1,100.0,,1,0.0,0,1,0,0,,0
112,2004,2004-09-12,1,30.179,WAS,,TAM,W 16-10,,1,1,100.0,3,4,75.0,0,10,0,0,,0
113,2004,2004-09-19,2,30.186,WAS,@,NYG,L 14-20,,2,2,100.0,,1,0.0,0,2,0,0,,0
114,2004,2004-09-27,3,30.194,WAS,,DAL,L 18-21,,1,1,100.0,1,1,100.0,0,4,0,0,,0
115,2004,2004-10-03,4,30.200,WAS,@,CLE,L 13-17,,1,1,100.0,2,2,100.0,0,7,0,0,,0
116,2004,2004-10-10,5,30.207,WAS,,BAL,L 10-17,,1,1,100.0,1,1,100.0,0,4,0,0,,0
117,2004,2004-11-28,11,30.256,WAS,@,PIT,L 7-16,,1,1,100.0,,,,0,1,,,,
118,2004,2004-12-05,12,30.263,WAS,,NYG,W 31-7,,4,4,100.0,1,1,100.0,0,7,0,0,,0
119,2004,2004-12-12,13,30.270,WAS,,PHI,L 14-17,,2,2,100.0,,1,0.0,0,2,0,0,,0
120,2005,2005-09-11,1,31.178,WAS,,CHI,W 9-7,,,,,3,3,100.0,0,9,0,0,,0
121,2005,2005-11-06,8,31.234,WAS,,PHI,W 17-10,,2,2,100.0,1,1,100.0,0,5,0,0,,0
122,2005,2005-11-13,9,31.241,WAS,@,TAM,L 35-36,,3,3,100.0,2,2,100.0,0,9,0,0,,0
123,2005,2005-11-20,10,31.248,WAS,,OAK,L 13-16,,1,1,100.0,2,2,100.0,0,7,0,0,,0
124,2005,2005-11-27,11,31.255,WAS,,SDG,L 17-23,,2,2,100.0,1,2,50.0,0,5,0,0,,0
125,2005,2005-12-04,12,31.262,WAS,@,STL,W 24-9,,3,3,100.0,1,2,50.0,0,6,0,0,,0
126,2005,2005-12-11,13,31.269,WAS,@,ARI,W 17-13,,2,2,100.0,1,1,100.0,0,5,0,0,,0
127,2005,2005-12-18,14,31.276,WAS,,DAL,W 35-7,,5,5,100.0,,,,0,5,,,,
128,2005,2005-12-24,15,31.282,WAS,,NYG,W 35-20,,5,5,100.0,,,,0,5,,,,
129,2005,2006-01-01,16,31.290,WAS,@,PHI,W 31-20,,4,4,100.0,1,1,100.0,0,7,0,0,,0
130,2006,2006-09-11,1,32.178,WAS,,MIN,L 16-19,,1,1,100.0,3,4,75.0,0,10,0,0,,0
131,2006,2006-09-17,2,32.184,WAS,@,DAL,L 10-27,,1,1,100.0,1,1,100.0,0,4,0,0,,0
132,2006,2006-09-24,3,32.191,WAS,@,HOU,W 31-15,,4,4,100.0,1,1,100.0,0,7,0,0,,0
133,2006,2006-10-01,4,32.198,WAS,,JAX,W 36-30,,3,3,100.0,3,3,100.0,0,12,0,0,,0
134,2006,2006-10-08,5,32.205,WAS,@,NYG,L 3-19,,,,,1,2,50.0,0,3,0,0,,0
