ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,23.229,STL,,BAL,W 27-10,,,,,,,,,,,
2,1999,1999-09-26,2,23.243,STL,,ATL,W 35-7,,,,,,,,,,,
3,1999,1999-10-03,3,23.250,STL,@,CIN,W 38-10,,,,,,,,,,,
4,1999,1999-10-10,4,23.257,STL,,SFO,W 42-20,,,,,,,,,,,
5,1999,1999-10-17,5,23.264,STL,@,ATL,W 41-13,,,,,,,,,,,
6,1999,1999-10-24,6,23.271,STL,,CLE,W 34-3,,0,0,,0,0,0,0.0,1,11,0
7,1999,1999-10-31,7,23.278,STL,@,TEN,L 21-24,,,,,,,,,,,
8,1999,1999-11-07,8,23.285,STL,@,DET,L 27-31,,,,,,,,,,,
9,1999,1999-11-14,9,23.292,STL,,CAR,W 35-10,,,,,,,,,,,
10,1999,1999-11-21,10,23.299,STL,@,SFO,W 23-7,,,,,,,,,,,
11,1999,1999-11-28,11,23.306,STL,,NOR,W 43-12,,,,,,,,,,,
12,1999,1999-12-05,12,23.313,STL,@,CAR,W 34-21,,,,,,,,,,,
13,1999,1999-12-12,13,23.320,STL,@,NOR,W 30-14,,,,,,,,,,,
14,1999,1999-12-19,14,23.327,STL,,NYG,W 31-10,,,,,,,,,,,
15,1999,1999-12-26,15,23.334,STL,,CHI,W 34-12,,,,,,,,,,,
16,1999,2000-01-02,16,23.341,STL,@,PHI,L 31-38,,,,,,,,,,,
17,2000,2000-09-04,1,24.222,STL,,DEN,W 41-36,,,,,,,,,,,
18,2000,2000-09-10,2,24.228,STL,@,SEA,W 37-34,,,,,,,,,,,
19,2000,2000-09-17,3,24.235,STL,,SFO,W 41-24,,,,,,,,,,,
20,2000,2000-09-24,4,24.242,STL,@,ATL,W 41-20,,,,,,,,,,,
21,2000,2000-10-01,5,24.249,STL,,SDG,W 57-31,,,,,,,,,,,
22,2000,2000-10-15,6,24.263,STL,,ATL,W 45-29,,,,,,,,,,,
