ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1996,1996-09-01,1,23.054,SEA,@,SDG,L 7-29,,,,,,,0.0%,
2,1996,1996-09-08,2,23.061,SEA,,DEN,L 20-30,,,,,,,0.0%,
3,1996,1996-10-17,7,23.100,SEA,@,KAN,L 16-34,,,,,,,0.0%,
4,1996,1996-10-27,8,23.110,SEA,,SDG,W 32-13,,,,,,,0.0%,
5,1996,1996-11-03,9,23.117,SEA,,HOU,W 23-16,,,,,,,0.0%,
6,1996,1996-11-10,10,23.124,SEA,,MIN,W 42-23,,,,,,,0.0%,
7,1996,1996-11-17,11,23.131,SEA,@,DET,L 16-17,,,,,,,0.0%,
8,1996,1996-11-24,12,23.138,SEA,,OAK,L 21-27,,,,,,,0.0%,
9,1996,1996-12-01,13,23.145,SEA,@,DEN,L 7-34,,,,,,,0.0%,
10,1996,1996-12-08,14,23.152,SEA,,BUF,W 26-18,,,,,,,0.0%,
11,1996,1996-12-15,15,23.159,SEA,@,JAX,L 13-20,,,,,,,0.0%,
12,1996,1996-12-22,16,23.166,SEA,@,OAK,W 28-21,,,,,,,0.0%,
13,1997,1997-08-31,1,24.053,SEA,,NYJ,L 3-41,,,,,,,0.0%,
14,1997,1997-09-07,2,24.060,SEA,,DEN,L 14-35,,,,,,,0.0%,
15,1997,1997-09-14,3,24.067,SEA,@,IND,W 31-3,,,,,,,0.0%,
16,1997,1997-09-21,4,24.074,SEA,,SDG,W 26-22,,,,,,,0.0%,
17,1997,1997-09-28,5,24.081,SEA,@,KAN,L 17-20,,,,,,,0.0%,
18,1997,1997-10-05,6,24.088,SEA,,TEN,W 16-13,,,,,,,0.0%,
19,1997,1997-10-19,7,24.102,SEA,@,STL,W 17-9,,,,,,,0.0%,
20,1997,1997-10-26,8,24.109,SEA,,OAK,W 45-34,,,,,,,0.0%,
21,1997,1997-11-02,9,24.116,SEA,@,DEN,L 27-30,,,,,,,0.0%,
22,1997,1997-11-09,10,24.123,SEA,@,SDG,W 37-31,,,,,,,0.0%,
23,1997,1997-11-16,11,24.130,SEA,@,NOR,L 17-20,,,,,,,0.0%,
24,1997,1997-11-23,12,24.137,SEA,,KAN,L 14-19,,,,,,,0.0%,
25,1997,1997-11-30,13,24.144,SEA,,ATL,L 17-24,,,,,,,0.0%,
26,1997,1997-12-07,14,24.151,NYJ,,IND,L 14-22,,,,,,,0.0%,
27,1997,1997-12-14,15,24.158,SEA,@,OAK,W 22-21,,,,,,,0.0%,
28,1997,1997-12-21,16,24.165,SEA,,SFO,W 38-9,,,,,,,0.0%,
29,1998,1998-09-06,1,25.059,SEA,@,PHI,W 38-0,,,,,,,0.0%,
30,1998,1998-09-13,2,25.066,SEA,,ARI,W 33-14,,,,,,,0.0%,
31,1998,1998-09-20,3,25.073,SEA,,WAS,W 24-14,,,,,,,0.0%,
32,1998,1998-09-27,4,25.080,SEA,@,PIT,L 10-13,,,,,,,0.0%,
33,1998,1998-10-04,5,25.087,SEA,@,KAN,L 6-17,,,,,,,0.0%,
34,1998,1998-10-11,6,25.094,SEA,,DEN,L 16-21,,,,,,,0.0%,
35,1998,1998-10-25,7,25.108,SEA,@,SDG,W 27-20,,,,,,,0.0%,
36,1998,1998-11-01,8,25.115,SEA,,OAK,L 18-31,,,,,,,0.0%,
37,1998,1998-11-08,9,25.122,SEA,,KAN,W 24-12,,,,,,,0.0%,
38,1998,1998-11-15,10,25.129,SEA,@,OAK,L 17-20,,,,,,,0.0%,
39,1998,1998-11-22,11,25.136,SEA,@,DAL,L 22-30,,,,,,,0.0%,
40,1998,1998-11-29,12,25.143,SEA,,TEN,W 20-18,,,,,,,0.0%,
41,1998,1998-12-06,13,25.150,SEA,@,NYJ,L 31-32,,,,,,,0.0%,
42,1998,1998-12-13,14,25.157,SEA,,SDG,W 38-17,,,,,,,0.0%,
43,1998,1998-12-20,15,25.164,SEA,,IND,W 27-23,,,,,,,0.0%,
44,1998,1998-12-27,16,25.171,SEA,@,DEN,L 21-28,,,,,,,0.0%,
45,1999,1999-09-12,1,26.065,SEA,,DET,L 20-28,*,,,,,,0.0%,
46,1999,1999-09-19,2,26.072,SEA,@,CHI,W 14-13,*,,,,,,0.0%,
47,1999,1999-09-26,3,26.079,SEA,@,PIT,W 29-10,*,,,,,,0.0%,
48,1999,1999-10-03,4,26.086,SEA,,OAK,W 22-21,*,,,,,,0.0%,
49,1999,1999-10-17,5,26.100,SEA,@,SDG,L 10-13,*,,,,,,0.0%,
50,1999,1999-10-24,6,26.107,SEA,,BUF,W 26-16,*,,,,,,0.0%,
51,1999,1999-11-01,7,26.115,SEA,@,GNB,W 27-7,*,,,,,,0.0%,
52,1999,1999-11-07,8,26.121,SEA,,CIN,W 37-20,*,,,,,,0.0%,
53,1999,1999-11-14,9,26.128,SEA,,DEN,W 20-17,*,,,,,,0.0%,
54,1999,1999-11-21,10,26.135,SEA,@,KAN,W 31-19,*,,,,,,0.0%,
55,1999,1999-11-28,11,26.142,SEA,,TAM,L 3-16,*,0,,,,,0.0%,
56,1999,1999-12-05,12,26.149,SEA,@,OAK,L 21-30,*,,,,,,0.0%,
57,1999,1999-12-12,13,26.156,SEA,,SDG,L 16-19,*,,,,,,0.0%,
58,1999,1999-12-19,14,26.163,SEA,@,DEN,L 30-36,*,,,,,,0.0%,
59,1999,1999-12-26,15,26.170,SEA,,KAN,W 23-14,*,,,,,,0.0%,
60,1999,2000-01-02,16,26.177,SEA,@,NYJ,L 9-19,*,,,,,,0.0%,
61,2000,2000-09-03,1,27.056,SEA,@,MIA,L 0-23,,,,,,,0.0%,
62,2000,2000-09-10,2,27.063,SEA,,STL,L 34-37,*,,,,,,0.0%,
63,2000,2000-09-17,3,27.070,SEA,,NOR,W 20-10,*,,,,,,0.0%,
64,2000,2000-09-24,4,27.077,SEA,@,SDG,W 20-12,*,,,,,,0.0%,
65,2000,2000-10-02,5,27.085,SEA,@,KAN,L 17-24,*,,,,,,0.0%,
66,2000,2000-10-08,6,27.091,SEA,@,CAR,L 3-26,,,,,,,0.0%,
67,2000,2000-10-15,7,27.098,SEA,,IND,L 24-37,*,0,,,,,0.0%,
68,2000,2000-10-22,8,27.105,SEA,@,OAK,L 3-31,*,0,,,,,0.0%,
69,2000,2000-10-29,9,27.112,SEA,,KAN,L 19-24,,0,,,,,0.0%,
70,2000,2000-11-05,10,27.119,SEA,,SDG,W 17-15,,0,,,,,0.0%,
71,2000,2000-11-12,11,27.126,SEA,@,JAX,W 28-21,,,,,,,0.0%,
72,2000,2000-11-26,12,27.140,SEA,,DEN,L 31-38,,0,,,,,0.0%,
73,2000,2000-12-03,13,27.147,SEA,@,ATL,W 30-10,,0,,,,,0.0%,
74,2000,2000-12-10,14,27.154,SEA,@,DEN,L 24-31,,,,,,,0.0%,
75,2000,2000-12-16,15,27.160,SEA,,OAK,W 27-24,,,,,,,0.0%,
76,2000,2000-12-23,16,27.167,SEA,,BUF,L 23-42,,0,,,,,0.0%,
77,2001,2001-09-23,1,28.076,ARI,,DEN,L 17-38,*,,,,,,0.0%,
78,2001,2001-09-30,2,28.083,ARI,,ATL,L 14-34,*,,,,,,0.0%,
79,2001,2001-10-07,3,28.090,ARI,@,PHI,W 21-20,*,0,,,,,0.0%,
80,2001,2001-10-14,4,28.097,ARI,@,CHI,L 13-20,*,,,,,,0.0%,
81,2001,2001-10-21,5,28.104,ARI,,KAN,W 24-16,*,,,,,,0.0%,
82,2001,2001-10-28,6,28.111,ARI,@,DAL,L 3-17,*,,,,,,0.0%,
83,2001,2001-11-04,7,28.118,ARI,,PHI,L 7-21,*,,,,,,0.0%,
84,2001,2001-11-11,8,28.125,ARI,,NYG,L 10-17,*,,,,,,0.0%,
85,2001,2001-11-18,9,28.132,ARI,,DET,W 45-38,*,,,,,,0.0%,
86,2001,2001-11-25,10,28.139,ARI,@,SDG,W 20-17,*,0,,,,,0.0%,
87,2001,2001-12-02,11,28.146,ARI,@,OAK,W 34-31,*,,,,,,0.0%,
88,2002,2002-09-08,1,29.061,ARI,@,WAS,L 23-31,*,,,,,,0.0%,
89,2002,2002-09-15,2,29.068,ARI,@,SEA,W 24-13,*,,,,,,0.0%,
90,2002,2002-09-22,3,29.075,ARI,,SDG,L 15-23,*,,,,,,0.0%,
91,2002,2002-09-29,4,29.082,ARI,,NYG,W 21-7,*,,,,,,0.0%,
92,2002,2002-10-06,5,29.089,ARI,@,CAR,W 16-13,*,,,,,,0.0%,
93,2002,2002-10-20,6,29.103,ARI,,DAL,W 9-6,*,,,,,,0.0%,
94,2002,2002-10-27,7,29.110,ARI,@,SFO,L 28-38,*,,,,,,0.0%,
95,2002,2002-11-03,8,29.117,ARI,,STL,L 14-27,*,,,,,,0.0%,
96,2002,2002-11-10,9,29.124,ARI,,SEA,L 6-27,*,,,,,,0.0%,
97,2002,2002-11-17,10,29.131,ARI,@,PHI,L 14-38,*,0,,,,,0.0%,
98,2002,2002-11-24,11,29.138,ARI,,OAK,L 20-41,*,,,,,,0.0%,
99,2002,2002-12-01,12,29.145,ARI,@,KAN,L 0-49,*,,,,,,0.0%,
100,2003,2003-09-07,1,30.060,ARI,@,DET,L 24-42,*,,,,,,0.0%,
101,2003,2003-09-14,2,30.067,ARI,,SEA,L 0-38,*,,,,,,0.0%,
102,2003,2003-09-21,3,30.074,ARI,,GNB,W 20-13,*,0,,,,,0.0%,
103,2003,2003-09-28,4,30.081,ARI,@,STL,L 13-37,*,0,,,,,0.0%,
104,2003,2003-10-05,5,30.088,ARI,@,DAL,L 7-24,*,,,,,,0.0%,
105,2003,2003-10-12,6,30.095,ARI,,BAL,L 18-26,*,0,,,,,0.0%,
106,2003,2003-10-26,7,30.109,ARI,,SFO,W 16-13,*,,,,,,0.0%,
107,2003,2003-11-02,8,30.116,ARI,,CIN,W 17-14,*,,,,,,0.0%,
108,2003,2003-11-09,9,30.123,ARI,@,PIT,L 15-28,*,0,,,,,0.0%,
109,2003,2003-11-16,10,30.130,ARI,@,CLE,L 6-44,*,,,,,,0.0%,
110,2003,2003-11-23,11,30.137,ARI,,STL,L 27-30,*,,,,,,0.0%,
111,2003,2003-11-30,12,30.144,ARI,@,CHI,L 3-28,*,,,,,,0.0%,
112,2003,2003-12-07,13,30.151,ARI,@,SFO,L 14-50,*,,,,,,0.0%,
113,2004,2004-09-12,1,31.065,NYJ,,CIN,W 31-24,*,0,,,,,0.0%,
114,2004,2004-09-19,2,31.072,NYJ,@,SDG,W 34-28,*,0,,,,,0.0%,
115,2004,2004-10-03,3,31.086,NYJ,@,MIA,W 17-9,*,,,,,,0.0%,
116,2004,2004-10-10,4,31.093,NYJ,,BUF,W 16-14,*,,,,,,0.0%,
117,2004,2004-10-24,6,31.107,NYJ,@,NWE,L 7-13,*,,,,,,0.0%,
118,2004,2004-11-01,7,31.115,NYJ,,MIA,W 41-14,*,0,,,,,0.0%,
119,2004,2004-11-07,8,31.121,NYJ,@,BUF,L 17-22,*,0,,,,,0.0%,
120,2004,2004-11-14,9,31.128,NYJ,,BAL,L 17-20,*,,,,,,0.0%,
121,2004,2004-11-21,10,31.135,NYJ,@,CLE,W 10-7,*,0,,,,,0.0%,
122,2004,2004-11-28,11,31.142,NYJ,@,ARI,W 13-3,*,,,,,,0.0%,
123,2004,2004-12-05,12,31.149,NYJ,,HOU,W 29-7,*,,,,,,0.0%,
124,2004,2004-12-12,13,31.156,NYJ,@,PIT,L 6-17,*,0,,,,,0.0%,
125,2004,2004-12-19,14,31.163,NYJ,,SEA,W 37-14,*,,,,,,0.0%,
126,2004,2004-12-26,15,31.170,NYJ,,NWE,L 7-23,*,,,,,,0.0%,
127,2004,2005-01-02,16,31.177,NYJ,@,STL,L 29-32,*,,,,,,0.0%,
128,2005,2005-09-11,1,32.064,NYJ,@,KAN,L 7-27,*,0,,,,,0.0%,
129,2005,2005-09-18,2,32.071,NYJ,,MIA,W 17-7,*,0,,,,,0.0%,
130,2005,2005-09-25,3,32.078,NYJ,,JAX,L 20-26,*,,,,,,0.0%,
131,2005,2005-10-02,4,32.085,NYJ,@,BAL,L 3-13,*,,,,,,0.0%,
132,2005,2005-10-09,5,32.092,NYJ,,TAM,W 14-12,*,,,,,,0.0%,
133,2005,2005-10-16,6,32.099,NYJ,@,BUF,L 17-27,*,,,,,,0.0%,
134,2005,2005-10-24,7,32.107,NYJ,@,ATL,L 14-27,*,,,,,,0.0%,
135,2005,2005-11-06,8,32.120,NYJ,,SDG,L 26-31,*,,,,,,0.0%,
136,2005,2005-11-13,9,32.127,NYJ,@,CAR,L 3-30,*,,,,,,0.0%,
137,2005,2005-11-20,10,32.134,NYJ,@,DEN,L 0-27,*,,,,,,0.0%,
138,2005,2005-11-27,11,32.141,NYJ,,NOR,L 19-21,*,,,,,,0.0%,
139,2005,2005-12-04,12,32.148,NYJ,@,NWE,L 3-16,*,,,,,,0.0%,
140,2005,2005-12-11,13,32.155,NYJ,,OAK,W 26-10,*,,,,,,0.0%,
141,2005,2005-12-18,14,32.162,NYJ,@,MIA,L 20-24,*,,,,,,0.0%,
