ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1990,1990-10-18,6,23.251,MIA,,NWE,W 17-10,,,,,
2,1990,1990-10-28,7,23.261,MIA,@,IND,W 27-7,,,,,
3,1990,1990-11-04,8,23.268,MIA,,PHO,W 23-3,,,,,
4,1990,1990-12-09,13,23.303,MIA,,PHI,W 23-20,,,,,
5,1990,1990-12-16,14,23.310,MIA,,SEA,W 24-17,,,,,
6,1990,1990-12-23,15,23.317,MIA,@,BUF,L 14-24,,,,,
7,1990,1990-12-30,16,23.324,MIA,,IND,W 23-17,,,,,
8,1992,1992-09-06,1,25.210,CLE,@,IND,L 3-14,,,,,
9,1992,1992-09-14,2,25.218,CLE,,MIA,L 23-27,,,,,
10,1992,1992-09-20,3,25.224,CLE,@,RAI,W 28-16,,,,,
11,1992,1992-09-27,4,25.231,CLE,,DEN,L 0-12,,,,,
12,1992,1992-10-11,5,25.245,CLE,,PIT,W 17-9,,,,,
13,1992,1992-10-18,6,25.252,CLE,,GNB,W 17-6,,,,,
14,1992,1992-10-25,7,25.259,CLE,@,NWE,W 19-17,,,,,
15,1992,1992-11-01,8,25.266,CLE,@,CIN,L 10-30,,,,,
16,1992,1992-11-08,9,25.273,CLE,@,HOU,W 24-14,,,,,
17,1992,1992-11-15,10,25.280,CLE,,SDG,L 13-14,,,,,
18,1992,1992-11-22,11,25.287,CLE,@,MIN,L 13-17,,,,,
19,1992,1992-11-29,12,25.294,CLE,,CHI,W 27-14,,2.0,0,0,0
20,1992,1992-12-06,13,25.301,CLE,,CIN,W 37-21,,,,,
21,1992,1992-12-13,14,25.308,CLE,@,DET,L 14-24,,,,,
22,1993,1993-09-05,1,26.208,CLE,,CIN,W 27-14,,,,,
23,1993,1993-09-13,2,26.216,CLE,,SFO,W 23-13,,,,,
24,1993,1993-09-19,3,26.222,CLE,@,RAI,W 19-16,,,,,
25,1993,1993-09-26,4,26.229,CLE,@,IND,L 10-23,,,,,
26,1993,1993-10-10,5,26.243,CLE,,MIA,L 14-24,,,,,
27,1993,1993-10-17,6,26.250,CLE,@,CIN,W 28-17,,,,,
28,1993,1993-10-24,7,26.257,CLE,,PIT,W 28-23,,,,,
29,1993,1993-11-07,8,26.271,CLE,,DEN,L 14-29,,,,,
30,1993,1993-11-14,9,26.278,CLE,@,SEA,L 5-22,,,,,
31,1993,1993-11-21,10,26.285,CLE,,HOU,L 20-27,,,,,
32,1993,1993-11-28,11,26.292,CLE,@,ATL,L 14-17,,,,,
33,1993,1993-12-05,12,26.299,CLE,,NOR,W 17-13,,,,,
34,1993,1993-12-12,13,26.306,CLE,@,HOU,L 17-19,,,,,
35,1993,1993-12-19,14,26.313,CLE,,NWE,L 17-20,,,,,
36,1993,1993-12-26,15,26.320,CLE,@,RAM,W 42-14,,,,,
37,1993,1994-01-02,16,26.327,CLE,@,PIT,L 9-16,,,,,
38,1994,1994-09-04,1,27.207,CLE,@,CIN,W 28-20,,,,,
39,1994,1994-09-11,2,27.214,CLE,,PIT,L 10-17,,,,,
40,1994,1994-09-18,3,27.221,CLE,,ARI,W 32-0,,,,,
41,1994,1994-09-25,4,27.228,CLE,@,IND,W 21-14,,,,,
42,1994,1994-10-02,5,27.235,CLE,,NYJ,W 27-7,,,,,
43,1994,1994-10-13,6,27.246,CLE,@,HOU,W 11-8,,,,,
44,1994,1994-10-23,7,27.256,CLE,,CIN,W 37-13,,,,,
45,1994,1994-10-30,8,27.263,CLE,@,DEN,L 14-26,,,,,
46,1994,1994-11-06,9,27.270,CLE,,NWE,W 13-6,,,,,
47,1994,1994-11-13,10,27.277,CLE,@,PHI,W 26-7,,,,,
48,1994,1994-11-20,11,27.284,CLE,@,KAN,L 13-20,,,,,
49,1994,1994-11-27,12,27.291,CLE,,HOU,W 34-10,,,,,
50,1994,1994-12-04,13,27.298,CLE,,NYG,L 13-16,,,,,
51,1994,1994-12-10,14,27.304,CLE,@,DAL,W 19-14,,,,,
52,1994,1994-12-18,15,27.312,CLE,@,PIT,L 7-17,,,,,
53,1994,1994-12-24,16,27.318,CLE,,SEA,W 35-9,,,,,
54,1995,1995-09-03,1,28.206,CLE,@,NWE,L 14-17,,,,,
55,1995,1995-09-10,2,28.213,CLE,,TAM,W 22-6,,1.0,1,19,0
56,1995,1995-09-17,3,28.220,CLE,@,HOU,W 14-7,,0.0,3,36,0
57,1995,1995-09-24,4,28.227,CLE,,KAN,W 35-17,,,,,
58,1995,1995-10-02,5,28.235,CLE,,BUF,L 19-22,,,,,
59,1995,1995-10-08,6,28.241,CLE,@,DET,L 20-38,,,,,
60,1995,1995-10-22,7,28.255,CLE,,JAX,L 15-23,,,,,
61,1995,1995-10-29,8,28.262,CLE,@,CIN,W 29-26,,,,,
62,1995,1995-11-05,9,28.269,CLE,,HOU,L 10-37,,,,,
63,1995,1995-11-13,10,28.277,CLE,@,PIT,L 3-20,,,,,
64,1995,1995-11-19,11,28.283,CLE,,GNB,L 20-31,,,,,
65,1995,1995-11-26,12,28.290,CLE,,PIT,L 17-20,,,,,
66,1995,1995-12-03,13,28.297,CLE,@,SDG,L 13-31,,,,,
67,1995,1995-12-09,14,28.303,CLE,@,MIN,L 11-27,,0.0,1,0,0
68,1995,1995-12-17,15,28.311,CLE,,CIN,W 26-10,,,,,
69,1995,1995-12-24,16,28.318,CLE,@,JAX,L 21-24,,,,,
70,1996,1996-09-01,1,29.205,BAL,,OAK,W 19-14,,,,,
71,1996,1996-09-08,2,29.212,BAL,@,PIT,L 17-31,,,,,
72,1996,1996-09-15,3,29.219,BAL,@,HOU,L 13-29,,,,,
73,1996,1996-09-29,4,29.233,BAL,,NOR,W 17-10,,,,,
74,1996,1996-10-06,5,29.240,BAL,,NWE,L 38-46,,,,,
75,1996,1996-10-13,6,29.247,BAL,@,IND,L 21-26,,,,,
76,1996,1996-10-20,7,29.254,BAL,@,DEN,L 34-45,,,,,
77,1996,1996-10-27,8,29.261,BAL,,STL,W 37-31,,0.0,1,10,0
78,1996,1996-11-03,9,29.268,BAL,,CIN,L 21-24,,,,,
79,1996,1996-11-10,10,29.275,BAL,@,JAX,L 27-30,,,,,
80,1996,1996-11-17,11,29.282,BAL,@,SFO,L 20-38,,,,,
81,1996,1996-11-24,12,29.289,BAL,,JAX,L 25-28,,,,,
82,1996,1996-12-01,13,29.296,BAL,,PIT,W 31-17,,,,,
83,1996,1996-12-08,14,29.303,BAL,@,CIN,L 14-21,,,,,
84,1996,1996-12-15,15,29.310,BAL,@,CAR,L 16-27,,,,,
85,1996,1996-12-22,16,29.317,BAL,,HOU,L 21-24,,,,,
86,1997,1997-08-31,1,30.203,BAL,,JAX,L 27-28,,,,,
87,1997,1997-09-07,2,30.210,BAL,,CIN,W 23-10,,0.0,2,18,0
88,1997,1997-09-14,3,30.217,BAL,@,NYG,W 24-23,,,,,
89,1997,1997-09-21,4,30.224,BAL,@,TEN,W 36-10,,,,,
90,1997,1997-09-28,5,30.231,BAL,@,SDG,L 17-21,,,,,
91,1997,1997-10-05,6,30.238,BAL,,PIT,L 34-42,,0.0,1,38,0
92,1997,1997-10-19,7,30.252,BAL,,MIA,L 13-24,,,,,
93,1997,1997-10-26,8,30.259,BAL,@,WAS,W 20-17,,,,,
94,1997,1997-11-02,9,30.266,BAL,@,NYJ,L 16-19,,,,,
95,1997,1997-11-09,10,30.273,BAL,@,PIT,L 0-37,,,,,
96,1997,1997-11-16,11,30.280,BAL,,PHI,T 10-10,,,,,
97,1997,1997-11-23,12,30.287,BAL,,ARI,L 13-16,,0.0,1,0,0
98,1997,1997-11-30,13,30.294,BAL,@,JAX,L 27-29,,,,,
99,1998,1998-09-06,1,31.209,BAL,,PIT,L 13-20,,,,,
100,1998,1998-09-13,2,31.216,BAL,@,NYJ,W 24-10,,,,,
101,1998,1998-09-20,3,31.223,BAL,@,JAX,L 10-24,,,,,
102,1998,1998-09-27,4,31.230,BAL,,CIN,W 31-24,,,,,
103,1998,1998-10-11,5,31.244,BAL,,TEN,L 8-12,,,,,
104,1998,1998-10-18,6,31.251,BAL,@,PIT,L 6-16,,,,,
105,1998,1998-10-25,7,31.258,BAL,@,GNB,L 10-28,,,,,
106,1998,1998-11-01,8,31.265,BAL,,JAX,L 19-45,,,,,
107,1998,1998-11-08,9,31.272,BAL,,OAK,W 13-10,,,,,
108,1998,1998-11-15,10,31.279,BAL,@,SDG,L 13-14,,,,,
109,1998,1998-11-22,11,31.286,BAL,@,CIN,W 20-13,,,,,
