ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1979,1979-09-02,1,23.049,GNB,@,CHI,L 3-6,,,,
2,1979,1979-09-09,2,23.056,GNB,,NOR,W 28-19,,,,
3,1979,1979-09-16,3,23.063,GNB,,TAM,L 10-21,,,,
4,1979,1979-09-23,4,23.070,GNB,@,MIN,L 21-27,,,,
5,1979,1979-10-01,5,23.078,GNB,,NWE,W 27-14,,,,
6,1979,1979-10-07,6,23.084,GNB,@,ATL,L 7-25,,,,
7,1979,1979-10-14,7,23.091,GNB,,DET,W 24-16,,,,
8,1979,1979-10-21,8,23.098,GNB,@,TAM,L 3-21,,,,
9,1979,1979-10-28,9,23.105,GNB,@,MIA,L 7-27,,,,
10,1979,1979-11-04,10,23.112,GNB,,NYJ,L 22-27,1,10,10.00,0
11,1979,1979-11-11,11,23.119,GNB,,MIN,W 19-7,,,,
12,1979,1979-11-18,12,23.126,GNB,@,BUF,L 12-19,,,,
13,1979,1979-11-25,13,23.133,GNB,,PHI,L 10-21,,,,
14,1979,1979-12-02,14,23.140,GNB,@,WAS,L 21-38,,,,
15,1979,1979-12-09,15,23.147,GNB,,CHI,L 14-15,,,,
16,1979,1979-12-15,16,23.153,GNB,@,DET,W 18-13,,,,
17,1980,1980-09-07,1,24.054,GNB,,CHI,W 12-6,,,,
18,1980,1980-09-14,2,24.061,GNB,,DET,L 7-29,,,,
19,1980,1980-09-21,3,24.068,GNB,@,RAM,L 21-51,,,,
20,1980,1980-09-28,4,24.075,GNB,,DAL,L 7-28,,,,
