ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1997,1997-08-31,1,23.058,CIN,,ARI,W 24-21,,,,,,,0.0%,,,,,,,
2,1997,1997-09-07,2,23.065,NWE,@,IND,W 31-6,,,,,,,0.0%,,,,,,,
3,1997,1997-09-21,3,23.079,CIN,@,DEN,L 20-38,,,,,,,0.0%,,,,,,,
4,1997,1997-09-28,4,23.086,CIN,,NYJ,L 14-31,,,,,,,0.0%,,,,,,,
5,1997,1997-10-05,5,23.093,CIN,@,JAX,L 13-21,,,,,,,0.0%,,,,,,,
6,1997,1997-10-12,6,23.100,CIN,@,TEN,L 7-30,,,,,,,0.0%,,,,,,,
7,1997,1997-10-19,7,23.107,CIN,,PIT,L 10-26,,,,,,,0.0%,,,,,,,
8,1997,1997-10-26,8,23.114,CIN,@,NYG,L 27-29,,,,,,,0.0%,,,,,,,
9,1997,1997-11-02,9,23.121,CIN,,SDG,W 38-31,,,,,,,0.0%,,,,,,,
10,1997,1997-11-09,10,23.128,CIN,@,IND,W 28-13,,,,,,,0.0%,,,,,,,
11,1997,1997-11-16,11,23.135,CIN,@,PIT,L 3-20,,,,,,,0.0%,,,,,,,
12,1997,1997-11-23,12,23.142,CIN,,JAX,W 31-26,,,,,,,0.0%,,,,,,,
13,1997,1997-11-30,13,23.149,CIN,@,PHI,L 42-44,,,,,,,0.0%,,,,,,,
14,1997,1997-12-04,14,23.153,CIN,,TEN,W 41-14,,,,,,,0.0%,,,,,,,
15,1997,1997-12-14,15,23.163,CIN,,DAL,W 31-24,,,,,,,0.0%,,,,,,,
16,1997,1997-12-21,16,23.170,MIN,,IND,W 39-28,,,,,,,0.0%,,,,,,,
17,1998,1998-09-06,1,24.064,CIN,,TEN,L 14-23,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
18,1998,1998-09-13,2,24.071,CIN,@,DET,W 34-28,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
19,1998,1998-09-20,3,24.078,CIN,,GNB,L 6-13,,,,,,,0.0%,,,,,,,
20,1998,1998-10-11,5,24.099,CIN,,PIT,W 25-20,,,,,,,0.0%,,,,,,,
21,1998,1998-10-18,6,24.106,CIN,@,TEN,L 14-44,,,,,,,0.0%,,,,,,,
22,1998,1998-10-25,7,24.113,CIN,@,OAK,L 10-27,,,,,,,0.0%,,,,,,,
23,1998,1998-11-01,8,24.120,CIN,,DEN,L 26-33,,,,,,,0.0%,,,,,,,
24,1998,1998-11-08,9,24.127,CIN,@,JAX,L 11-24,,,,,,,0.0%,,,,,,,
25,1998,1998-11-15,10,24.134,CIN,@,MIN,L 3-24,,,,,,,0.0%,,,,,,,
26,1998,1998-11-22,11,24.141,CIN,,BAL,L 13-20,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0
27,1998,1998-11-29,12,24.148,CIN,,JAX,L 17-34,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
