ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
20,1959,1959-10-04,2,25.070,PHI,,NYG,W 49-21,6,133,22.17,3,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,3,
21,1959,1959-10-11,3,25.077,PHI,,PIT,W 28-24,4,66,16.50,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,1,
22,1959,1959-10-18,4,25.084,PHI,@,NYG,L 7-24,2,40,20.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
23,1959,1959-10-25,5,25.091,PHI,@,CRD,W 28-24,3,122,40.67,2,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,2,
24,1959,1959-11-01,6,25.098,PHI,,WAS,W 30-23,3,26,8.67,1,1,-6,-6.00,0,0,0,,0,0,,,,,,,,,,,,,,,1,
25,1959,1959-11-08,7,25.105,PHI,@,CLE,L 7-28,4,65,16.25,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
26,1959,1959-11-15,8,25.112,PHI,,CRD,W 27-17,1,14,14.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
27,1959,1959-11-22,9,25.119,PHI,,RAM,W 23-20,4,66,16.50,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
28,1959,1959-11-29,10,25.126,PHI,@,PIT,L 0-31,6,85,14.17,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
29,1959,1959-12-06,11,25.133,PHI,@,WAS,W 34-14,9,153,17.00,3,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,3,
30,1959,1959-12-13,12,25.140,PHI,,CLE,L 21-28,4,60,15.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
31,1960,1960-09-25,1,26.061,PHI,,CLE,L 24-41,5,67,13.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
32,1960,1960-09-30,2,26.066,PHI,@,DAL,W 27-25,1,16,16.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
33,1960,1960-10-09,3,26.075,PHI,,STL,W 31-27,3,37,12.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
34,1960,1960-10-16,4,26.082,PHI,,DET,W 28-10,1,51,51.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1960,1960-10-23,5,26.089,PHI,@,CLE,W 31-29,2,66,33.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
36,1960,1960-11-06,6,26.103,PHI,,PIT,W 34-7,8,141,17.63,3,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
37,1960,1960-11-13,7,26.110,PHI,,WAS,W 19-13,3,40,13.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
38,1960,1960-11-20,8,26.117,PHI,@,NYG,W 17-10,4,80,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
39,1960,1960-11-27,9,26.124,PHI,,NYG,W 31-23,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
40,1960,1960-12-04,10,26.131,PHI,@,STL,W 20-6,3,66,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,45,22.50,0,1,2,2.00,0,1,6
41,1960,1960-12-11,11,26.138,PHI,@,PIT,L 21-27,4,75,18.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
42,1960,1960-12-18,12,26.145,PHI,@,WAS,W 38-28,2,116,58.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
43,1961,1961-09-17,1,27.053,PHI,,CLE,W 27-20,4,53,13.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
44,1961,1961-09-24,2,27.060,PHI,,WAS,W 14-7,2,36,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
45,1961,1961-10-01,3,27.067,PHI,,STL,L 27-30,11,187,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1961,1961-10-08,4,27.074,PHI,,PIT,W 21-16,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,1961,1961-10-15,5,27.081,PHI,@,STL,W 20-7,4,43,10.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
48,1961,1961-10-22,6,27.088,PHI,@,DAL,W 43-7,3,36,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
49,1961,1961-10-29,7,27.095,PHI,@,WAS,W 27-24,7,141,20.14,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
50,1961,1961-11-05,8,27.102,PHI,,CHI,W 16-14,6,109,18.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
51,1961,1961-11-12,9,27.109,PHI,@,NYG,L 21-38,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
52,1961,1961-11-19,10,27.116,PHI,@,CLE,L 24-45,2,25,12.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
53,1961,1961-11-26,11,27.123,PHI,,DAL,W 35-13,5,131,26.20,3,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
54,1961,1961-12-03,12,27.130,PHI,@,PIT,W 35-24,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
55,1961,1961-12-10,13,27.137,PHI,,NYG,L 24-28,7,237,33.86,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
56,1961,1961-12-17,14,27.144,PHI,@,DET,W 27-24,6,90,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
57,1962,1962-09-16,1,28.052,PHI,,STL,L 21-27,5,87,17.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
58,1962,1962-09-23,2,28.059,PHI,,NYG,L 13-29,7,87,12.43,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1962,1962-09-30,3,28.066,PHI,,CLE,W 35-7,6,140,23.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
60,1962,1962-10-06,4,28.072,PHI,@,PIT,L 7-13,6,98,16.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
61,1962,1962-10-14,5,28.080,PHI,@,DAL,L 19-41,7,131,18.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1962,1962-10-21,6,28.087,PHI,,WAS,L 21-27,3,49,16.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
63,1962,1962-10-28,7,28.094,PHI,@,MIN,L 21-31,5,90,18.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
64,1962,1962-11-04,8,28.101,PHI,@,CLE,T 14-14,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1962,1962-11-11,9,28.108,PHI,,GNB,L 0-49,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1962,1962-11-18,10,28.115,PHI,@,NYG,L 14-19,4,69,17.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,6,3.00,0,1,6
67,1962,1962-11-25,11,28.122,PHI,,DAL,W 28-14,3,108,36.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,1,6
68,1962,1962-12-02,12,28.129,PHI,@,WAS,W 37-14,1,16,16.00,0,0,0,,0,1,1,100.00,10,1,0,147.9,0,0,10.00,30.00,0,0,,0,0,0,,0,0,0
69,1962,1962-12-09,13,28.136,PHI,,PIT,L 17-26,4,93,23.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1962,1962-12-16,14,28.143,PHI,@,STL,L 35-45,4,162,40.50,3,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,3,18
71,1963,1963-09-15,1,29.051,PHI,,PIT,T 21-21,7,179,25.57,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
72,1963,1963-09-22,2,29.058,PHI,,STL,L 24-28,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1963,1963-09-29,3,29.065,PHI,,NYG,L 14-37,4,61,15.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
74,1963,1963-10-06,4,29.072,PHI,,DAL,W 24-21,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
75,1963,1963-10-13,5,29.079,PHI,@,WAS,W 37-24,8,139,17.38,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
76,1963,1963-10-20,6,29.086,PHI,@,CLE,L 7-37,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1963,1963-10-27,7,29.093,PHI,@,CHI,L 7-16,3,37,12.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
78,1963,1963-11-03,8,29.100,PHI,,CLE,L 17-23,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
79,1963,1963-11-10,9,29.107,PHI,@,NYG,L 14-42,2,74,37.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
80,1963,1963-11-17,10,29.114,PHI,@,DAL,L 20-27,4,57,14.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
81,1963,1963-11-24,11,29.121,PHI,,WAS,L 10-13,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
82,1963,1963-12-01,12,29.128,PHI,@,PIT,T 20-20,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
83,1963,1963-12-08,13,29.135,PHI,@,STL,L 14-38,2,44,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
84,1963,1963-12-15,14,29.142,PHI,,MIN,L 13-34,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
85,1964,1964-09-12,1,30.048,DAL,,STL,L 6-16,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
86,1964,1964-09-20,2,30.056,DAL,,WAS,W 24-18,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
87,1964,1964-09-27,3,30.063,DAL,@,PIT,L 17-23,2,8,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
88,1964,1964-10-04,4,30.070,DAL,@,CLE,L 6-27,2,34,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
89,1964,1964-10-11,5,30.077,DAL,,NYG,T 13-13,10,108,10.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
90,1964,1964-10-18,6,30.084,DAL,,CLE,L 16-20,4,85,21.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
91,1964,1964-10-25,7,30.091,DAL,@,STL,W 31-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
92,1964,1964-11-01,8,30.098,DAL,@,CHI,W 24-10,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
93,1964,1964-11-08,9,30.105,DAL,@,NYG,W 31-21,4,81,20.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
94,1964,1964-11-15,10,30.112,DAL,,PHI,L 14-17,7,99,14.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
95,1964,1964-11-22,11,30.119,DAL,@,WAS,L 16-28,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
96,1964,1964-11-29,12,30.126,DAL,,GNB,L 21-45,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,0,0
97,1964,1964-12-06,13,30.133,DAL,@,PHI,L 14-24,4,53,13.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
98,1964,1964-12-13,14,30.140,DAL,,PIT,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,0,0
99,1965,1965-09-19,1,31.055,RAM,@,DET,L 0-20,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
100,1965,1965-09-25,2,31.061,RAM,,CHI,W 30-28,9,131,14.56,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
101,1965,1965-10-03,3,31.069,RAM,,MIN,L 35-38,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
102,1965,1965-10-10,4,31.076,RAM,@,CHI,L 6-31,9,155,17.22,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
103,1965,1965-10-17,5,31.083,RAM,,SFO,L 21-45,5,59,11.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
104,1965,1965-10-24,6,31.090,RAM,@,BAL,L 20-35,3,15,5.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
105,1965,1965-10-31,7,31.097,RAM,,DET,L 7-31,5,61,12.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
106,1965,1965-11-07,8,31.104,RAM,@,MIN,L 13-24,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
107,1965,1965-11-14,9,31.111,RAM,@,GNB,L 3-6,1,35,35.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
108,1965,1965-11-21,10,31.118,RAM,@,SFO,L 27-30,6,76,12.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
109,1965,1965-11-28,11,31.125,RAM,,GNB,W 21-10,5,64,12.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
110,1965,1965-12-05,12,31.132,RAM,@,STL,W 27-3,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
111,1965,1965-12-12,13,31.139,RAM,,CLE,W 42-7,6,200,33.33,3,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,3,18
112,1965,1965-12-18,14,31.145,RAM,,BAL,L 17-20,8,110,13.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
113,1966,1966-09-11,1,32.047,RAM,@,ATL,W 19-14,9,114,12.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
114,1966,1966-09-16,2,32.052,RAM,,CHI,W 31-17,5,60,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
115,1966,1966-09-30,4,32.066,RAM,,SFO,W 34-3,4,40,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
116,1966,1966-10-09,5,32.075,RAM,@,DET,W 14-7,5,47,9.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
117,1966,1966-10-16,6,32.082,RAM,@,MIN,L 7-35,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
118,1966,1966-10-23,7,32.089,RAM,@,CHI,L 10-17,5,38,7.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
119,1966,1966-10-30,8,32.096,RAM,,BAL,L 3-17,7,81,11.57,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
120,1966,1966-11-06,9,32.103,RAM,@,SFO,L 13-21,2,53,26.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
121,1966,1966-11-20,11,32.117,RAM,,MIN,W 21-6,3,26,8.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
122,1966,1966-11-27,12,32.124,RAM,@,BAL,W 23-7,4,106,26.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
123,1966,1966-12-04,13,32.131,RAM,,DET,W 23-3,4,68,17.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
124,1966,1966-12-18,14,32.145,RAM,,GNB,L 23-27,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
125,1967,1967-09-17,1,33.053,ATL,@,BAL,L 31-38,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
126,1967,1967-09-24,2,33.060,ATL,@,SFO,L 7-38,3,33,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
127,1967,1967-10-01,3,33.067,ATL,@,GNB,L 0-23,4,35,8.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
128,1967,1967-10-08,4,33.074,ATL,,PHI,L 7-38,4,32,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
129,1967,1967-10-15,5,33.081,ATL,,WAS,T 20-20,5,49,9.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
130,1967,1967-10-22,6,33.088,ATL,@,DET,L 3-24,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
131,1967,1967-10-29,7,33.095,ATL,,MIN,W 21-20,3,49,16.33,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
132,1967,1967-11-05,8,33.102,ATL,@,DAL,L 7-37,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
133,1967,1967-11-12,9,33.109,ATL,,BAL,L 7-49,1,75,75.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
134,1967,1967-11-19,10,33.116,ATL,,RAM,L 3-31,4,50,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
135,1967,1967-11-26,11,33.123,ATL,@,NOR,L 24-27,3,43,14.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
136,1967,1967-12-03,12,33.130,ATL,@,RAM,L 3-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
137,1967,1967-12-17,14,33.144,ATL,,CHI,L 14-23,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
138,1968,1968-11-10,9,34.107,CLE,,NOR,W 35-17,1,42,42.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
139,1968,1968-11-17,10,34.114,CLE,@,PIT,W 45-24,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
140,1968,1968-11-24,11,34.121,CLE,,PHI,W 47-13,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
141,1968,1968-12-01,12,34.128,CLE,,NYG,W 45-10,1,12,12.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
142,1968,1968-12-08,13,34.135,CLE,@,WAS,W 24-21,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
143,1968,1968-12-14,14,34.141,CLE,@,STL,L 16-27,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
