ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1961,1961-10-15,5,23.094,PIT,,WAS,W 20-0,,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,3,-2,-0.67,0,0,0
2,1961,1961-11-12,9,23.122,PIT,,DAL,W 37-7,,2,2,100.00,29,0,0,118.7,0,0,14.50,14.50,1,2,2.00,0,0,0
3,1961,1961-11-19,10,23.129,PIT,@,NYG,L 21-42,,1,2,50.00,-5,0,0,56.2,0,0,-2.50,-2.50,1,3,3.00,0,0,0
4,1961,1961-12-17,14,23.157,PIT,@,STL,L 0-20,,3,6,50.00,43,0,0,73.6,0,0,7.17,7.17,1,3,3.00,0,0,0
5,1963,1963-10-05,4,25.084,PIT,@,CLE,L 23-35,,1,1,100.00,27,0,0,118.7,0,0,27.00,27.00,0,0,,0,0,0
6,1963,1963-11-03,8,25.113,PIT,@,GNB,L 14-33,,1,2,50.00,19,0,0,83.3,0,0,9.50,9.50,0,0,,0,0,0
7,1964,1964-10-25,7,26.104,PIT,,PHI,L 10-34,,3,4,75.00,35,0,1,61.5,0,0,8.75,-2.50,0,0,,0,0,0
8,1965,1965-12-19,14,27.159,STL,,CLE,L 24-27,,8,20,40.00,47,1,1,43.7,0,0,2.35,1.10,4,1,0.25,1,1,6
9,1966,1966-10-02,4,28.081,STL,@,PHI,W 41-10,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0,0,0
10,1966,1966-11-06,9,28.116,STL,@,NYG,W 20-17,,1,5,20.00,8,1,0,79.2,0,0,1.60,5.60,2,0,0.00,0,0,0
11,1966,1966-11-13,10,28.123,STL,@,PIT,L 9-30,*,15,46,32.61,187,0,3,19.0,0,0,4.07,1.13,4,5,1.25,0,0,0
12,1966,1966-11-27,11,28.137,STL,,PIT,W 6-3,*,4,16,25.00,63,0,0,43.5,0,0,3.94,3.94,6,14,2.33,0,0,0
13,1966,1966-12-04,12,28.144,STL,@,DAL,L 17-31,*,21,42,50.00,240,1,2,55.7,0,0,5.71,4.05,2,-1,-0.50,0,0,0
14,1966,1966-12-11,13,28.151,STL,@,ATL,L 10-16,*,18,35,51.43,175,0,2,42.0,0,0,5.00,2.43,2,7,3.50,1,1,6
15,1966,1966-12-17,14,28.157,STL,,CLE,L 10-38,*,9,17,52.94,126,0,1,52.6,0,0,7.41,4.76,1,1,1.00,1,1,6
16,1967,1967-09-17,1,29.066,ATL,@,BAL,L 31-38,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
17,1967,1967-09-24,2,29.073,ATL,@,SFO,L 7-38,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
18,1967,1967-10-01,3,29.080,ATL,@,GNB,L 0-23,,7,11,63.64,62,0,1,40.7,0,0,5.64,1.55,0,0,,0,0,0
19,1967,1967-10-08,4,29.087,ATL,,PHI,L 7-38,,6,9,66.67,73,1,0,128.5,0,0,8.11,10.33,0,0,,0,0,0
20,1967,1967-10-15,5,29.094,ATL,,WAS,T 20-20,,6,9,66.67,83,0,0,96.1,0,0,9.22,9.22,0,0,,0,0,0
21,1967,1967-10-22,6,29.101,ATL,@,DET,L 3-24,*,10,25,40.00,96,0,1,34.7,0,0,3.84,2.04,3,33,11.00,0,0,0
22,1967,1967-12-03,12,29.143,ATL,@,RAM,L 3-20,,1,4,25.00,38,0,0,66.7,0,0,9.50,9.50,0,0,,0,0,0
