ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1966,1966-09-25,3,30.022,ATL,@,DET,L 10-28,0,0,,0,1,0,0
2,1966,1966-10-30,8,30.057,ATL,,CLE,L 17-49,2,52,26.00,0,0,0,0
3,1966,1966-11-13,9,30.071,ATL,,BAL,L 7-19,0,0,,0,1,0,0
4,1966,1966-12-11,13,30.099,ATL,,STL,W 16-10,0,0,,0,1,5,0
5,1967,1967-10-15,5,31.042,ATL,,WAS,T 20-20,0,0,,0,1,2,0
