ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
30,1989,1989-10-08,5,23.317,PHI,,NYG,W 21-19,,,2,27,13.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,1989,1989-10-15,6,23.324,PHI,@,PHO,W 17-5,,,2,42,21.00,2,,,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
32,1989,1989-10-22,7,23.331,PHI,,RAI,W 10-7,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
33,1989,1989-10-29,8,23.338,PHI,@,DEN,W 28-24,,,2,9,4.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
34,1989,1989-11-05,9,23.345,PHI,@,SDG,L 17-20,,,3,47,15.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1989,1989-11-12,10,23.352,PHI,,WAS,L 3-10,,,3,29,9.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1989,1989-11-19,11,23.359,PHI,,MIN,W 10-9,,,4,27,6.75,1,,,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
37,1989,1989-11-23,12,23.363,PHI,@,DAL,W 27-0,,,3,53,17.67,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
38,1989,1989-12-03,13,24.008,PHI,@,NYG,W 24-17,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
39,1989,1989-12-10,14,24.015,PHI,,DAL,W 20-10,,,4,44,11.00,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
40,1989,1989-12-18,15,24.023,PHI,@,NOR,L 20-30,,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1989,1989-12-24,16,24.029,PHI,,PHO,W 31-14,,,3,51,17.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
42,1990,1990-09-09,1,24.288,MIN,@,KAN,L 21-24,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
43,1990,1990-09-16,2,24.295,MIN,,NOR,W 32-3,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
44,1990,1990-09-23,3,24.302,MIN,@,CHI,L 16-19,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
45,1990,1990-09-30,4,24.309,MIN,,TAM,L 20-23,,,2,23,11.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
46,1990,1990-10-07,5,24.316,MIN,,DET,L 27-34,,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1990,1990-10-15,6,24.324,MIN,@,PHI,L 24-32,,,6,151,25.17,2,,,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
48,1990,1990-10-28,7,24.337,MIN,@,GNB,L 10-24,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
49,1990,1990-11-04,8,24.344,MIN,,DEN,W 27-22,,,0,0,,0,,,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1990,1990-11-11,9,24.351,MIN,@,DET,W 17-7,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
51,1990,1990-11-18,10,24.358,MIN,@,SEA,W 24-21,,,2,12,6.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,1990,1990-11-25,11,25.000,MIN,,CHI,W 41-13,,,2,26,13.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
53,1990,1990-12-02,12,25.007,MIN,,GNB,W 23-7,,,0,0,,0,,,0,0,,0,,,,,,,,,,,,,,,,0,
54,1990,1990-12-09,13,25.014,MIN,@,NYG,L 15-23,,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
55,1990,1990-12-16,14,25.021,MIN,@,TAM,L 13-26,,,3,44,14.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1990,1990-12-22,15,25.027,MIN,,RAI,L 24-28,,,8,127,15.88,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
57,1990,1990-12-30,16,25.035,MIN,,SFO,L 17-20,,,2,13,6.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1991,1991-09-01,1,25.280,MIN,@,CHI,L 6-10,,,4,36,9.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1991,1991-09-08,2,25.287,MIN,@,ATL,W 20-19,,,5,94,18.80,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
60,1991,1991-09-15,3,25.294,MIN,,SFO,W 17-14,,,4,32,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1991,1991-09-22,4,25.301,MIN,@,NOR,L 0-26,,,3,16,5.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1991,1991-09-29,5,25.308,MIN,,DEN,L 6-13,,,4,42,10.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,1991,1991-10-06,6,25.315,MIN,@,DET,L 20-24,,,2,19,9.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,1991,1991-10-13,7,25.322,MIN,,PHO,W 34-7,,,6,118,19.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
65,1991,1991-10-20,8,25.329,MIN,@,NWE,L 23-26,,,10,114,11.40,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
66,1991,1991-10-27,9,25.336,MIN,@,PHO,W 28-0,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,
67,1991,1991-11-03,10,25.343,MIN,,TAM,W 28-13,,,3,31,10.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
68,1991,1991-11-11,11,25.351,MIN,,CHI,L 17-34,,,8,85,10.63,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
69,1991,1991-11-17,12,25.357,MIN,@,GNB,W 35-21,,,7,94,13.43,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
70,1991,1991-11-24,13,25.364,MIN,,DET,L 14-34,,,7,111,15.86,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
71,1991,1991-12-08,14,26.013,MIN,@,TAM,W 26-24,,,1,41,41.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
72,1991,1991-12-15,15,26.020,MIN,,RAM,W 20-14,,,1,17,17.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
73,1991,1991-12-21,16,26.026,MIN,,GNB,L 7-27,,,7,112,16.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
74,1992,1992-09-06,1,26.286,MIN,@,GNB,W 23-20,,9,2,27,13.50,0,22.2%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
75,1992,1992-09-13,2,26.293,MIN,@,DET,L 17-31,,6,2,27,13.50,0,33.3%,4.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
76,1992,1992-09-20,3,26.300,MIN,,TAM,W 26-20,,8,4,84,21.00,2,50.0%,10.50,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
77,1992,1992-09-27,4,26.307,MIN,@,CIN,W 42-7,,13,11,124,11.27,2,84.6%,9.54,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
78,1992,1992-10-04,5,26.314,MIN,,CHI,W 21-20,,10,8,67,8.38,1,80.0%,6.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
79,1992,1992-10-15,6,26.325,MIN,,DET,W 31-14,,7,6,83,13.83,1,85.7%,11.86,3,12,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
80,1992,1992-10-25,7,26.335,MIN,,WAS,L 13-15,,5,3,67,22.33,0,60.0%,13.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
81,1992,1992-11-02,8,26.343,MIN,@,CHI,W 38-10,,8,2,41,20.50,0,25.0%,5.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
82,1992,1992-11-08,9,26.349,MIN,@,TAM,W 35-7,,10,8,84,10.50,0,80.0%,8.40,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
83,1992,1992-11-15,10,26.356,MIN,,HOU,L 13-17,,7,3,38,12.67,0,42.9%,5.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
84,1992,1992-11-22,11,26.363,MIN,,CLE,W 17-13,,5,2,12,6.00,0,40.0%,2.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
85,1992,1992-11-29,12,27.004,MIN,@,RAM,W 31-17,,4,2,27,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
86,1993,1993-09-05,1,27.284,MIN,@,RAI,L 7-24,,8,7,74,10.57,0,87.5%,9.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
87,1993,1993-09-12,2,27.291,MIN,,CHI,W 10-7,,9,8,52,6.50,1,88.9%,5.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
88,1993,1993-09-26,3,27.305,MIN,,GNB,W 15-13,,11,4,44,11.00,0,36.4%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
89,1993,1993-10-03,4,27.312,MIN,@,SFO,L 19-38,,11,5,70,14.00,1,45.5%,6.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
90,1993,1993-10-10,5,27.319,MIN,,TAM,W 15-0,,8,5,57,11.40,0,62.5%,7.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
91,1993,1993-10-25,6,27.334,MIN,@,CHI,W 19-12,,9,5,31,6.20,0,55.6%,3.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
92,1993,1993-10-31,7,27.340,MIN,,DET,L 27-30,,11,9,88,9.78,1,81.8%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
93,1993,1993-11-07,8,27.347,MIN,,SDG,L 17-30,,13,6,75,12.50,0,46.2%,5.77,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
94,1993,1993-11-14,9,27.354,MIN,@,DEN,W 26-23,,11,6,134,22.33,1,54.5%,12.18,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
95,1993,1993-11-21,10,27.361,MIN,@,TAM,L 10-23,,7,2,10,5.00,0,28.6%,1.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
96,1993,1993-11-28,11,28.003,MIN,,NOR,L 14-17,,8,3,50,16.67,1,37.5%,6.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
97,1993,1993-12-05,12,28.010,MIN,@,DET,W 13-0,,7,2,9,4.50,0,28.6%,1.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,1993,1993-12-12,13,28.017,MIN,,DAL,L 20-37,,6,6,70,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
99,1993,1993-12-19,14,28.024,MIN,@,GNB,W 21-17,,9,6,106,17.67,2,66.7%,11.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
100,1993,1993-12-26,15,28.031,MIN,,KAN,W 30-10,,5,5,88,17.60,2,100.0%,17.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
101,1993,1993-12-31,16,28.036,MIN,@,WAS,W 14-9,,10,7,113,16.14,0,70.0%,11.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
102,1994,1994-09-04,1,28.283,MIN,@,GNB,L 10-16,,7,5,35,7.00,0,71.4%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
103,1994,1994-09-11,2,28.290,MIN,,DET,W 10-3,,11,6,49,8.17,0,54.5%,4.45,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,1994,1994-09-18,3,28.297,MIN,@,CHI,W 42-14,,10,9,86,9.56,0,90.0%,8.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,1994,1994-09-25,4,28.304,MIN,,MIA,W 38-35,,8,7,81,11.57,3,87.5%,10.13,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,18
106,1994,1994-10-02,5,28.311,MIN,@,ARI,L 7-17,,17,14,167,11.93,0,82.4%,9.82,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
107,1994,1994-10-10,6,28.319,MIN,@,NYG,W 27-10,,5,4,50,12.50,1,80.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
108,1994,1994-10-20,7,28.329,MIN,,GNB,W 13-10,,15,10,68,6.80,0,66.7%,4.53,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
109,1994,1994-10-30,8,28.339,MIN,@,TAM,W 36-13,,6,5,51,10.20,0,83.3%,8.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
110,1994,1994-11-06,9,28.346,MIN,,NOR,W 21-20,,17,12,151,12.58,0,70.6%,8.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
111,1994,1994-11-13,10,28.353,MIN,@,NWE,L 20-26,,7,5,33,6.60,0,71.4%,4.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
112,1994,1994-11-20,11,28.360,MIN,,NYJ,L 21-31,,19,11,100,9.09,1,57.9%,5.26,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
113,1994,1994-11-27,12,29.002,MIN,,TAM,L 17-20,,11,5,46,9.20,0,45.5%,4.18,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
114,1994,1994-12-01,13,29.006,MIN,,CHI,W 33-27,,15,9,124,13.78,2,60.0%,8.27,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
115,1994,1994-12-11,14,29.016,MIN,@,BUF,W 21-17,,15,9,111,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
116,1994,1994-12-17,15,29.022,MIN,@,DET,L 19-41,,16,8,80,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
117,1994,1994-12-26,16,29.031,MIN,,SFO,W 21-14,,9,3,24,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
118,1995,1995-09-03,1,29.282,MIN,@,CHI,L 14-31,,10,5,83,16.60,0,50.0%,8.30,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
119,1995,1995-09-10,2,29.289,MIN,,DET,W 20-10,,10,6,57,9.50,0,60.0%,5.70,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
120,1995,1995-09-17,3,29.296,MIN,,DAL,L 17-23,,10,5,39,7.80,1,50.0%,3.90,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
121,1995,1995-09-24,4,29.303,MIN,@,PIT,W 44-24,,9,6,67,11.17,2,66.7%,7.44,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
122,1995,1995-10-08,5,29.317,MIN,,HOU,W 23-17,,20,12,115,9.58,2,60.0%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
123,1995,1995-10-15,6,29.324,MIN,@,TAM,L 17-20,,9,4,21,5.25,0,44.4%,2.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
124,1995,1995-10-22,7,29.331,MIN,@,GNB,L 21-38,,14,5,58,11.60,0,35.7%,4.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
125,1995,1995-10-30,8,29.339,MIN,,CHI,L 6-14,,11,8,68,8.50,0,72.7%,6.18,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
126,1995,1995-11-05,9,29.345,MIN,,GNB,W 27-24,,13,9,91,10.11,1,69.2%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
127,1995,1995-11-12,10,29.352,MIN,@,ARI,W 30-24,,17,12,157,13.08,2,70.6%,9.24,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
128,1995,1995-11-19,11,29.359,MIN,,NOR,W 43-24,,13,12,137,11.42,2,92.3%,10.54,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
129,1995,1995-11-23,12,29.363,MIN,@,DET,L 38-44,,12,5,51,10.20,2,41.7%,4.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
130,1995,1995-12-03,13,30.008,MIN,,TAM,W 31-17,,9,6,136,22.67,2,66.7%,15.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
131,1995,1995-12-09,14,30.014,MIN,,CLE,W 27-11,,12,8,124,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,1995,1995-12-18,15,30.023,MIN,@,SFO,L 30-37,,16,12,88,7.33,2,75.0%,5.50,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
133,1995,1995-12-24,16,30.029,MIN,@,CIN,L 24-27,,12,7,79,11.29,1,58.3%,6.58,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
134,1996,1996-09-01,1,30.281,MIN,,DET,W 17-13,,11,8,88,11.00,1,72.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
135,1996,1996-09-08,2,30.288,MIN,@,ATL,W 23-17,,7,4,75,18.75,1,57.1%,10.71,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
136,1996,1996-09-15,3,30.295,MIN,@,CHI,W 20-14,,12,5,74,14.80,0,41.7%,6.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,1996,1996-09-22,4,30.302,MIN,,GNB,W 30-21,,10,5,65,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
138,1996,1996-09-29,5,30.309,MIN,@,NYG,L 10-15,,9,6,55,9.17,0,66.7%,6.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
139,1996,1996-10-06,6,30.316,MIN,,CAR,W 14-12,,15,7,90,12.86,2,46.7%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
140,1996,1996-10-13,7,30.323,MIN,@,TAM,L 13-24,,5,3,63,21.00,0,60.0%,12.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
141,1996,1996-10-28,8,30.338,MIN,,CHI,L 13-15,,10,5,34,6.80,0,50.0%,3.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
142,1996,1996-11-03,9,30.344,MIN,,KAN,L 6-21,,14,9,89,9.89,1,64.3%,6.36,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
143,1996,1996-11-10,10,30.351,MIN,@,SEA,L 23-42,,12,7,142,20.29,0,58.3%,11.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,1996,1996-11-17,11,30.358,MIN,@,OAK,W 16-13,,12,6,56,9.33,0,50.0%,4.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
145,1996,1996-11-24,12,30.365,MIN,,DEN,L 17-21,,12,8,74,9.25,1,66.7%,6.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
146,1996,1996-12-01,13,31.006,MIN,,ARI,W 41-17,,8,5,40,8.00,1,62.5%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
147,1996,1996-12-08,14,31.013,MIN,@,DET,W 24-22,,9,7,83,11.86,1,77.8%,9.22,0,0,,0,0,0,,0,0,0,,,,,,1,3,3.00,0,1,6
148,1996,1996-12-15,15,31.020,MIN,,TAM,W 21-10,,12,8,89,11.13,1,66.7%,7.42,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
149,1996,1996-12-22,16,31.027,MIN,@,GNB,L 10-38,,9,3,46,15.33,1,33.3%,5.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
150,1997,1997-08-31,1,31.279,MIN,@,BUF,W 34-13,,11,8,121,15.13,2,72.7%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
151,1997,1997-09-07,2,31.286,MIN,@,CHI,W 27-24,,12,9,107,11.89,0,75.0%,8.92,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
152,1997,1997-09-14,3,31.293,MIN,,TAM,L 14-28,,15,6,69,11.50,1,40.0%,4.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
153,1997,1997-09-21,4,31.300,MIN,@,GNB,L 32-38,,9,5,32,6.40,1,55.6%,3.56,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
154,1997,1997-09-28,5,31.307,MIN,,PHI,W 28-19,,11,5,58,11.60,1,45.5%,5.27,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
155,1997,1997-10-05,6,31.314,MIN,@,ARI,W 20-19,,9,6,64,10.67,1,66.7%,7.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
156,1997,1997-10-12,7,31.321,MIN,,CAR,W 21-14,,6,2,18,9.00,1,33.3%,3.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
157,1997,1997-10-26,8,31.335,MIN,@,TAM,W 10-6,,9,7,80,11.43,0,77.8%,8.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
158,1997,1997-11-02,9,31.342,MIN,,NWE,W 23-18,,11,8,116,14.50,1,72.7%,10.55,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
