ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2003,2003-09-07,1,23.003,CIN,,DEN,L 10-30,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
2,2003,2003-09-14,2,23.010,CIN,@,OAK,L 20-23,*,2,2,1,0.50,0,100.0%,0.50,0,0,,0,0,0,,0,0,0
3,2003,2003-09-21,3,23.017,CIN,,PIT,L 10-17,*,0,,,,,0.0%,,,,,,,,,,,
4,2003,2003-09-28,4,23.024,CIN,@,CLE,W 21-14,*,2,1,3,3.00,0,50.0%,1.50,2,3,1.50,0,0,0,,0,0,0
5,2003,2003-10-05,5,23.031,CIN,@,BUF,L 16-22,*,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0,,0,0,0
6,2003,2003-10-19,6,23.045,CIN,,BAL,W 34-26,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0
7,2003,2003-10-26,7,23.052,CIN,,SEA,W 27-24,*,3,3,11,3.67,0,100.0%,3.67,1,3,3.00,0,0,0,,0,0,0
8,2003,2003-11-02,8,23.059,CIN,@,ARI,L 14-17,*,,,,,,0.0%,,,,,,,,,,,
9,2003,2003-11-09,9,23.066,CIN,,HOU,W 34-27,*,2,1,3,3.00,0,50.0%,1.50,5,6,1.20,1,1,16,16.00,0,1,6
10,2003,2003-11-16,10,23.073,CIN,,KAN,W 24-19,,1,1,13,13.00,1,100.0%,13.00,0,0,,0,0,0,,0,1,6
11,2003,2003-11-23,11,23.080,CIN,@,SDG,W 34-27,*,0,0,0,,0,0.0%,,3,17,5.67,0,0,0,,0,0,0
12,2003,2003-11-30,12,23.087,CIN,@,PIT,W 24-20,*,1,0,0,,0,0.0%,0.00,1,2,2.00,0,0,0,,0,0,0
13,2003,2003-12-07,13,23.094,CIN,@,BAL,L 13-31,,1,1,16,16.00,0,100.0%,16.00,1,2,2.00,0,0,0,,0,0,0
14,2003,2003-12-14,14,23.101,CIN,,SFO,W 41-38,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
15,2003,2003-12-21,15,23.108,CIN,@,STL,L 10-27,*,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,,0,0,0
16,2003,2003-12-28,16,23.115,CIN,,CLE,L 14-22,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,,0,0,0
17,2004,2004-09-12,1,24.008,CIN,@,NYJ,L 24-31,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
18,2004,2004-09-19,2,24.015,CIN,,MIA,W 16-13,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0
19,2004,2004-09-26,3,24.022,CIN,,BAL,L 9-23,,,,,,,0.0%,,,,,,,,,,,
20,2004,2004-10-03,4,24.029,CIN,@,PIT,L 17-28,*,4,3,6,2.00,1,75.0%,1.50,0,0,,0,0,0,,0,1,6
21,2004,2004-10-17,5,24.043,CIN,@,CLE,L 17-34,,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
22,2004,2004-10-25,6,24.051,CIN,,DEN,W 23-10,*,,,,,,0.0%,,,,,,,,,,,
23,2004,2004-10-31,7,24.057,CIN,@,TEN,L 20-27,,,,,,,0.0%,,,,,,,,,,,
24,2004,2004-11-07,8,24.064,CIN,,DAL,W 26-3,,3,3,11,3.67,0,100.0%,3.67,0,0,,0,0,0,,0,0,0
25,2004,2004-11-14,9,24.071,CIN,@,WAS,W 17-10,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0
26,2004,2004-11-21,10,24.078,CIN,,PIT,L 14-19,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
27,2004,2004-11-28,11,24.085,CIN,,CLE,W 58-48,,3,2,3,1.50,0,66.7%,1.00,0,0,,0,0,0,,0,0,0
28,2004,2004-12-05,12,24.092,CIN,@,BAL,W 27-26,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0
29,2004,2004-12-12,13,24.099,CIN,@,NWE,L 28-35,,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0
30,2004,2004-12-19,14,24.106,CIN,,BUF,L 17-33,*,,,,,,0.0%,,,,,,,,,,,
31,2004,2004-12-26,15,24.113,CIN,,NYG,W 23-22,,1,1,6,6.00,0,100.0%,6.00,1,4,4.00,0,0,0,,0,0,0
32,2004,2005-01-02,16,24.120,CIN,@,PHI,W 38-10,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
33,2005,2005-09-11,1,25.007,CIN,@,CLE,W 27-13,*,1,1,18,18.00,1,100.0%,18.00,0,0,,0,0,0,,0,1,6
34,2005,2005-09-18,2,25.014,CIN,,MIN,W 37-8,*,0,0,0,,0,0.0%,,2,3,1.50,0,0,0,,0,0,0
35,2005,2005-09-25,3,25.021,CIN,@,CHI,W 24-7,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0
36,2005,2005-10-02,4,25.028,CIN,,HOU,W 16-10,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,0,0,,0,1,6
37,2005,2005-10-09,5,25.035,CIN,@,JAX,L 20-23,*,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0,,0,0,0
38,2005,2005-10-16,6,25.042,CIN,@,TEN,W 31-23,,3,1,1,1.00,0,33.3%,0.33,0,0,,0,0,0,,0,0,0
39,2005,2005-10-23,7,25.049,CIN,,PIT,L 13-27,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
40,2005,2005-10-30,8,25.056,CIN,,GNB,W 21-14,*,1,1,27,27.00,1,100.0%,27.00,0,0,,0,0,0,,0,1,6
41,2005,2005-11-06,9,25.063,CIN,@,BAL,W 21-9,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
42,2005,2005-11-20,10,25.077,CIN,,IND,L 37-45,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0
43,2005,2005-11-27,11,25.084,CIN,,BAL,W 42-29,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
44,2005,2005-12-04,12,25.091,CIN,@,PIT,W 38-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
45,2005,2005-12-11,13,25.098,CIN,,CLE,W 23-20,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
46,2005,2005-12-18,14,25.105,CIN,@,DET,W 41-17,,3,3,3,1.00,0,100.0%,1.00,5,10,2.00,0,0,0,,0,0,0
47,2005,2005-12-24,15,25.111,CIN,,BUF,L 27-37,*,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0
48,2005,2006-01-01,16,25.119,CIN,@,KAN,L 3-37,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
49,2006,2006-09-10,1,26.006,CIN,@,KAN,W 23-10,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
50,2006,2006-09-17,2,26.013,CIN,,CLE,W 34-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
51,2006,2006-09-24,3,26.020,CIN,@,PIT,W 28-20,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
52,2006,2006-10-01,4,26.027,CIN,,NWE,L 13-38,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,0,0
53,2006,2006-10-15,5,26.041,CIN,@,TAM,L 13-14,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,0,0
54,2006,2006-10-22,6,26.048,CIN,,CAR,W 17-14,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
55,2006,2006-10-29,7,26.055,CIN,,ATL,L 27-29,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
56,2006,2006-11-05,8,26.062,CIN,@,BAL,L 20-26,,1,0,0,,0,0.0%,0.00,2,9,4.50,0,0,0,,0,0,0
57,2006,2006-11-12,9,26.069,CIN,,SDG,L 41-49,*,0,0,0,,0,0.0%,,3,9,3.00,1,0,0,,0,1,6
58,2006,2006-11-19,10,26.076,CIN,@,NOR,W 31-16,*,0,0,0,,0,0.0%,,1,6,6.00,0,0,0,,0,0,0
59,2006,2006-11-26,11,26.083,CIN,@,CLE,W 30-0,*,1,0,0,,0,0.0%,0.00,2,5,2.50,0,0,0,,0,0,0
60,2006,2006-11-30,12,26.087,CIN,,BAL,W 13-7,*,1,0,0,,0,0.0%,0.00,4,23,5.75,0,0,0,,0,0,0
61,2006,2006-12-10,13,26.097,CIN,,OAK,W 27-10,*,3,3,23,7.67,0,100.0%,7.67,1,0,0.00,0,0,0,,0,0,0
62,2006,2006-12-18,14,26.105,CIN,@,IND,L 16-34,*,1,1,6,6.00,0,100.0%,6.00,1,4,4.00,0,0,0,,0,0,0
63,2006,2006-12-24,15,26.111,CIN,@,DEN,L 23-24,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
64,2006,2006-12-31,16,26.118,CIN,,PIT,L 17-23,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0
65,2007,2007-09-10,1,27.006,CIN,,BAL,W 27-20,,1,1,1,1.00,0,100.0%,1.00,1,3,3.00,0,0,0,,0,0,0
66,2007,2007-09-16,2,27.012,CIN,@,CLE,L 45-51,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
67,2007,2007-09-23,3,27.019,CIN,@,SEA,L 21-24,*,0,0,0,,0,0.0%,,1,12,12.00,0,0,0,,0,0,0
68,2007,2007-10-01,4,27.027,CIN,,NWE,L 13-34,*,1,1,4,4.00,0,100.0%,4.00,1,3,3.00,0,0,0,,0,0,0
69,2007,2007-10-14,5,27.040,CIN,@,KAN,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
70,2007,2007-10-21,6,27.047,CIN,,NYJ,W 38-31,*,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0
71,2007,2007-10-28,7,27.054,CIN,,PIT,L 13-24,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
72,2007,2007-11-04,8,27.061,CIN,@,BUF,L 21-33,*,1,1,1,1.00,1,100.0%,1.00,0,0,,0,0,0,,0,1,6
73,2007,2007-11-11,9,27.068,CIN,@,BAL,W 21-7,,1,1,14,14.00,0,100.0%,14.00,1,2,2.00,0,0,0,,0,0,0
74,2007,2007-11-18,10,27.075,CIN,,ARI,L 27-35,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
75,2007,2007-11-25,11,27.082,CIN,,TEN,W 35-6,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
76,2007,2007-12-02,12,27.089,CIN,@,PIT,L 10-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0
77,2007,2007-12-09,13,27.096,CIN,,STL,W 19-10,*,1,1,4,4.00,0,100.0%,4.00,2,4,2.00,0,0,0,,0,0,0
78,2007,2007-12-15,14,27.102,CIN,@,SFO,L 13-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
79,2007,2007-12-23,15,27.110,CIN,,CLE,W 19-14,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
80,2007,2007-12-30,16,27.117,CIN,@,MIA,W 38-25,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
