ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
26,1990,1990-12-02,12,24.312,KAN,@,NWE,W 37-7,,,,,,,,
27,1990,1990-12-09,13,24.319,KAN,,DEN,W 31-20,,,,,,,,
28,1990,1990-12-16,14,24.326,KAN,,HOU,L 10-27,,,,,,,,
29,1990,1990-12-23,15,24.333,KAN,@,SDG,W 24-21,,,,,,,,
30,1990,1990-12-29,16,24.339,KAN,@,CHI,W 21-10,,,,,,,,
31,1991,1991-09-01,1,25.220,WAS,,DET,W 45-0,,,,,,,,
32,1991,1991-09-09,2,25.228,WAS,@,DAL,W 33-31,,,,,,,,
33,1991,1991-09-15,3,25.234,WAS,,PHO,W 34-0,,,,,,,,
34,1991,1991-09-22,4,25.241,WAS,@,CIN,W 34-27,,,,,,,,
35,1991,1991-09-30,5,25.249,WAS,,PHI,W 23-0,,,,,,,,
36,1991,1991-10-06,6,25.255,WAS,@,CHI,W 20-7,,,,,,,,
37,1991,1991-10-13,7,25.262,WAS,,CLE,W 42-17,,,,,,,,
38,1991,1991-10-27,8,25.276,WAS,@,NYG,W 17-13,,,,,,,,
39,1991,1991-11-03,9,25.283,WAS,,HOU,W 16-13,,,,,,,,
40,1991,1991-11-10,10,25.290,WAS,,ATL,W 56-17,,,,,,,,
41,1991,1991-11-17,11,25.297,WAS,@,PIT,W 41-14,,,,,,,,
42,1991,1991-11-24,12,25.304,WAS,,DAL,L 21-24,,,,,,,,
43,1991,1991-12-01,13,25.311,WAS,@,RAM,W 27-6,,,,,,,,
44,1991,1991-12-08,14,25.318,WAS,@,PHO,W 20-14,,,,,,,,
45,1991,1991-12-15,15,25.325,WAS,,NYG,W 34-17,0,0,,0,0.0,1,0,0
46,1991,1991-12-22,16,25.332,WAS,@,PHI,L 22-24,,,,,,,,
47,1992,1992-09-07,1,26.227,WAS,@,DAL,L 10-23,,,,,,,,
48,1992,1992-09-13,2,26.233,WAS,,ATL,W 24-17,,,,,,,,
49,1992,1992-09-20,3,26.240,WAS,,DET,W 13-10,,,,,,,,
50,1992,1992-10-04,4,26.254,WAS,@,PHO,L 24-27,,,,,,,,
51,1992,1992-10-12,5,26.262,WAS,,DEN,W 34-3,,,,,,,,
52,1992,1992-10-18,6,26.268,WAS,,PHI,W 16-12,,,,,,,,
53,1992,1992-10-25,7,26.275,WAS,@,MIN,W 15-13,,,,,,,,
54,1992,1992-11-01,8,26.282,WAS,,NYG,L 7-24,,,,,,,,
55,1992,1992-11-15,10,26.296,WAS,@,KAN,L 16-35,,,,,,,,
56,1992,1992-12-06,13,26.317,WAS,@,NYG,W 28-10,,,,,,,,
57,1992,1992-12-13,14,26.324,WAS,,DAL,W 20-17,,,,,,,,
58,1992,1992-12-20,15,26.331,WAS,@,PHI,L 13-17,,,,,,,,
59,1992,1992-12-26,16,26.337,WAS,,RAI,L 20-21,0,0,,0,1.0,0,0,0
60,1993,1993-09-06,1,27.225,WAS,,DAL,W 35-16,,,,,,,,
61,1993,1993-09-12,2,27.231,WAS,,PHO,L 10-17,,,,,,,,
62,1993,1993-09-19,3,27.238,WAS,@,PHI,L 31-34,,,,,,,,
63,1993,1993-10-04,4,27.253,WAS,@,MIA,L 10-17,,,,,,,,
64,1993,1993-10-10,5,27.259,WAS,,NYG,L 7-41,,,,,,,,
65,1993,1993-10-17,6,27.266,WAS,@,PHO,L 6-36,,,,,,,,
66,1993,1993-11-01,7,27.281,WAS,@,BUF,L 10-24,,,,,,,,
67,1993,1993-11-21,10,27.301,WAS,@,RAM,L 6-10,,,,,,,,
68,1993,1993-11-28,11,27.308,WAS,,PHI,L 14-17,,,,,,,,
69,1993,1993-12-05,12,27.315,WAS,@,TAM,W 23-17,,,,,,,,
70,1993,1993-12-11,13,27.321,WAS,,NYJ,L 0-3,,,,,,,,
71,1993,1993-12-19,14,27.329,WAS,,ATL,W 30-17,0,0,,0,0.0,1,0,0
72,1993,1993-12-26,15,27.336,WAS,@,DAL,L 3-38,,,,,,,,
73,1993,1993-12-31,16,27.341,WAS,,MIN,L 9-14,,,,,,,,
