ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2018,2018-09-16,2,23.001,MIN,@,GNB,T 29-29,
2,2018,2018-09-23,3,23.008,MIN,,BUF,L 6-27,
3,2018,2018-09-27,4,23.012,MIN,@,LAR,L 31-38,
