ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1995,1995-09-03,1,24.020,GNB,,STL,L 14-17,,,,,,,0.0%,
2,1995,1995-09-11,2,24.028,GNB,@,CHI,W 27-24,,,,,,,0.0%,
3,1995,1995-10-15,6,24.062,GNB,,DET,W 30-21,,,,,,,0.0%,
4,1995,1995-10-22,7,24.069,GNB,,MIN,W 38-21,,,,,,,0.0%,
5,1995,1995-10-29,8,24.076,GNB,@,DET,L 16-24,,,,,,,0.0%,
6,1995,1995-11-05,9,24.083,GNB,@,MIN,L 24-27,,,,,,,0.0%,
7,1995,1995-11-12,10,24.090,GNB,,CHI,W 35-28,,,,,,,0.0%,
8,1995,1995-11-19,11,24.097,GNB,@,CLE,W 31-20,,,,,,,0.0%,
9,1995,1995-11-26,12,24.104,GNB,,TAM,W 35-13,,,,,,,0.0%,
10,1995,1995-12-03,13,24.111,GNB,,CIN,W 24-10,,,,,,,0.0%,
11,1995,1995-12-10,14,24.118,GNB,@,TAM,L 10-13,,,,,,,0.0%,
12,1995,1995-12-16,15,24.124,GNB,@,NOR,W 34-23,,,,,,,0.0%,
13,1995,1995-12-24,16,24.132,GNB,,PIT,W 24-19,,,,,,,0.0%,
14,1996,1996-09-01,1,25.018,GNB,@,TAM,W 34-3,,,,,,,0.0%,
15,1996,1996-09-09,2,25.026,GNB,,PHI,W 39-13,,,,,,,0.0%,
16,1996,1996-09-15,3,25.032,GNB,,SDG,W 42-10,,,,,,,0.0%,
17,1996,1996-09-22,4,25.039,GNB,@,MIN,L 21-30,,,,,,,0.0%,
18,1996,1996-09-29,5,25.046,GNB,@,SEA,W 31-10,,,,,,,0.0%,
19,1996,1996-10-06,6,25.053,GNB,@,CHI,W 37-6,,,,,,,0.0%,
20,1996,1996-10-14,7,25.061,GNB,,SFO,W 23-20,,,,,,,0.0%,
21,1996,1996-10-27,8,25.074,GNB,,TAM,W 13-7,,,,,,,0.0%,
22,1996,1996-11-03,9,25.081,GNB,,DET,W 28-18,,,,,,,0.0%,
23,1996,1996-11-10,10,25.088,GNB,@,KAN,L 20-27,,,,,,,0.0%,
24,1996,1996-11-18,11,25.096,GNB,@,DAL,L 6-21,,,,,,,0.0%,
25,1996,1996-11-24,12,25.102,GNB,@,STL,W 24-9,,,,,,,0.0%,
26,1996,1996-12-01,13,25.109,GNB,,CHI,W 28-17,,,,,,,0.0%,
27,1996,1996-12-08,14,25.116,GNB,,DEN,W 41-6,,,,,,,0.0%,
28,1996,1996-12-15,15,25.123,GNB,@,DET,W 31-3,,,,,,,0.0%,
29,1996,1996-12-22,16,25.130,GNB,,MIN,W 38-10,,,,,,,0.0%,
30,1997,1997-09-01,1,26.018,GNB,,CHI,W 38-24,,,,,,,0.0%,
31,1997,1997-09-07,2,26.024,GNB,@,PHI,L 9-10,,,,,,,0.0%,
32,1997,1997-09-14,3,26.031,GNB,,MIA,W 23-18,,,,,,,0.0%,
33,1997,1997-09-21,4,26.038,GNB,,MIN,W 38-32,,,,,,,0.0%,
34,1997,1997-09-28,5,26.045,GNB,@,DET,L 15-26,,,,,,,0.0%,
35,1997,1997-10-05,6,26.052,GNB,,TAM,W 21-16,,,,,,,0.0%,
36,1997,1997-10-12,7,26.059,GNB,@,CHI,W 24-23,,,,,,,0.0%,
37,1997,1997-10-27,8,26.074,GNB,@,NWE,W 28-10,,,,,,,0.0%,
38,1997,1997-11-02,9,26.080,GNB,,DET,W 20-10,,,,,,,0.0%,
39,1997,1997-11-09,10,26.087,GNB,,STL,W 17-7,,,,,,,0.0%,
40,1997,1997-11-16,11,26.094,GNB,@,IND,L 38-41,,,,,,,0.0%,
41,1997,1997-11-23,12,26.101,GNB,,DAL,W 45-17,,,,,,,0.0%,
42,1997,1997-12-01,13,26.109,GNB,@,MIN,W 27-11,,,,,,,0.0%,
43,1997,1997-12-07,14,26.115,GNB,@,TAM,W 17-6,,,,,,,0.0%,
44,1997,1997-12-14,15,26.122,GNB,@,CAR,W 31-10,,,,,,,0.0%,
45,1997,1997-12-20,16,26.128,GNB,,BUF,W 31-21,,,,,,,0.0%,
46,1998,1998-09-06,1,27.023,GNB,,DET,W 38-19,,,,,,,0.0%,
47,1998,1998-09-13,2,27.030,GNB,,TAM,W 23-15,,,,,,,0.0%,
48,1998,1998-09-20,3,27.037,GNB,@,CIN,W 13-6,,,,,,,0.0%,
49,1998,1998-09-27,4,27.044,GNB,@,CAR,W 37-30,,,,,,,0.0%,
50,1998,1998-10-05,5,27.052,GNB,,MIN,L 24-37,,,,,,,0.0%,
51,1998,1998-10-15,6,27.062,GNB,@,DET,L 20-27,,,,,,,0.0%,
52,1998,1998-11-01,8,27.079,GNB,,SFO,W 36-22,,,,,,,0.0%,
53,1998,1998-11-09,9,27.087,GNB,@,PIT,L 20-27,,,,,,,0.0%,
