ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2003,2003-09-07,1,22.137,ARI,@,DET,L 24-42,,
2,2003,2003-10-26,7,22.186,ARI,,SFO,W 16-13,,
3,2003,2003-11-02,8,22.193,ARI,,CIN,W 17-14,,
4,2003,2003-11-09,9,22.200,ARI,@,PIT,L 15-28,,
5,2003,2003-11-16,10,22.207,ARI,@,CLE,L 6-44,,
6,2003,2003-11-23,11,22.214,ARI,,STL,L 27-30,,
7,2003,2003-11-30,12,22.221,ARI,@,CHI,L 3-28,,
8,2003,2003-12-07,13,22.228,ARI,@,SFO,L 14-50,*,
9,2003,2003-12-14,14,22.235,ARI,,CAR,L 17-20,,
10,2003,2003-12-21,15,22.242,ARI,@,SEA,L 10-28,,1.0
11,2003,2003-12-28,16,22.249,ARI,,MIN,W 18-17,,1.0
