ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2008,2008-09-07,1,23.125,NWE,,KAN,W 17-10,,,,
2,2008,2008-09-21,3,23.139,NWE,,MIA,L 13-38,,,,
3,2008,2008-10-05,4,23.153,NWE,@,SFO,W 30-21,,,,
4,2008,2008-10-12,5,23.160,NWE,@,SDG,L 10-30,,0.0,1,0
5,2008,2008-10-26,7,23.174,NWE,,STL,W 23-16,,0.0,1,0
6,2008,2008-11-02,8,23.181,NWE,@,IND,L 15-18,*,0.0,0,0
7,2009,2009-09-27,3,24.145,NWE,,ATL,W 26-10,,0.0,1,0
8,2009,2009-11-08,8,24.187,NWE,,MIA,W 27-17,,,,
9,2009,2009-11-15,9,24.194,NWE,@,IND,L 34-35,,0.0,0,0
10,2009,2009-11-22,10,24.201,NWE,,NYJ,W 31-14,,,,
11,2009,2009-11-30,11,24.209,NWE,@,NOR,L 17-38,,,,
12,2010,2010-11-21,10,25.200,JAX,,CLE,W 24-20,,,,
