ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1978,1978-10-08,6,23.022,NYJ,,BUF,W 45-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
2,1978,1978-10-29,9,23.043,NYJ,@,NWE,L 21-55,,9,13,69.23,106,0,2,54.2,0,0,8.15,1.23,0,0,,0,0,0
3,1979,1979-09-09,2,23.358,NYJ,@,NWE,L 3-56,,2,4,50.00,13,0,1,17.7,0,0,3.25,-8.00,0,0,,0,0,0
4,1980,1980-09-07,1,24.357,NYJ,,BAL,L 14-17,,,,,,,,,,,,,,,,,,
5,1980,1980-09-14,2,24.364,NYJ,@,BUF,L 10-20,,,,,,,,,,,,,,,,,,
6,1980,1980-09-21,3,25.005,NYJ,,SFO,L 27-37,,,,,,,,,,,,,,,,,,
7,1980,1980-09-28,4,25.012,NYJ,@,BAL,L 21-35,,,,,,,,,,,,,,,,,,
8,1980,1980-10-05,5,25.019,NYJ,,NWE,L 11-21,,,,,,,,,,,,,,,,,,
9,1980,1980-10-27,8,25.041,NYJ,,MIA,W 17-14,,,,,,,,,,,,,,,,,,
10,1980,1980-11-02,9,25.047,NYJ,@,NWE,L 21-34,,,,,,,,,,,,,,,,,,
11,1980,1980-11-09,10,25.054,NYJ,,BUF,L 24-31,,,,,,,,,,,,,,,,,,
12,1980,1980-11-16,11,25.061,NYJ,@,DEN,L 24-31,,,,,,,,,,,,,,,,,,
13,1980,1980-11-23,12,25.068,NYJ,,HOU,W 31-28,,,,,,,,,,,,,,,,,,
14,1980,1980-11-30,13,25.075,NYJ,@,RAM,L 13-38,,,,,,,,,,,,,,,,,,
15,1980,1980-12-07,14,25.082,NYJ,@,CLE,L 14-17,,,,,,,,,,,,,,,,,,
16,1980,1980-12-14,15,25.089,NYJ,,NOR,L 20-21,,,,,,,,,,,,,,,,,,
17,1980,1980-12-20,16,25.095,NYJ,@,MIA,W 24-17,,,,,,,,,,,,,,,,,,
18,1981,1981-09-13,2,25.362,NYJ,,CIN,L 30-31,,0,0,,0,0,0,,0,,,,0,0,,0,,
19,1981,1981-09-20,3,26.004,NYJ,@,PIT,L 10-38,,3,5,60.00,44,1,0,128.3,0,0,8.80,12.80,0,0,,0,0,0
20,1981,1981-09-27,4,26.011,NYJ,,HOU,W 33-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
21,1981,1981-10-04,5,26.018,NYJ,@,MIA,T 28-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
22,1981,1981-10-11,6,26.025,NYJ,,NWE,W 28-24,,0,0,,0,0,0,,0,,,,0,0,,0,,
23,1981,1981-10-18,7,26.032,NYJ,,BUF,W 33-14,,0,0,,0,0,0,,0,,,,0,0,,0,,
24,1981,1981-10-25,8,26.039,NYJ,,SEA,L 3-19,,0,0,,0,0,0,,0,,,,0,0,,0,,
25,1981,1981-11-01,9,26.046,NYJ,@,NYG,W 26-7,,0,0,,0,0,0,,0,,,,0,0,,0,,
26,1981,1981-11-08,10,26.053,NYJ,@,BAL,W 41-14,,0,0,,0,0,0,,0,,,,1,-2,-2.00,0,0,0
27,1981,1981-11-15,11,26.060,NYJ,@,NWE,W 17-6,,1,4,25.00,4,0,1,0.0,0,0,1.00,-10.25,2,-3,-1.50,0,0,0
28,1981,1981-11-22,12,26.067,NYJ,,MIA,W 16-15,,0,0,,0,0,0,,0,,,,0,0,,0,,
29,1981,1981-11-29,13,26.074,NYJ,,BAL,W 25-0,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
30,1981,1981-12-06,14,26.081,NYJ,@,SEA,L 23-27,,0,0,,0,0,0,,0,,,,0,0,,0,,
31,1981,1981-12-12,15,26.087,NYJ,@,CLE,W 14-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
32,1981,1981-12-20,16,26.095,NYJ,,GNB,W 28-3,,0,0,,0,0,0,,0,,,,0,0,,0,,
33,1982,1982-09-12,1,26.361,NYJ,,MIA,L 28-45,,0,0,,0,0,0,,0,,,,0,0,,0,,
34,1982,1982-09-19,2,27.003,NYJ,@,NWE,W 31-7,,0,0,,0,0,0,,0,,,,0,0,,0,,
35,1982,1982-11-21,3,27.066,NYJ,,BAL,W 37-0,,3,4,75.00,27,0,0,92.7,0,0,6.75,6.75,1,-1,-1.00,0,0,0
36,1982,1982-11-28,4,27.073,NYJ,,GNB,W 15-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
37,1982,1982-12-06,5,27.081,NYJ,@,DET,W 28-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
38,1982,1982-12-12,6,27.087,NYJ,,TAM,W 32-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
39,1982,1982-12-18,7,27.093,NYJ,@,MIA,L 19-20,,2,3,66.67,21,0,0,86.8,0,0,7.00,7.00,0,0,,0,0,0
40,1982,1982-12-26,8,27.101,NYJ,@,MIN,W 42-14,,1,1,100.00,20,1,0,158.3,0,0,20.00,40.00,0,0,,0,0,0
41,1982,1983-01-02,9,27.108,NYJ,@,KAN,L 13-37,,6,10,60.00,78,1,1,78.3,0,0,7.80,5.30,0,0,,0,0,0
42,1983,1983-09-04,1,27.353,NYJ,@,SDG,W 41-29,,,,,,,,,0,,,,,,,,,
43,1983,1983-09-11,2,27.360,NYJ,,SEA,L 10-17,,,,,,,,,0,,,,,,,,,
44,1983,1983-09-18,3,28.002,NYJ,@,NWE,L 13-23,,,,,,,,,0,,,,,,,,,
45,1983,1983-09-25,4,28.009,NYJ,,RAM,W 27-24,,,,,,,,,0,,,,,,,,,
46,1983,1983-10-03,5,28.017,NYJ,@,BUF,W 34-10,,,,,,,,,0,,,,,,,,,
47,1983,1983-10-09,6,28.023,NYJ,@,CLE,L 7-10,,,,,,,,,0,,,,,,,,,
48,1983,1983-10-16,7,28.030,NYJ,,MIA,L 14-32,,15,22,68.18,132,1,1,80.1,1,3,6.00,4.86,2,1,0.50,0,0,0
49,1983,1983-10-23,8,28.037,NYJ,,ATL,L 21-27,,,,,,,,,0,,,,,,,,,
50,1983,1983-10-30,9,28.044,NYJ,@,SFO,W 27-13,,,,,,,,,0,,,,,,,,,
51,1983,1983-11-06,10,28.051,NYJ,,BAL,L 14-17,,,,,,,,,0,,,,,,,,,
52,1983,1983-11-13,11,28.058,NYJ,,BUF,L 17-24,,,,,,,,,0,,,,,,,,,
53,1983,1983-11-21,12,28.066,NYJ,@,NOR,W 31-28,,,,,,,,,0,,,,,,,,,
54,1983,1983-11-27,13,28.072,NYJ,,NWE,W 26-3,,0,0,,0,0,0,,0,,,,1,25,25.00,0,0,0
55,1983,1983-12-04,14,28.079,NYJ,@,BAL,W 10-6,,,,,,,,,0,,,,,,,,,
56,1983,1983-12-10,15,28.085,NYJ,,PIT,L 7-34,,6,18,33.33,127,1,1,54.6,0,0,7.06,5.67,1,-3,-3.00,0,0,0
57,1983,1983-12-16,16,28.091,NYJ,@,MIA,L 14-34,,0,0,,0,0,,,0,,,,0,0,,0,0,1
58,1984,1984-09-02,1,28.352,NYJ,@,IND,W 23-14,*,14,29,48.28,163,2,2,60.0,1,10,5.62,3.90,1,1,1.00,0,0,0
59,1984,1984-09-06,2,28.356,NYJ,,PIT,L 17-23,*,11,27,40.74,126,1,3,28.2,5,31,4.67,0.41,1,6,6.00,0,0,0
60,1984,1984-09-16,3,29.000,NYJ,,CIN,W 43-23,*,20,33,60.61,251,1,0,94.4,4,32,7.61,8.21,0,0,,0,0,0
61,1984,1984-09-23,4,29.007,NYJ,@,BUF,W 28-26,*,17,26,65.38,248,3,1,118.7,0,0,9.54,10.12,2,0,0.00,0,0,0
62,1984,1984-09-30,5,29.014,NYJ,,NWE,L 21-28,*,20,31,64.52,297,2,1,103.8,6,39,9.58,9.42,4,41,10.25,0,0,0
63,1984,1984-10-07,6,29.021,NYJ,@,KAN,W 17-16,*,13,23,56.52,158,1,1,74.2,0,0,6.87,5.78,2,2,1.00,0,0,0
64,1984,1984-10-14,7,29.028,NYJ,@,CLE,W 24-20,*,11,25,44.00,145,0,2,29.6,2,1,5.80,2.20,7,13,1.86,0,0,0
65,1984,1984-10-21,8,29.035,NYJ,,KAN,W 28-7,*,21,31,67.74,260,3,0,125.7,2,11,8.39,10.32,3,13,4.33,0,0,1
66,1984,1984-10-28,9,29.042,NYJ,@,NWE,L 20-30,*,9,16,56.25,89,0,2,32.6,2,22,5.56,-0.06,0,0,,0,0,0
