ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2003,2003-09-07,1,22.031,TEN,,OAK,W 25-20,,
2,2003,2003-09-21,3,22.045,TEN,,NOR,W 27-12,,
3,2003,2003-09-28,4,22.052,TEN,@,PIT,W 30-13,,
4,2003,2003-10-05,5,22.059,TEN,@,NWE,L 30-38,,
5,2003,2003-10-12,6,22.066,TEN,,HOU,W 38-17,,
6,2003,2003-11-16,10,22.101,TEN,,JAX,W 10-3,,
7,2003,2003-11-23,11,22.108,TEN,@,ATL,W 38-31,,
8,2003,2003-12-28,16,22.143,TEN,,TAM,W 33-13,,1.0
9,2004,2004-09-11,1,23.035,TEN,@,MIA,W 17-7,,1.0
10,2004,2004-09-19,2,23.043,TEN,,IND,L 17-31,,
11,2004,2004-09-26,3,23.050,TEN,,JAX,L 12-15,,
12,2004,2004-10-03,4,23.057,TEN,@,SDG,L 17-38,,1.0
13,2004,2004-10-11,5,23.065,TEN,@,GNB,W 48-27,,
14,2004,2004-10-17,6,23.071,TEN,,HOU,L 10-20,*,
15,2004,2004-10-24,7,23.078,TEN,@,MIN,L 3-20,*,
16,2004,2004-10-31,8,23.085,TEN,,CIN,W 27-20,,
17,2004,2004-11-14,9,23.099,TEN,,CHI,L 17-19,,
18,2004,2004-11-21,10,23.106,TEN,@,JAX,W 18-15,*,1.0
19,2004,2004-11-28,11,23.113,TEN,@,HOU,L 21-31,,
20,2004,2004-12-13,13,23.128,TEN,,KAN,L 38-49,,
21,2004,2004-12-19,14,23.134,TEN,@,OAK,L 35-40,,2.0
22,2004,2004-12-25,15,23.140,TEN,,DEN,L 16-37,,
23,2004,2005-01-02,16,23.148,TEN,,DET,W 24-19,,
24,2005,2005-09-11,1,24.035,TEN,@,PIT,L 7-34,,
25,2005,2005-09-18,2,24.042,TEN,,BAL,W 25-10,,
26,2005,2005-09-25,3,24.049,TEN,@,STL,L 27-31,*,
27,2005,2005-10-02,4,24.056,TEN,,IND,L 10-31,,
28,2005,2005-10-09,5,24.063,TEN,@,HOU,W 34-20,,1.5
29,2005,2005-10-16,6,24.070,TEN,,CIN,L 23-31,,
30,2005,2005-10-23,7,24.077,TEN,@,ARI,L 10-20,,1.0
31,2005,2005-10-30,8,24.084,TEN,,OAK,L 25-34,,1.0
32,2005,2005-11-06,9,24.091,TEN,@,CLE,L 14-20,,
33,2005,2005-11-20,10,24.105,TEN,,JAX,L 28-31,,
34,2005,2005-11-27,11,24.112,TEN,,SFO,W 33-22,,
35,2005,2005-12-04,12,24.119,TEN,@,IND,L 3-35,,
36,2005,2005-12-11,13,24.126,TEN,,HOU,W 13-10,,
37,2005,2005-12-18,14,24.133,TEN,,SEA,L 24-28,,
38,2005,2005-12-24,15,24.139,TEN,@,MIA,L 10-24,,
39,2005,2006-01-01,16,24.147,TEN,@,JAX,L 13-40,,
