ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1983,1983-09-04,1,23.202,GNB,@,HOU,W 41-38
2,1983,1983-09-11,2,23.209,GNB,,PIT,L 21-25
3,1983,1983-09-18,3,23.216,GNB,,RAM,W 27-24
4,1983,1983-10-09,6,23.237,STL,,WAS,L 14-38
5,1983,1983-10-16,7,23.244,STL,@,TAM,W 34-27
6,1983,1983-10-24,8,23.252,STL,,NYG,T 20-20
7,1983,1983-10-30,9,23.258,STL,,MIN,W 41-31
8,1983,1983-11-06,10,23.265,STL,@,WAS,L 7-45
9,1983,1983-11-13,11,23.272,STL,,SEA,W 33-28
10,1983,1983-11-20,12,23.279,STL,,SDG,W 44-14
11,1983,1983-11-24,13,23.283,STL,@,DAL,L 17-35
12,1983,1983-12-18,16,23.307,STL,,PHI,W 31-7
