ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,21.348,OAK,@,GNB,L 24-28,,,,,,,
2,1999,1999-09-19,2,21.355,OAK,@,MIN,W 22-17,,,,,,,
3,1999,1999-09-26,3,21.362,OAK,,CHI,W 24-17,,,,,,,
4,1999,1999-10-03,4,22.004,OAK,@,SEA,L 21-22,,,,,,,
5,1999,1999-10-10,5,22.011,OAK,,DEN,L 13-16,,,,,,,
6,1999,1999-10-17,6,22.018,OAK,@,BUF,W 20-14,,,,,,,
7,1999,1999-10-24,7,22.025,OAK,,NYJ,W 24-23,,,,,,,
8,1999,1999-10-31,8,22.032,OAK,,MIA,L 9-16,,,,,,,
9,1999,1999-11-14,9,22.046,OAK,,SDG,W 28-9,,,,,,,
10,1999,1999-11-22,10,22.054,OAK,@,DEN,L 21-27,,,,,,,
11,1999,1999-11-28,11,22.060,OAK,,KAN,L 34-37,,,,,,,
12,1999,1999-12-05,12,22.067,OAK,,SEA,W 30-21,,,,,,,
13,1999,1999-12-09,13,22.071,OAK,@,TEN,L 14-21,,,,,,,
14,1999,1999-12-19,14,22.081,OAK,,TAM,W 45-0,*,2.0,,,0,0,0
15,1999,1999-12-26,15,22.088,OAK,@,SDG,L 20-23,*,1.0,,,0,0,0
16,1999,2000-01-02,16,22.095,OAK,@,KAN,W 41-38,*,,,,,,
17,2000,2000-10-22,7,23.023,OAK,,SEA,W 31-3,,,,,,,
18,2000,2000-10-29,8,23.030,OAK,@,SDG,W 15-13,,,,,,,
19,2000,2000-11-05,9,23.037,OAK,,KAN,W 49-31,,,,,,,
20,2000,2000-11-13,10,23.045,OAK,@,DEN,L 24-27,,,,,,,
21,2001,2001-09-09,1,23.345,OAK,@,KAN,W 27-24,,,,,,,
22,2001,2001-09-23,2,23.359,OAK,@,MIA,L 15-18,,,,,,,
23,2001,2001-09-30,3,24.001,OAK,,SEA,W 38-14,,,,,,,
24,2001,2001-10-07,4,24.008,OAK,,DAL,W 28-21,,,,,,,
25,2001,2001-10-14,5,24.015,OAK,@,IND,W 23-18,,,,,,,
26,2001,2001-10-28,6,24.029,OAK,@,PHI,W 20-10,,,,,,,
27,2001,2001-11-05,7,24.037,OAK,,DEN,W 38-28,,,,,,,
